x,y,z,f_64_69,f_Freq_110,f_189_13,f_200_86,f_259_24,f_293_42,f_Freq_341,f_375_83,f_466_29,f_485_27,f_496_72,f_547_28,f_590_2,f_663_15,f_674_2,f_718_04,f_735_5,f_804_08,f_813_61,f_921_43,f_960_35,f_987_44,f_1026_2,f_1072_4,f_1121_6,f_Freq_1173,f_1202_9,f_1220_5,f_1247_3,f_1254_6,f_1375_4,f_1444_2,f_1449_6,f_1481_6,f_1501_9,f_1538_2,f_1586_2,f_1649_3,f_1668_7,f_1734_5,f_1753_3,f_1814_8,f_1834_4,f_1912_2,f_Freq_1919,f_1938_9
-106.428323083451,-91.3200478388819,0.333112680727631,-2.85758700938409e-08+-0.000106196037154918i,-1.64338398152887e-07+-0.000577525982858277i,3.18270989766966e-08+0.000104539284577456i,5.54743499619946e-09+4.45884557559679e-05i,-5.87718783478901e-08+1.85344913651047e-05i,-2.88076255861189e-08+-0.000192269535567111i,-6.84284037603249e-08+0.000137195746904668i,1.75170005990646e-08+-6.36606554187627e-05i,-8.2293436405006e-08+-8.42784444836858e-05i,-3.60627706001653e-07+0.000175668173061048i,-2.22888803781557e-08+2.45528606895868e-05i,-2.52370532542082e-08+2.84698854701489e-05i,1.74680317483137e-08+5.19158469182843e-06i,-2.53457438695472e-08+2.6720600270743e-05i,-1.62217103591334e-09+8.78196079049894e-06i,4.84641882633539e-07+-0.000360789643107054i,3.01029269947369e-08+-2.73443049273771e-05i,2.19033168098785e-08+3.04288637347752e-05i,5.14355949670664e-07+-1.86332963827866e-05i,4.25577742852109e-08+-1.41969041285647e-05i,3.34627970203335e-08+-1.51295138855515e-05i,-6.18917331143293e-08+1.00864640777199e-05i,-2.68040343092379e-06+-4.17693722532483e-05i,-6.10302805302564e-08+-7.34270153952842e-05i,-2.24561297384415e-07+2.14776570407269e-05i,2.77354145896167e-06+0.000133083749825089i,7.34314547712639e-07+-5.0621244888718e-05i,1.17309529213888e-08+7.25178130086071e-06i,6.9627216550919e-08+-5.06761576330654e-06i,1.80278264599477e-08+-1.72852689333235e-06i,1.02723322573902e-08+2.05840834945454e-06i,6.00724576864299e-08+-4.56719762405676e-06i,-3.216596270746e-06+1.36774540812317e-05i,-7.43833049905485e-08+2.29630695726673e-05i,2.2427605289688e-07+2.54169697918842e-05i,1.88616696965617e-07+3.50848256724298e-05i,2.95573485551412e-07+-7.68600279147203e-05i,1.04258492764507e-06+-6.06328284240317e-05i,-4.54609623897007e-08+-1.32541326139449e-05i,-1.00798354966295e-07+-1.21305738687338e-05i,-4.40839694471858e-06+-6.61264519365704e-05i,-1.9860014718947e-08+-4.02139487827752e-06i,1.49833775861332e-09+-6.24145584622468e-06i,-9.4814110656079e-08+-1.35168875489997e-05i,-7.61948395337832e-08+-1.97399962136577e-05i,-9.71046568046389e-07+-8.3049552597448e-05i
-106.428323083451,-77.2729499168967,1.1926883537189,-2.54437422033332e-08+-0.000100867596384484i,-9.66389180765867e-08+-0.000342953091246351i,2.11073906949874e-08+0.000104711815797019i,-1.71183970928581e-08+-9.99986170189975e-05i,-3.07095561185114e-08+2.60011510645162e-07i,-9.75787824206561e-09+-7.90827610731334e-05i,-8.4943790301322e-08+0.000146774098175762i,1.12520647588563e-08+-1.39927271777387e-05i,-2.44726738623335e-08+1.34208760280983e-05i,-7.51100191912503e-09+1.57367476299295e-05i,4.69722722034546e-09+-6.78487333107261e-06i,-1.37066241901718e-08+1.17920495254064e-05i,1.60537940164902e-08+-5.02251077525186e-05i,9.09174017452886e-08+5.99526941275615e-05i,5.27472625113199e-08+-5.06488184804003e-05i,-2.02361560608373e-07+0.000166294220360572i,7.66193306277519e-08+9.70030986977093e-07i,3.43069973563726e-08+3.4305607891174e-06i,5.27496536805758e-07+-2.52139414047652e-05i,2.12377202166108e-08+1.76685647553695e-06i,-1.54834034693494e-07+-1.86156561370172e-05i,-1.75395794102823e-07+7.89730116889545e-05i,3.07032220912491e-06+5.90457377343656e-05i,2.48504180744356e-08+-6.54511533215156e-06i,-2.16046534458258e-08+8.31988361404892e-06i,5.80489037717006e-06+0.000273705204374207i,2.78713045058726e-06+-0.000232017408943712i,2.6754986798138e-07+-4.30093641687328e-05i,-4.28503719301754e-07+3.29219041778788e-06i,-1.40307167934419e-07+-3.48845785520007e-06i,-5.00113543700717e-08+-1.54496245676606e-05i,-1.32364289785696e-06+-5.00955396984021e-05i,-6.57850246305887e-05+0.000650984564215268i,-1.85203838471918e-08+9.3343244777451e-06i,1.56538850482913e-07+1.01116815238854e-05i,-1.09326088899138e-07+-4.01681694087314e-05i,4.28462703209752e-07+-9.90927182361137e-05i,3.27555621075442e-06+-0.000167394840599733i,-3.77026174912311e-08+-1.94035334442354e-05i,-7.02291578916035e-08+-1.0567128987138e-05i,8.02938509809211e-06+0.000104443560616608i,-4.77874676116739e-08+-7.01244423102949e-06i,-8.33913150728644e-08+-1.92700487335187e-05i,-2.83766821893389e-07+5.55291231442554e-06i,-1.55670443587314e-07+-7.20800707083671e-06i,-1.14201319645514e-06+-8.34072801237557e-05i
-106.428323083451,-63.2258519949116,2.27847307855965,-2.21929850823841e-08+-9.47306664804119e-05i,-3.27968618555465e-08+-0.000121914997367936i,1.1753862850627e-08+0.000102168872983481i,-3.50526073328561e-08+-0.000214677215245855i,-6.7866362616727e-09+-1.32838968623009e-05i,5.53207812579277e-09+7.61807571410229e-06i,-8.48848013117897e-08+0.00012736307629877i,5.91892161898703e-09+2.09952342454405e-05i,-2.36683679656801e-09+7.88407782703846e-05i,2.10496301878453e-07+-8.52565206775054e-05i,2.1046751465978e-08+-1.95024349869242e-05i,-1.32897583215614e-08+5.24086401828911e-06i,1.55197743746499e-08+-5.93051419242327e-05i,2.01639229169479e-07+0.000109381311300428i,1.00797778910328e-07+-9.32678612028453e-05i,-3.80169379340909e-07+0.000310168500953269i,1.45663073272806e-07+-4.74306824318707e-06i,8.02159174976396e-09+-1.99186331303723e-05i,1.7927456826255e-07+-1.52359230142819e-05i,-9.01488480515681e-10+1.33105124017539e-05i,-2.41835131797559e-07+-2.74548925119295e-05i,-2.52187864077176e-07+0.000117471111887945i,1.89668867139388e-06+5.53075714863537e-05i,1.46782938775194e-07+4.63028292721044e-05i,-3.83528133160644e-08+1.50032557975074e-06i,5.25956229978335e-06+0.000250508079275178i,3.26826522590524e-06+-0.000281564688882869i,3.26041753642233e-07+-5.70033922595454e-05i,-7.04956939034115e-07+2.94224397633619e-05i,-2.24381733995901e-07+8.68688654247047e-06i,-3.5038320028652e-08+-7.23079059288274e-06i,-8.11311962773973e-07+-3.31923164425883e-05i,-4.2406451890645e-05+0.00040895441208967i,1.27670382617986e-07+1.91502072842093e-06i,-4.94077140436172e-08+1.56459583024491e-06i,1.72655378430396e-07+2.28637652757033e-05i,4.47817265488158e-07+-9.6983164098264e-05i,5.94870543566776e-06+-0.000290628859718799i,-4.59718723342528e-08+-3.09251486514128e-05i,-1.48878421291901e-07+-1.53424005153041e-05i,-8.16153594359207e-06+-0.000106935148057824i,-2.12734159038089e-08+-2.38200267698403e-05i,-4.07422609899022e-07+-4.98857251734346e-05i,-2.75237392360478e-07+-1.55190363762908e-05i,-2.25009678675935e-07+-2.44816808616829e-05i,-2.31797867523028e-06+-0.000119117354858914i
-106.428323083451,-49.1787540729264,3.43084805503808,-1.85908981622278e-08+-8.64617037099996e-05i,2.40233478784223e-08+7.44613869186314e-05i,4.46783977323686e-09+9.34179968860906e-05i,-4.46681564844885e-08+-0.000277293875724775i,9.26476348008868e-09+-1.93100526492144e-05i,1.46797013342242e-08+5.41658202144736e-05i,-6.30247148357134e-08+7.20512319033299e-05i,2.34378449010146e-09+3.37337374812667e-05i,-2.58964216873787e-08+9.91223748901531e-05i,2.44352814502749e-07+-0.000103575559747862i,2.3156975352398e-08+-1.06380541015403e-05i,-2.61442890306665e-08+1.19351254915185e-05i,1.68446532817699e-08+-2.40217127231563e-05i,2.70339546293886e-07+0.000156630536844641i,1.26741407491929e-07+-0.000105977068817421i,-5.86028485295855e-08+7.60424579775641e-05i,2.27269447620912e-07+-4.1805718287565e-05i,-2.99943326372512e-08+-2.55141862768859e-05i,-1.69269816590538e-07+-1.52607012446157e-06i,8.39717041369126e-10+1.58465051823281e-05i,-1.81701984317248e-07+-2.57366978907513e-05i,-2.2963108014767e-07+9.66923885990155e-05i,-2.93762258708115e-06+-1.92806031380355e-05i,1.91855847526349e-07+2.97773776729009e-05i,-1.71982450077426e-07+-6.3664212216076e-06i,1.80630800861834e-06+8.71332232691387e-05i,-1.92574463602546e-07+5.73921399649669e-05i,1.79836128899959e-07+-1.06526693955144e-05i,-6.45354027376027e-07+5.59201020815949e-05i,-1.95776644471774e-07+2.95635207335264e-05i,3.06037096418047e-08+1.43045506150245e-05i,1.81191021980868e-06+8.49995585664585e-05i,7.03997249405282e-05+-0.000685605315011481i,2.48500419053681e-07+-7.36893256926639e-06i,-1.66938522165079e-07+8.66035326267152e-07i,5.58518054736352e-07+0.00011692549311877i,4.90242260806398e-07+-0.000108142707142936i,5.84784672005773e-06+-0.000292247276948031i,-8.0086822012454e-08+-3.70991658591272e-05i,-2.65811086362593e-07+-2.71727291442614e-05i,-2.66753847813599e-05+-0.000367818581365999i,2.0843051971055e-09+-2.16278932320095e-05i,-4.90672344942442e-07+-4.83708482225619e-05i,-1.70028207237618e-07+-2.48130412012644e-05i,-1.86328265844224e-07+-2.64872835435801e-05i,-2.00193584571982e-06+-9.3468538365828e-05i
-106.428323083451,-35.1316561509412,4.44066307408697,-1.42944816609891e-08+-7.42104362355487e-05i,7.11187047611805e-08+0.0002365299935826i,-8.26463882127366e-10+7.34157213873483e-05i,-4.34868845015981e-08+-0.000272895937900855i,1.73186754606145e-08+-1.76205767176496e-05i,1.80422917831233e-08+6.51168065127022e-05i,-2.3642989085545e-08+-1.00748740963948e-05i,5.49133828514369e-10+2.72899183756966e-05i,-7.81787718434259e-08+8.67747006057103e-05i,1.5170867434265e-07+-6.24782531555727e-05i,1.57469233578084e-08+8.68743542881437e-06i,-4.6675981171271e-08+2.7281230593652e-05i,1.99926506265059e-08+2.09444168575724e-05i,2.74157824967203e-07+0.000174265055335489i,1.2406847057966e-07+-9.11912344488856e-05i,3.46880882281045e-07+-0.000224007194597417i,3.03484744771702e-07+-8.21507186598788e-05i,-3.87554759809375e-08+-1.12151136896146e-05i,-1.08196279522006e-07+-7.90082122112067e-07i,3.50562944637962e-08+1.33116965738215e-05i,-3.08365415669891e-08+2.74935709028993e-07i,-1.05107043730455e-07+2.82308847036971e-05i,-4.54477225979979e-06+-6.41697529111728e-05i,1.30701267550454e-07+-3.63081147890226e-05i,-1.71043607679038e-07+-2.58455416745177e-05i,-1.41906800708016e-06+-7.32633462236673e-05i,-5.30929848666825e-06+0.000571219304469832i,3.47820095622614e-08+4.88749393052271e-05i,-4.90597946814997e-07+6.27103386561387e-05i,-1.39137294339497e-07+4.14009880936933e-05i,5.79027375150138e-08+1.95229620349064e-05i,3.00705894200701e-06+0.000147643174565821i,0.000117970744551579+-0.00112688720445343i,2.3249127574262e-07+-1.09253623922343e-05i,-8.8940890582048e-08+1.78183787333981e-06i,4.45713617634099e-07+9.77740817440705e-05i,3.43855008096907e-07+-7.47999202102491e-05i,2.73323276107538e-06+-0.000158356611079996i,-1.06825245741994e-07+-2.00989339959924e-05i,-1.66645038206136e-07+-1.1415659826724e-05i,-6.66787926320178e-06+-9.02540687614309e-05i,-2.16474984535894e-08+4.43271182671344e-07i,8.04873636416196e-08+4.18614350786519e-06i,-1.2381495968527e-07+-8.42707579852538e-06i,-1.04477112458312e-07+-6.63682585950155e-06i,-4.66987525462437e-07+-1.97761675911189e-05i
-106.428323083451,-21.0845582289561,5.20360091922453,-9.13420948044786e-09+-5.68846893241387e-05i,1.05097813635435e-07+0.000352190337249362i,-4.04870551541369e-09+4.18878397636645e-05i,-3.16245831891054e-08+-0.000202620929244335i,1.93924829766855e-08+-1.05112782732852e-05i,1.72339620294451e-08+5.23336326814262e-05i,1.57748581749321e-08+-8.64718952613007e-05i,8.66872850727896e-10+9.75310299657759e-06i,-1.31685441055075e-07+6.38568195945433e-05i,2.68058052862183e-08+-1.90643253612362e-06i,6.45814913373617e-09+2.29899111875345e-05i,-6.64357927711681e-08+4.33861889397143e-05i,2.44023739844678e-08+4.12429130534285e-05i,2.03602916989385e-07+0.000138431622923668i,9.44970529932515e-08+-5.4385762926954e-05i,4.52273657366455e-07+-0.000299856146790984i,3.57592437416757e-07+-9.72879414529123e-05i,-1.18092012878279e-08+9.97549071949797e-06i,3.11594117736985e-07+-1.13047082129769e-05i,8.98245934686255e-08+1.24957146946374e-05i,1.50342783038016e-07+4.46894374867165e-05i,6.63936495464819e-08+-5.40068631594239e-05i,-1.24060354980799e-06+-4.01478471359853e-05i,6.77721451978324e-08+-7.16685416020417e-05i,-1.1941541360196e-08+-4.93770304204078e-05i,-2.63168881814533e-06+-0.000138899761663723i,-6.92319067328313e-06+0.000727944748622008i,3.74597038500773e-08+5.94497171225822e-05i,-3.77132675317127e-07+4.19683500648114e-05i,-1.07931149451246e-07+3.01963824658669e-05i,2.79336553617143e-08+3.33538099694583e-06i,7.19088496727737e-07+2.94778595700011e-05i,1.65039438749987e-05+-0.000166899584470782i,5.78718784026182e-08+1.15454982275829e-05i,8.67639655936248e-08+6.24563956721713e-06i,6.26404782034567e-08+1.09357637727941e-05i,-1.39519610201062e-07+4.16739192850588e-05i,-1.47930267874257e-07+-2.90056551487433e-05i,-1.08276308150125e-07+6.57387905374349e-06i,4.80720341625732e-08+2.09446997973043e-05i,2.40506739780548e-05+0.000352241049013711i,-5.34674759273467e-08+1.31209751539738e-05i,5.89386682776133e-07+4.47908454155614e-05i,-8.84915663379045e-08+-1.09079672897929e-05i,-9.39927666281067e-08+-8.39841030326502e-06i,-6.43983759294825e-07+-2.65876850210908e-05i
-106.428323083451,-7.03746030697089,5.60460604555611,-3.15577288406577e-09+-3.44733934770458e-05i,1.23628418267432e-07+0.000413122124061391i,-5.1376234148174e-09+5.94046823341251e-07i,-1.02952795645529e-08+-7.38170136992936e-05i,1.97625691692812e-08+-2.74086892213261e-07i,1.43281871676351e-08+2.61391948203633e-05i,4.48781569183272e-08+-0.000140433769898757i,2.92271723660855e-09+-1.06501879626041e-05i,-1.69025265210821e-07+4.78969856687814e-05i,-6.0137864412871e-08+4.58542662298513e-05i,6.43906392772608e-10+2.49582966264903e-05i,-8.09235460933826e-08+5.52444222398598e-05i,2.89749461130987e-08+3.00902528452148e-05i,9.4909563256034e-08+6.49786214773422e-05i,5.37570193411542e-08+-1.06539586390909e-05i,2.24948456641647e-07+-0.000125498596830063i,3.96207196167702e-07+-8.80402498450795e-05i,2.82296162298926e-08+2.37137519960604e-05i,7.72178635818988e-07+-2.32552675545053e-05i,1.33957268214333e-07+1.30512042516424e-05i,2.45034326753425e-07+8.60233992683366e-05i,1.91800583596126e-07+-0.000102926429547924i,2.68026646524932e-06+7.96249301045824e-06i,9.03144827454534e-08+-4.34470744624669e-05i,2.33284595465174e-07+-7.13917765898593e-05i,-1.19954986480241e-06+-7.74011872506891e-05i,-3.39877116453459e-06+0.000349749819793582i,1.0906693292558e-07+1.26284784400701e-05i,-4.76658865621238e-07+1.88706014103444e-05i,-1.44069943080675e-07+8.9406699237455e-06i,-6.52599900342958e-09+-1.45149867270845e-05i,-2.23818743354408e-06+-0.000137671205803227i,-0.000110303820282118+0.00100276046172618i,-4.92482382427478e-08+3.59067763391131e-05i,2.12049700095146e-07+1.21437467083691e-05i,-4.71406205764579e-08+-2.01081091362365e-05i,-6.13264249183618e-07+0.000149886419189388i,-2.29242574418851e-06+6.15449540260618e-05i,-1.24496142205747e-07+2.04628419917447e-05i,5.23848509923751e-08+2.24155807097899e-05i,1.81031828595183e-05+0.000268067057871503i,-5.59365758116946e-08+1.35170614242719e-05i,3.10192845548122e-07+3.19470273253401e-05i,-2.6051702391959e-08+-2.34329131011324e-05i,-1.11704536842578e-07+-1.94860329899348e-05i,-1.70895051343752e-06+-6.66124489183699e-05i
-106.428323083451,7.00963761501428,5.58861375051359,3.15140928992726e-09+-8.94626166996078e-06i,1.23625237882981e-07+0.000408792400130998i,-3.81275499474434e-09+-3.91533023642213e-05i,1.45222332471595e-08+7.61198115965008e-05i,1.97413830893828e-08+9.15067821609083e-06i,1.04160670881924e-08+-6.66945096350061e-06i,4.43754456670403e-08+-0.000137203323534362i,6.98314173352119e-09+-2.64281010450006e-05i,-1.66391605954537e-07+4.82564794616185e-05i,-5.58447522580792e-08+5.22725799303435e-05i,2.36529436268599e-09+9.94700355967388e-06i,-7.99600646337643e-08+5.26643795721075e-05i,3.05132277853988e-08+-1.15795371947581e-06i,-3.27917330676236e-08+-3.90308056965539e-05i,1.13766911109721e-08+3.71464515825553e-05i,-1.87236471459321e-07+0.000184645642200171i,3.87546644504081e-07+-5.3173196866528e-05i,4.02773067456522e-08+1.63561906863265e-05i,7.67144713621478e-07+-1.74020377676407e-05i,1.50920324556851e-07+9.18599233922234e-06i,2.47997896273777e-07+9.05666787660313e-05i,1.89207163692332e-07+-9.21529122952085e-05i,2.62165194963209e-06+2.02456156862612e-05i,1.98337331458607e-07+3.49069238109485e-05i,2.46260145461323e-07+-6.15075362219658e-05i,1.21018372999404e-06+4.16834866060052e-05i,3.41723162830284e-06+-0.000373990824119298i,1.51668270501254e-07+-4.85049051770893e-05i,-4.52664231000971e-07+-6.33235249971096e-06i,-1.37956657377042e-07+-1.39861209137814e-05i,1.3409288041869e-08+-1.56233556057034e-05i,-2.15611637065008e-06+-0.000149399523117865i,-0.000105730197318744+0.000936554571893017i,-5.13461502767121e-08+3.29308734443381e-05i,2.0649683697013e-07+8.21495956187128e-06i,4.68724720658543e-08+-2.32025355354506e-06i,-5.73286831366929e-07+0.000132584722886054i,-2.10765884662123e-06+4.53009338443162e-05i,-1.34804858951998e-07+3.62458709203329e-06i,-1.57064512178098e-07+-1.89931298061198e-05i,-1.72055918856487e-05+-0.000263267696821786i,-4.82984148190963e-08+7.84332581252244e-06i,-5.91174929036713e-07+-2.21795823789903e-05i,-2.88241789633078e-08+-1.79026302942353e-05i,-1.0878692370566e-07+-1.50966612315267e-05i,-1.69535855672502e-06+-6.47706557906649e-05i
-106.428323083451,21.0567355369995,5.20569384068937,9.11715462778211e-09+1.66052350188183e-05i,1.05917897314265e-07+0.00034275456414243i,-5.62175038419349e-10+-6.66321644490658e-05i,3.59715372616486e-08+0.000204668254845898i,2.00891242842991e-08+1.51755055253484e-05i,6.44374713257418e-09+-4.04009005870372e-05i,1.80378254024814e-08+-8.56096153065448e-05i,1.16739660749701e-08+-3.42529928394515e-05i,-1.32586170358318e-07+6.55636352727058e-05i,3.3800284418065e-08+1.59795813262815e-05i,1.0326211464078e-08+-1.36934679808867e-05i,-6.78110838007907e-08+3.82963157577589e-05i,2.76747244799237e-08+-2.22724632068607e-05i,-1.2704709194014e-07+-0.000128050503644424i,-1.74297531515239e-08+7.64781566460699e-05i,-4.3665730641837e-07+0.000368734101567418i,3.5691667166927e-07+-2.44644797583069e-05i,1.84573074093979e-08+-2.52432173540245e-06i,3.59775311265334e-07+9.30194866706648e-07i,1.41426015117938e-07+-6.14875786048758e-06i,1.44051731262027e-07+5.938191949196e-05i,7.56477131837724e-08+-3.47348292946142e-05i,-1.34810866838076e-06+-1.49047337145465e-05i,2.75492447210128e-07+8.19009199950268e-05i,9.5647907671114e-08+-3.58988480990307e-05i,2.6043185268955e-06+0.000116495937264391i,7.45125172061631e-06+-0.000804596328870976i,1.09547124611743e-07+-6.78660205920294e-05i,-3.81841282870327e-07+-1.78854972664457e-05i,-1.07103366044005e-07+-2.09228240305607e-05i,6.3736734007212e-08+-3.59026096058858e-06i,9.03385811460471e-07+1.91711421356854e-05i,2.33137975194287e-05+-0.000248453139230049i,9.59182747508668e-08+-1.07971958204385e-05i,8.3509560171265e-08+-1.26753164325689e-05i,-9.60561516243845e-08+-2.77051592628573e-05i,-1.03442974808672e-07+2.24433381632932e-05i,-6.0945445200924e-07+-2.42045258591594e-05i,-1.13439650116922e-07+-1.71454456193112e-05i,-2.06038725774241e-07+-4.05289467678272e-05i,-2.52638122156789e-05+-0.000401269310357723i,-5.19404582655008e-08+2.51877634874685e-07i,-9.29093480778872e-07+-4.68014149525014e-05i,-8.52026056103386e-08+-6.44765449431511e-06i,-8.5235614095588e-08+-5.41888193114388e-06i,-4.87353479210283e-07+-2.38072283583209e-05i
-106.428323083451,35.1038334589846,4.46081683013376,1.42597533733812e-08+3.99109159396469e-05i,7.18979047631619e-08+0.00022056089186095i,3.85629658265873e-09+-7.47743532398175e-05i,4.87712097161587e-08+0.000278374163446743i,1.80031648151996e-08+1.61908249136489e-05i,2.87626401805496e-09+-6.61688791267053e-05i,-2.41995305702315e-08+-3.26030964258363e-06i,1.52185963844402e-08+-3.20758369115274e-05i,-7.6491095520211e-08+8.79182934528913e-05i,1.65783614195884e-07+-4.72614181508407e-05i,2.05849786577157e-08+-3.57950579204688e-05i,-4.68679087085462e-08+1.54060006904066e-05i,1.98286430588987e-08+-1.39781713496898e-05i,-1.62063934991511e-07+-0.000171541861033724i,-2.8329639181313e-08+9.95356180760219e-05i,-3.1181605241321e-07+0.000265339341674426i,2.99064031319752e-07+-1.69620504860977e-05i,-1.81881847594954e-08+-1.61981067051333e-05i,-1.12301284665059e-07+1.72410291339258e-05i,1.20916192318229e-07+-3.24350722417126e-05i,-1.64898033400142e-08+5.34942025299803e-06i,-9.45198698725797e-08+4.03747565537749e-05i,-4.76975369491198e-06+-4.89310674044369e-05i,2.26524638225386e-07+5.63586465311194e-05i,-1.10733649920939e-07+-7.42966539581522e-06i,1.54779094535644e-06+7.55080007806234e-05i,5.54706110253125e-06+-0.000602420146678083i,8.35011581341772e-08+-3.35414653870104e-05i,-2.89738123043643e-07+-1.72005179455988e-05i,-7.15511863762867e-08+-1.17385713309559e-05i,8.88529525477184e-08+8.12951171974542e-06i,3.33366198248575e-06+0.000176002184084755i,0.000123889992946487+-0.00113338504050686i,2.43031619156611e-07+-5.04364698735925e-05i,-8.27739172904072e-08+-3.23682253895483e-05i,-4.92953970444497e-07+-9.56095314376361e-05i,4.29849020253951e-07+-8.05368791796578e-05i,3.09003913070393e-06+-0.000171128512049687i,-2.76086992217707e-08+-2.59162626161088e-05i,7.2524734187324e-08+-7.01895015841172e-06i,7.45199112731865e-06+8.56695082925337e-05i,-4.75264142966548e-08+-1.46167669555553e-05i,-2.72409688575281e-07+-1.86819989311978e-05i,-8.95069679963527e-08+-2.28897503098014e-05i,-7.94588888467392e-08+-2.28263480179469e-05i,-6.4463311656341e-07+-4.97321006299273e-05i
-106.428323083451,49.1509313809698,3.43039473827003,1.84343450985488e-08+6.00727649543133e-05i,2.44894954507667e-08+5.29081439657217e-05i,8.85082814351605e-09+-6.05320553348171e-05i,5.0248280536033e-08+0.000279738100912828i,9.59325178106608e-09+1.1389927060828e-05i,6.80486144387549e-10+-6.76685614026616e-05i,-6.33904800843231e-08+7.66538521781312e-05i,1.52149377115414e-08+-1.92503423944748e-05i,-2.34008940082428e-08+9.55891513861445e-05i,2.52775366571536e-07+-9.7331976593908e-05i,2.61840889987542e-08+-4.33723848975052e-05i,-2.53151324146647e-08+-5.51373615640172e-06i,9.89790628607367e-09+2.09293876661237e-05i,-1.40433746418909e-07+-0.000158530461290008i,-2.62155945669181e-08+0.000101665084190165i,1.03045909699507e-07+-6.01129738192026e-05i,2.23796743048043e-07+-2.9549307041714e-05i,-3.16022684843898e-08+-9.80233296231133e-06i,-1.72060535891477e-07+1.40708911892481e-05i,1.05916223902577e-07+-5.54533274727649e-05i,-1.56200453517513e-07+-3.51004998693896e-05i,-2.13344799708796e-07+9.04262088785058e-05i,-2.97052914125148e-06+-2.31854350553106e-05i,9.72312631856129e-08+-4.10416796731535e-07i,-1.4664152586731e-07+-9.73928826083682e-07i,-1.64793805465815e-06+-7.06191105925804e-05i,3.07171736206585e-07+-4.58639927421131e-05i,1.48528087765456e-07+6.64685320930913e-06i,-3.62680728957323e-07+-2.21832982081136e-06i,-9.77533968774637e-08+4.45911203963185e-06i,6.50604892669151e-08+1.15882506151973e-05i,2.03169795641905e-06+0.000116550316958725i,7.02759864867162e-05+-0.000625850535960324i,2.53403736304652e-07+-3.25497584309098e-05i,-1.46934790797586e-07+-2.11313468364707e-05i,-5.48357047496211e-07+-8.40978336775505e-05i,5.69269398571934e-07+-8.86724123888272e-05i,5.98844807483677e-06+-0.000273791077519035i,4.9970621134847e-08+-2.25495260510592e-05i,2.9094644423164e-07+2.79847125898275e-05i,2.63829135126209e-05+0.000388137837014321i,-2.53199977877644e-08+-1.86992839424356e-05i,3.97081228392491e-07+2.07127806751097e-05i,-2.4872765911801e-08+-3.70236881393187e-05i,-5.79812319686492e-08+-3.84625660136298e-05i,-2.08704145896601e-06+-0.00011139585772238i
