x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_Freq_1006,f_Freq_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_Freq_1353,f_1374_6,f_1397_2,f_Freq_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_Freq_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
-19.7855173636738,64.2146838523986,0.766580089814721,-5.55081528387001e-12+-3.51172557171074e-07i,1.00656586196237e-09+3.07030900885126e-06i,4.17202169730466e-12+2.15251073730197e-07i,-1.15461860536152e-10+-3.32364622262688e-07i,4.18722134494231e-09+-1.86164178935238e-06i,5.9771696642787e-10+-1.50445955562847e-06i,-3.2561328383603e-09+3.40830440878844e-06i,3.9968682715032e-10+1.02959673942057e-07i,2.43687687235962e-10+-3.952898218359e-07i,-7.14808293513687e-09+1.78717068520255e-06i,-7.51472479667527e-10+6.69727687376595e-07i,1.74076306576092e-10+-8.15004200210057e-07i,4.1814784866295e-10+-6.95907399883785e-08i,-1.38259853106848e-09+-2.93449895276998e-07i,7.42947155447221e-11+2.12132700697164e-07i,1.63402329385904e-09+-7.20705166647792e-08i,3.79574883383769e-10+-4.25509549841807e-07i,-4.74301120464193e-08+2.76604635589458e-06i,2.45380498439157e-09+3.52347899696728e-07i,-3.24873412231188e-09+3.84840888708384e-08i,-2.37918285139429e-09+5.70167390215763e-08i,3.92408163366448e-08+9.55040481953484e-07i,8.29227325145872e-06+-1.34414189981607e-05i,3.08885620834012e-09+5.44988971069957e-08i,3.56671889755545e-09+-1.41189140940971e-08i,-5.41298455642493e-08+1.52041773489306e-06i,1.80112046392776e-09+2.04765535732413e-07i,-8.51258351545181e-08+-1.68902575550332e-06i,-9.96937166067164e-09+7.5400487655144e-07i,4.37478734878519e-09+1.70841617928641e-07i,2.55209417888135e-08+1.27183468264475e-06i,6.03226080020093e-10+-6.2887664436654e-08i,5.2051763683884e-09+8.8138537142754e-07i,1.01427249345859e-07+2.88181136504128e-07i,6.85745968852731e-09+-8.1436706706217e-07i,-3.87662727921003e-09+8.11733176837894e-07i,4.12242489903696e-09+2.31991487228616e-07i,3.50798793770606e-09+2.97624050670224e-07i,1.55192226804864e-08+8.59392707715506e-07i,4.47727443120596e-08+1.79845003744897e-06i,1.07940196854412e-09+-1.23531090360289e-06i,8.60247254836408e-10+-4.84376552236836e-08i,2.14372061843416e-09+1.27205829250273e-09i,5.30680132806133e-09+7.02324380119841e-08i,6.43602919408702e-09+2.90396151708968e-07i
-19.7855173636738,78.4845605604721,-0.355604480772388,-6.56631666977442e-12+-4.10858987759556e-07i,1.42897513308823e-09+4.35796597953232e-06i,8.70958156640667e-12+2.11400871961399e-07i,-1.44589700708669e-10+-5.86935685697622e-07i,2.97123969634465e-09+-1.27261230096928e-06i,8.26658194944748e-10+-2.37101973054979e-06i,-6.68745904255799e-09+6.1866656888203e-06i,1.47862984078908e-10+3.82155430744985e-07i,2.12649809454337e-10+-2.28862818099021e-07i,-5.01125948057123e-09+1.32583509346359e-06i,-6.08066408323812e-10+5.71872746732526e-07i,-2.78935731774613e-11+-5.21592761419981e-07i,1.09077331253409e-10+-4.38307058235841e-08i,-1.18163323549894e-08+-1.26841318690591e-06i,-3.69325641473502e-09+1.46981492198071e-06i,3.18889113455897e-09+4.57138534497451e-07i,4.06305820574785e-09+7.49664150952558e-07i,2.85778727230885e-08+-2.19854730269761e-06i,1.26384081843104e-09+1.14379333386435e-08i,-6.77032255780769e-09+9.71232743283461e-09i,-5.50951309437524e-09+4.19774724779825e-08i,2.60845460201243e-07+7.36245074451817e-06i,6.90881356934912e-05+-0.000110898154884979i,1.17848891849772e-09+1.34852031237318e-08i,2.96611367967175e-09+2.29515082294543e-08i,2.27047907869664e-08+-9.75516005026471e-07i,1.45843346744607e-09+-1.27654663584413e-07i,-4.38357515378308e-08+-1.01541383009421e-06i,-3.50289746510221e-09+3.15464477846043e-07i,6.93719855505862e-09+6.50385034431968e-07i,1.06431406947013e-07+5.81399369340681e-06i,-4.30051938481079e-09+-1.34880051459007e-06i,-8.53985196671615e-10+-1.44314297412983e-07i,9.35688860560292e-08+1.67582582351388e-07i,4.64347174501369e-09+-8.79232385700903e-07i,-4.33582349377802e-09+3.53956485485405e-07i,7.6633404791665e-10+-1.09199696162877e-07i,8.62646521649967e-09+-4.48927584915813e-07i,9.84990638509793e-10+-1.36168881799471e-07i,-2.72614121637693e-09+-2.64208089144477e-07i,5.27112251924495e-10+-8.95019170970889e-08i,4.59530468366096e-10+-1.42848048224751e-07i,1.08570167572814e-09+-1.19999124658257e-07i,1.79455810995399e-08+-6.00407772965869e-07i,1.50079191034583e-08+-3.56355975921862e-07i
-19.7855173636738,92.7544372685456,0,0+-0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+0i,0+0i,-0+0i,0+-0i,0+0i,0+-0i,0+-0i,-0+0i,0+0i,0+-0i,-0+0i,0+0i
-19.7855173636738,107.024313976619,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-14.1311320651381,-107.023836644484,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-14.1311320651381,-92.7539599364102,0,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,-0+0i,-0+0i,-0+0i,0+-0i,-0+0i,0+-0i,0+-0i,-0+0i,0+0i,0+0i,-0+0i,0+0i
-14.1311320651381,-78.4840832283367,-2.60953741623643e-05,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i,-0+0i,0+0i,0+0i,-0+0i,-0+0i,0+-0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,0+0i,-0+0i,0+-0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i
-14.1311320651381,-64.2142065202632,0.329518557060068,-5.59020095219045e-12+-3.57219244637238e-07i,1.02736328267481e-09+3.12921673157836e-06i,2.81727075230031e-12+1.50438066909017e-07i,-9.04649779843475e-11+-2.81138574303526e-07i,3.93071788477111e-09+-1.73221632970811e-06i,6.20096183174128e-10+-1.59544458547338e-06i,-3.62608548017086e-09+3.70313076294135e-06i,3.83975914965659e-10+1.22745234420619e-07i,3.18263980268924e-10+-4.52539643769366e-07i,-7.93356634877776e-09+1.92380810620262e-06i,-9.33361541599762e-10+7.10132241741299e-07i,1.70641124511823e-10+-8.37665663259626e-07i,3.43905772597726e-10+-6.39886616613651e-08i,-2.13364467112709e-09+-3.79974364672463e-07i,-2.40859211170791e-10+2.65440628380464e-07i,1.43471439139677e-09+-1.20617028798291e-07i,4.51494987014425e-10+-1.21177416804184e-07i,-4.78229156594325e-08+2.83228777073332e-06i,2.51277364532322e-09+3.84473936165307e-07i,-4.35092626231738e-09+4.07615263623883e-08i,-3.34801115671171e-09+6.1759509349015e-08i,3.08429641608771e-08+7.91134195402634e-07i,6.67023984176756e-06+-1.07652786729928e-05i,2.64329218125926e-09+2.23961375707164e-08i,2.97195689480667e-09+4.1681052139478e-08i,-5.35925766578378e-08+1.47969872566099e-06i,1.54069910376952e-09+2.51626477553408e-07i,-8.28470709340164e-08+-1.60374581306279e-06i,-1.01269572438188e-08+7.72952999059582e-07i,4.61801304903172e-09+2.7431962862307e-07i,3.59803310038108e-08+1.88285857702394e-06i,8.04936350694568e-11+-1.72600804289278e-07i,4.70887524951073e-09+8.20115645954692e-07i,-9.75765109131119e-08+-1.82541258149214e-06i,-4.67781410716666e-09+-6.30841075629983e-07i,-8.35144738490934e-09+1.39231962514726e-06i,4.31328105938084e-09+3.24043939519572e-07i,5.39870792180259e-09+3.20511355958489e-07i,1.71271645464774e-08+1.01898769740905e-06i,5.10335218225211e-08+2.11183861429017e-06i,1.46968438790246e-09+-1.31151525456838e-06i,7.70412215727977e-10+-4.72681151680784e-08i,-1.00887543616118e-09+-5.25899989630143e-08i,3.28202408119138e-09+1.51617720819438e-07i,5.86577546870841e-09+3.34854176223536e-07i
-14.1311320651381,-49.9443298121896,2.19474027998355,-4.62378500191128e-12+-2.95969378286049e-07i,6.2098358254836e-10+1.89649124205716e-06i,-1.23448283182689e-12+2.00720069424557e-07i,-8.66256933894574e-11+-1.03229257915878e-07i,5.10587721212684e-09+-2.28929347499104e-06i,4.1235928020561e-10+-7.87025502391258e-07i,-4.92307919451402e-10+1.18882393801594e-06i,6.07135407203313e-10+-9.35673687336522e-08i,6.6214461681489e-10+-5.96612941975589e-07i,-7.13648406540692e-09+1.77311561340395e-06i,-5.43655139503276e-10+6.29936903298777e-07i,4.33800656458648e-10+-1.05235560620183e-06i,7.90940949826218e-10+-9.64820625203719e-08i,6.59505462725362e-09+4.14417605679052e-07i,2.75729549713228e-09+-6.81727163814307e-07i,1.04197259375575e-09+-3.66200084519164e-07i,-8.52071052635358e-10+-8.58076148590843e-07i,-6.88323564452297e-08+4.11138602419559e-06i,2.68393182603717e-09+3.4441556349473e-07i,-5.20957974640858e-10+-3.9832936824425e-08i,-3.6886974401099e-11+-3.33340875386859e-08i,-1.64893889077782e-07+-4.87094040423556e-06i,-4.63289349225496e-05+7.41905815327942e-05i,4.17971436362892e-09+7.47459112413122e-08i,4.7086003455714e-09+4.36111961153897e-08i,-2.12948042731241e-08+3.89444170735429e-07i,1.91079778834354e-09+4.20663690909884e-08i,-5.15089683131549e-08+-1.06843782690983e-06i,-2.72096792511659e-09+3.47774855151248e-07i,3.3059229806379e-09+-4.64853271828349e-07i,-2.15354202606989e-08+-1.67900198662738e-06i,3.4562514134762e-09+3.55330826595277e-07i,4.08226564436273e-09+2.28557345136895e-08i,-8.14389839462482e-08+-1.42051747786899e-06i,-1.31450119005779e-09+-3.9940809197118e-07i,-5.79712697286053e-09+1.31571115361329e-06i,5.3015832832016e-09+2.54223158235213e-07i,1.13276293591408e-08+6.24226113019386e-09i,1.2788917746016e-08+5.23636066101742e-07i,3.08579818999611e-08+1.03468291005813e-06i,1.39148159132848e-09+-5.13631394972879e-07i,1.92404013056843e-09+-2.67850638299953e-07i,4.53265959781607e-10+-3.75323640264267e-07i,-3.58965808584833e-08+2.61117062906928e-06i,6.95389891584903e-09+8.2804977925886e-07i
-14.1311320651381,-35.6744531041161,5.60346765140535,-3.76727784488173e-12+-2.333337899535e-07i,2.5332402725889e-10+7.94862061691376e-07i,-6.57570256685195e-12+3.12839367619825e-07i,-1.14088519373799e-10+1.27660977600591e-08i,6.8526548655893e-09+-3.14689899750981e-06i,2.83405299169712e-10+-2.25792071414752e-07i,1.85650733958221e-09+-6.38588050661023e-07i,8.00722095780113e-10+-2.38439880867937e-07i,1.01761542444046e-09+-6.05192224662226e-07i,-3.72297648713636e-09+1.13347968304209e-06i,4.4554354019436e-10+3.85882731101415e-07i,6.77494216108219e-10+-1.11749878511953e-06i,1.3870275829453e-09+-1.14117261580797e-07i,1.14524236774552e-08+8.21032950781769e-07i,4.38115176347137e-09+-1.06366181655248e-06i,2.07411332304983e-09+-2.67251105663161e-07i,3.34231871613018e-10+-1.33329322487083e-06i,-4.20244267326063e-08+2.13028371738785e-06i,2.3804182599655e-09+1.61958350555666e-08i,2.41111528948762e-09+-1.63665874695184e-07i,2.52096940962364e-09+-1.64972623906612e-07i,-2.03962409337767e-07+-6.17011166064114e-06i,-5.77873685731721e-05+9.24011991947662e-05i,5.44913790649571e-09+9.15906093702291e-08i,6.0873000384066e-09+9.07064241450778e-08i,6.23212588038893e-08+-2.43999280742491e-06i,2.7428109010576e-09+-4.72912777808204e-07i,-8.56133489810799e-09+-4.63259553182101e-07i,5.06198366403474e-09+-2.88132603351012e-07i,4.91724226581359e-09+-9.48294496269751e-07i,-2.26093521146037e-08+-2.16337274937899e-06i,3.95122570126457e-09+2.02762148152346e-08i,1.88452145106675e-09+-9.98087067434161e-07i,-8.88690582149251e-08+-1.35078879828991e-06i,6.94596559226935e-10+-1.51621738829165e-07i,2.13121124460135e-09+1.56147138241102e-07i,4.87510288765874e-09+-1.82374712748721e-07i,9.12001063120767e-09+-3.92436845535046e-07i,1.97312240713541e-09+-5.6195234632939e-07i,-7.4373385487646e-09+-1.00393493975989e-06i,9.60959776177507e-10+6.57421568455052e-07i,3.22897536972168e-09+-4.89644082239645e-07i,2.53759784371306e-09+-6.37558808871114e-07i,-3.85586630602934e-08+3.2512626026672e-06i,1.73936743608118e-08+6.34064776400432e-07i
-14.1311320651381,-21.4045763960426,8.77906803650918,-3.03354490558515e-12+-1.78366737378444e-07i,-4.82005507855445e-11+-1.04748330286551e-07i,-1.12973257466623e-11+4.35861786200784e-07i,-1.58993289814326e-10+2.80551183233196e-08i,8.14284408563087e-09+-3.76292044523568e-06i,2.17330955852103e-10+1.0819794309223e-07i,3.19023518699582e-09+-1.63149651708392e-06i,9.06953218505373e-10+-2.74894269157814e-07i,1.09928614899882e-09+-3.51368224851833e-07i,1.95829854147069e-09+1.0824565473467e-07i,1.88005650372347e-09+4.01242967131065e-08i,8.17448783904648e-10+-9.39055055685602e-07i,2.00113520493749e-09+-8.00380854454554e-08i,1.20772377241722e-08+8.55003630572206e-07i,4.59561630985946e-09+-8.78592471683414e-07i,3.91796360263916e-09+9.40244127080163e-08i,2.86240619918563e-09+-1.56886087040935e-06i,5.43224873212773e-09+-1.21298237574852e-06i,2.02703973550138e-09+-3.25080247503061e-07i,3.46660311825915e-09+-2.03999379871244e-07i,3.50422029094442e-09+-2.03643776792232e-07i,-7.12569299553568e-08+-2.61427537190744e-06i,-2.42231098343845e-05+3.83393112584391e-05i,6.03645609878198e-09+1.10743021337803e-07i,6.81398807029374e-09+1.87260673670749e-07i,1.24947853501874e-07+-4.49019944526634e-06i,3.40181607626886e-09+-7.51844295293879e-07i,2.06612841475207e-08+6.69769341118007e-08i,1.00341397010755e-08+-5.94634916307829e-07i,8.19572346592026e-09+-9.08371539132027e-07i,8.4593622639546e-09+-5.71820820226987e-07i,3.0981245336794e-09+-3.75803553547077e-07i,3.76171832031828e-09+-5.08264758726581e-07i,-6.92937304291308e-08+-1.55937668687247e-06i,3.34819211664297e-09+-4.1936712725894e-07i,7.99785638573242e-09+-8.15611996742764e-07i,5.20614887143364e-09+-3.62554620566222e-07i,6.01636198832133e-09+-4.08256647567764e-07i,1.9781005031826e-09+-6.61505158694348e-07i,-7.7883903188553e-09+-1.10498600074494e-06i,8.75385248945264e-10+5.68913046087327e-07i,3.93453690778352e-09+-9.97425044117187e-08i,3.86519957002094e-09+-8.71992405866786e-08i,2.99767226903787e-08+-1.94305152667604e-07i,1.87220041367766e-08+-4.83996765674456e-08i
-14.1311320651381,-7.13469968796906,10.5544377226886,-2.58389381285211e-12+-1.41687190115799e-07i,-2.21752616767101e-10+-6.16615562688851e-07i,-1.38135332006847e-11+5.25497760060138e-07i,-1.94821930932099e-10+-5.54736894370798e-09i,8.55450779406539e-09+-3.91906583418819e-06i,1.91133114897558e-10+2.7755117536921e-07i,3.64783265939535e-09+-1.92763232747194e-06i,9.2763247925589e-10+-2.21604484801119e-07i,9.52434603980302e-10+9.94409358197349e-10i,6.62616560070614e-09+-6.75583126943641e-07i,3.00144038915142e-09+-1.84264797881896e-07i,8.47744067916838e-10+-6.61287733238978e-07i,2.38847495524893e-09+1.79731832568813e-08i,1.08305938730361e-08+7.95175922816122e-07i,4.21462053706885e-09+-4.89996219745718e-07i,5.28872259606524e-09+4.80866595013652e-07i,4.72744061639798e-09+-1.68125880579967e-06i,3.82670338147053e-08+-3.44073042635756e-06i,1.8574582833451e-09+-4.30726144231799e-07i,3.15783090931725e-09+-9.90797051767514e-08i,3.30383751299543e-09+-9.29369379610866e-08i,9.17176881014104e-08+1.94742890475446e-06i,1.74640225363988e-05+-2.86159142180797e-05i,5.93561832972859e-09+2.16701039294841e-07i,7.09358172039075e-09+3.68410784091841e-07i,1.51131368031509e-07+-5.16054896017946e-06i,3.65349277953112e-09+-6.51961777335511e-07i,3.44776719376743e-08+5.55654829050464e-07i,1.27518650085601e-08+-5.04253491790032e-07i,1.06168807874785e-08+-6.07710585934173e-07i,2.82270330200094e-08+7.32843952511848e-07i,2.72727814207928e-09+-2.60187639968921e-07i,8.20352511408269e-09+1.05944426162058e-06i,-1.34113451412855e-08+-1.6443928326669e-06i,7.07936105779433e-09+-9.78496500396667e-07i,8.66065945995162e-09+-8.89919246325901e-07i,6.28278306950109e-09+-7.62108790816862e-08i,6.32125647946526e-09+-3.55251297605299e-08i,1.1087122371535e-08+2.51990524681192e-07i,2.23062992987894e-08+5.48009905870151e-07i,1.12218793691361e-09+-3.1059927573882e-07i,3.86577592379642e-09+7.61911642739038e-07i,4.41391574084025e-09+1.02084073055087e-06i,1.20313370021293e-07+-4.96302731335813e-06i,1.08125172997044e-08+-5.55115586036454e-07i
-14.1311320651381,7.13517702010446,10.5552066378462,-2.59352969776657e-12+-1.41772819241766e-07i,-2.21743514846127e-10+-6.16708917392394e-07i,-1.37103438007152e-11+5.25964768256926e-07i,-1.94783121138695e-10+-5.72206120213003e-09i,8.5502766077265e-09+-3.91681461661601e-06i,1.90312999049464e-10+2.80147245092529e-07i,3.64807847529596e-09+-1.92817885478317e-06i,9.24623478628293e-10+-2.19748828536552e-07i,9.52510072990834e-10+1.17934886882056e-09i,6.59186502914579e-09+-6.67751764287604e-07i,3.029431661339e-09+-1.93790252703162e-07i,8.47627416984694e-10+-6.620658431665e-07i,2.39146167065108e-09+2.00085177587592e-08i,1.08147650002519e-08+7.9284919699679e-07i,4.20856581042338e-09+-4.88456203731134e-07i,5.23864108579994e-09+4.69104404083904e-07i,4.73075430763103e-09+-1.66786842569413e-06i,3.84402269738918e-08+-3.45038883141485e-06i,1.85615598337766e-09+-4.31549372725411e-07i,3.14586970679785e-09+-1.00569224611538e-07i,3.294572001107e-09+-9.41522376249597e-08i,9.18071308101893e-08+1.94998102517019e-06i,1.74952180800977e-05+-2.86659669115868e-05i,5.77987189286419e-09+1.95451992165744e-07i,7.29733829962529e-09+3.64565309260443e-07i,1.5167103463816e-07+-5.18074376736799e-06i,3.64966176548453e-09+-6.47604529342678e-07i,3.44753002482236e-08+5.54976320188797e-07i,1.31348392236946e-08+-5.04751223802598e-07i,1.06464713621653e-08+-6.14142952191373e-07i,2.78994760538944e-08+7.12262688043163e-07i,2.78961865438082e-09+-2.41896216697842e-07i,8.20473275411298e-09+1.05178466616767e-06i,5.23994401923247e-08+-1.00754663928234e-06i,1.07366586221112e-08+-1.1144469395071e-06i,8.56396468494147e-09+-8.77487635194292e-07i,6.29729585459947e-09+-7.4841073971002e-08i,6.69058183519238e-09+-4.63871355256274e-08i,1.10749544454532e-08+2.45960401906737e-07i,2.02345648888234e-08+4.73311125322774e-07i,1.13633220722633e-09+-3.1312668855558e-07i,3.84691446861948e-09+7.57240425021819e-07i,3.98574658623318e-09+1.00494470053064e-06i,1.20776536179329e-07+-4.99873873116449e-06i,1.05848177208156e-08+-5.64643485093916e-07i
-14.1311320651381,21.405053728178,8.78273076052125,-3.06159942984055e-12+-1.78533879188833e-07i,-4.80452720552132e-11+-1.0441315780488e-07i,-1.0921165976847e-11+4.39368105219019e-07i,-1.59581751260347e-10+2.64503251819343e-08i,8.14290104167e-09+-3.76289736690875e-06i,2.15147703195399e-10+1.15483577125053e-07i,3.19589239738224e-09+-1.63664490464235e-06i,9.00029920571281e-10+-2.70796581413863e-07i,1.10078857686289e-09+-3.51983194321967e-07i,1.86418185469221e-09+1.2968004512579e-07i,1.95112225285396e-09+1.63645425366116e-08i,8.18072729423151e-10+-9.45158006916127e-07i,2.00783721252513e-09+-7.60067701794725e-08i,1.2070062391159e-08+8.54274724216469e-07i,4.58776861803653e-09+-8.76245500777644e-07i,3.80915801053076e-09+6.81166571510914e-08i,2.86770785590188e-09+-1.54323336705211e-06i,5.79628417084816e-09+-1.23359544064585e-06i,2.03736480371087e-09+-3.28688960193541e-07i,3.4583647442608e-09+-2.08113199654183e-07i,3.50065789643378e-09+-2.07101377175943e-07i,-7.13672985233308e-08+-2.61870407888262e-06i,-2.42439593827246e-05+3.83715333464932e-05i,5.73491178173908e-09+6.72089065769942e-08i,7.03896881935576e-09+1.86369739686229e-07i,1.25019376500812e-07+-4.49355249791395e-06i,3.38698069840796e-09+-7.55198661363814e-07i,2.10204245117996e-08+7.52601370594757e-08i,1.00533277922306e-08+-5.97193971810858e-07i,8.26428546120406e-09+-9.24025505048542e-07i,7.86953475807972e-09+-6.11176880965377e-07i,3.21065409226958e-09+-3.44589179895766e-07i,3.76415458061402e-09+-5.28853895595849e-07i,9.85686749829501e-08+6.30787284517141e-08i,1.25905713681085e-08+-7.61078206031862e-07i,7.88897337107663e-09+-8.04646410941834e-07i,5.20739023141122e-09+-3.69542487595476e-07i,4.28131084457026e-09+-3.33077626320132e-07i,1.95325471127076e-09+-6.77186459867465e-07i,-1.25252052836388e-08+-1.27866516945897e-06i,9.02884020795421e-10+5.61478036628737e-07i,3.84540210886998e-09+-1.15570901537974e-07i,2.21668836550715e-09+-1.37379862936427e-07i,2.96258419232224e-08+-1.93643543561402e-07i,1.83975452026497e-08+-5.34684180894845e-08i
-14.1311320651381,35.6749304362515,5.59665848270191,-3.80797854645887e-12+-2.33578554323119e-07i,2.53571568484111e-10+7.95370417838806e-07i,-5.66780170773577e-12+3.20295869310974e-07i,-1.14861569019009e-10+1.08297778803009e-08i,6.84778322604046e-09+-3.14411996475857e-06i,2.80883391772046e-10+-2.17443226137547e-07i,1.85903704641962e-09+-6.41269292870753e-07i,7.91415418420111e-10+-2.32580081245473e-07i,1.01505029830285e-09+-6.03116688961196e-07i,-3.8196333154931e-09+1.15662775804701e-06i,5.28245028523645e-10+3.58872793777354e-07i,6.76988269309345e-10+-1.12154313913472e-06i,1.39187873819667e-09+-1.10182129950331e-07i,1.14852513002847e-08+8.30898162094477e-07i,4.37812544354147e-09+-1.05877922109556e-06i,1.99217697072003e-09+-2.86838310910322e-07i,3.50967331291567e-10+-1.3000767357906e-06i,-4.14420715231673e-08+2.09708997150344e-06i,2.40929907633308e-09+1.0953639288162e-08i,2.39747440628141e-09+-1.67436678927436e-07i,2.51405117722442e-09+-1.67880579299469e-07i,-2.03474079900158e-07+-6.15821911993287e-06i,-5.76714305682072e-05+9.22132703762408e-05i,5.30544117958583e-09+7.02689782331822e-08i,5.84251525973247e-09+1.02477721001926e-07i,5.90889048550643e-08+-2.31596126354827e-06i,2.68556404567289e-09+-4.95614070279727e-07i,-6.14846328374705e-09+-3.97966116609847e-07i,3.77683365031372e-09+-2.96831716336729e-07i,4.96739629938609e-09+-9.48383208205521e-07i,-2.24459554540297e-08+-2.1557750644244e-06i,3.98186006280344e-09+2.93139178219724e-08i,1.95958941703094e-09+-9.95219030155688e-07i,1.0643838421005e-07+5.14133032183593e-07i,1.11728791647842e-08+-5.57279802825945e-07i,2.00490797859274e-09+1.63249227372602e-07i,4.78279678452051e-09+-2.07000003471049e-07i,4.33765329167144e-10+-3.78975186820635e-08i,2.04100517059957e-09+-5.62916808081891e-07i,-1.05728242366385e-08+-1.11210622744913e-06i,9.79930984715074e-10+6.41491868844772e-07i,3.12915493105936e-09+-4.94046523392133e-07i,1.17903560848071e-09+-6.62662645572433e-07i,-3.9362155638846e-08+3.28720200541808e-06i,1.72146497524405e-08+6.38501364244757e-07i
