x,y,z,f_69_19,f_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
51.8390226461418,20.3326887890816,8.70947570391035,-2.77996480265404e-12+-1.99721836352488e-07i,-1.6035246602604e-10+-4.47694984559613e-07i,5.11366496656435e-11+3.076178354693e-07i,2.30821119646085e-12+1.8169326442084e-07i,8.21729411975966e-09+-2.12131388719887e-06i,7.88805251676663e-10+-2.69202254941472e-07i,4.78246039782776e-09+-1.71819099939801e-06i,1.05154125061329e-09+-2.92769578952273e-07i,7.91492665958939e-11+5.05515783407612e-07i,8.76596419347457e-09+-1.44156660274089e-06i,3.50531180812745e-09+-6.58618644412699e-07i,1.24579527208002e-09+-3.73862166662024e-07i,2.5191265848979e-09+-1.73050649303973e-07i,1.81518045170231e-09+-4.62095941125252e-07i,1.88661466607949e-09+-3.8928686279633e-07i,3.20595935152426e-09+-8.06896843964598e-07i,1.44845356373966e-09+1.33770317752967e-06i,1.74262016929967e-08+9.10217240561718e-07i,3.03548716079494e-08+-3.00663355942892e-06i,3.19000832397189e-09+-2.42141218081181e-07i,3.1810686884354e-09+-3.39373591129066e-07i,3.28738694330878e-09+1.39658792550738e-07i,1.96707508297969e-08+5.0596212982868e-07i,5.55599945327539e-09+-2.3911261519331e-07i,-1.80131104806352e-08+-3.0692270189597e-07i,-1.02388167699462e-08+-4.60890498545979e-07i,-2.34022228167844e-06+1.03271721057347e-05i,-6.55110766116816e-10+1.06893486811916e-07i,9.84402352735122e-09+-5.48724357666468e-07i,-1.16182702673343e-09+1.19117882430531e-08i,8.40317774568288e-09+-5.97095647723278e-08i,3.59178751956558e-09+-8.20277703659086e-07i,-2.91536285176215e-09+1.34155754885246e-06i,1.0631599388342e-09+8.86484772079199e-07i,8.86876029574113e-09+4.25766578189593e-07i,2.00336443009954e-08+1.08635331394511e-06i,-3.28013033116265e-09+-1.54933714616289e-06i,3.21858082358058e-09+-2.16600028157176e-07i,4.19411239897172e-09+-2.13144654289005e-07i,4.25276994671658e-09+-2.46327514630051e-07i,5.45906961581958e-09+-3.05034231946162e-07i,-1.13911840234549e-08+-2.41221101761207e-06i,-1.14903111852348e-07+5.16310717795536e-06i,-6.04127761641095e-09+1.17884423394593e-06i,8.33425779003706e-10+7.83903118280192e-07i,-1.33848249511074e-10+2.80264061030747e-07i
51.8390226461418,33.8658777729677,5.33133629662488,-3.35869681766266e-12+-2.41479245642827e-07i,1.2567981325232e-10+3.10899820270542e-07i,1.73512325580845e-10+6.25681684259913e-07i,2.53042491764162e-11+2.18537255436775e-07i,5.91775278765299e-09+-1.45068549764268e-06i,6.55704047964338e-10+-2.09073520664181e-07i,3.42346739228794e-09+-1.11728341888889e-06i,8.78137369542852e-10+-2.24260004715562e-07i,-1.03063679739927e-09+2.98601791020038e-07i,5.99789706948268e-09+-8.42273882091839e-07i,2.5099827737856e-09+-3.93173289870576e-07i,1.21574525928604e-09+-2.33920544513746e-07i,2.15850396147823e-09+-1.41125362312683e-07i,1.96110920923231e-09+-7.13310470087793e-07i,1.58327117171816e-09+-6.03281323221773e-07i,-3.72030502595012e-10+-1.93576693216207e-06i,7.92194223519573e-10+3.36023148469521e-06i,1.37835882518149e-08+8.18034648723842e-07i,2.09035526300664e-08+-2.06040135578541e-06i,2.66141143975676e-09+-1.08237966523466e-07i,2.64499296498168e-09+-2.2061289040526e-07i,2.45366981589654e-09+1.03343125989858e-07i,8.5003555301283e-09+2.87676870967309e-08i,2.74927967616075e-09+-4.16295861387954e-07i,-1.5724596329488e-07+5.25551061995537e-06i,-1.95876369123458e-08+1.72055154348502e-06i,3.52904559117727e-06+-1.73664389514371e-05i,3.8491410914537e-09+-7.29282131444812e-07i,8.56968247715989e-09+3.88786362909191e-08i,-1.1916099332852e-09+4.72552184599807e-07i,9.14878349970885e-09+1.88726508576383e-07i,9.45494469708828e-09+-8.83563162717918e-07i,-1.30069167038373e-09+9.04658240630752e-07i,1.26049825075066e-09+6.10271162869276e-07i,8.34140056571359e-09+4.13699149352379e-07i,-1.99262498305612e-09+-1.5294206210642e-06i,-2.74464495764717e-11+3.85516772774763e-07i,-1.86065156458642e-09+-1.57358731288175e-07i,5.17373365104347e-09+3.63789412588759e-09i,4.47594962752536e-09+-4.17922485000877e-08i,5.04786731994645e-09+-7.5461100111701e-08i,-4.28390799671252e-09+-1.31412199866718e-06i,-6.73874467425515e-08+3.09569898478483e-06i,-2.53909044607558e-09+7.5835486960064e-07i,1.44632266589182e-09+5.76883347997637e-07i,3.14762205735282e-11+1.37037285940566e-07i
51.8390226461418,47.3990667568539,1.87851596395778,-4.01018162852855e-12+-2.94243829204564e-07i,4.73774223255184e-10+1.22722513204701e-06i,3.30909428417268e-10+1.01062319676093e-06i,5.68811882657672e-11+2.46169665310636e-07i,1.98517312195197e-09+-2.77929353391644e-07i,4.24153294994788e-10+-7.162772528029e-08i,1.43838555996116e-09+-2.31787327390778e-07i,6.05657583698968e-10+-9.28821256188157e-08i,-2.189307875581e-09+-6.2651410898431e-08i,9.72479586637308e-10+2.27508681603068e-07i,8.09169077285563e-10+7.86428765278094e-08i,1.71777918081085e-09+2.34523850220292e-07i,1.77705786496484e-09+9.73679587053009e-09i,1.79434113692583e-09+-6.06799578106807e-07i,1.289429494338e-09+-4.99811872991898e-07i,-1.6352429255976e-09+-1.93511949632134e-06i,3.93767066566592e-10+3.50209286486593e-06i,8.4796238696984e-09+5.36920419133017e-07i,4.53782544993575e-09+-6.1850607496637e-07i,2.60459907392661e-09+1.33946048926454e-07i,2.91929175908329e-09+7.13833882743049e-08i,2.14046335874764e-09+-2.85555480420039e-08i,9.80237776692746e-10+-1.75254390805713e-07i,2.80056267538681e-09+-1.42572548392919e-07i,-9.58447363172299e-08+3.17921684179624e-06i,-7.33006983848325e-09+1.25318452894082e-06i,3.99431322650509e-06+-1.93025145838996e-05i,4.09836382888576e-09+-9.88033749336769e-07i,-1.6196957901872e-09+1.06600534976208e-06i,-1.95704388270771e-09+9.91818901144797e-07i,8.62800865529071e-09+4.64443667127681e-07i,1.2209163336694e-08+-6.8599045127878e-07i,4.17591402906014e-09+8.36251355711549e-08i,3.92910537199518e-09+1.7157661630102e-07i,1.24825449653973e-08+1.00939823166261e-06i,1.60634065772036e-08+-1.5298762479193e-06i,1.96356718776291e-08+8.7294619695288e-07i,-4.4449824470339e-10+-5.76096737104278e-08i,3.30338098205397e-09+6.75967635558722e-08i,2.9923135464279e-09+7.68549308542192e-08i,3.9462642263092e-09+2.05418888802487e-07i,9.48021922139148e-09+4.97293027152746e-07i,1.49898438212407e-08+-1.04669738550303e-06i,-4.46274928432327e-10+-2.98874960660729e-07i,1.51129938879841e-09+-4.52723015954724e-07i,3.96580250454014e-09+2.02947400407788e-07i
51.8390226461418,60.9322557407401,0.0420806250236173,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,-0+0i,0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i
51.8390226461418,74.4654447246263,0,0+-0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i
51.8390226461418,87.9986337085124,0,0+-0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,-0+0i,0+-0i,0+-0i,-0+0i,-0+0i,-0+0i,-0+0i,-0+0i,-0+0i,0+-0i,-0+0i,-0+0i,-0+0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i
51.8390226461418,101.531822692399,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
57.4960818950561,-101.466012065894,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
57.4960818950561,-87.9328230820078,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
57.4960818950561,-74.3996340981217,-1.94786921632115e-06,0+-0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,-0+0i,-0+0i,-0+0i,-0+0i,0+-0i,-0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+-0i
57.4960818950561,-60.8664451142355,0.319998565605722,-4.45656085088441e-12+-3.42761755112316e-07i,7.85226439633614e-10+2.04539724655714e-06i,5.47148708720112e-10+1.5929196455007e-06i,9.19641467368074e-11+3.29502800997e-07i,-2.15236672281074e-09+9.78784446279608e-07i,1.57008949586639e-10+1.21930712385927e-07i,-7.74888863285259e-11+4.26415723392483e-07i,3.3111021101466e-10+2.95295454673494e-08i,-3.271686844692e-09+-4.5109670158886e-07i,-4.56030639687899e-09+1.40357828218971e-06i,-1.06602118592268e-09+5.92891625565902e-07i,3.12502969854818e-09+1.0432797581159e-06i,1.70435357130906e-09+2.7812417674337e-07i,1.94022156511057e-09+-2.90048312899838e-07i,1.38606753453614e-09+-1.79071183540505e-07i,1.13705826579279e-09+-5.66305100335695e-07i,5.25150043835667e-10+1.4027988268803e-06i,4.60310680454467e-09+1.96022903119674e-07i,-3.04642636881377e-09+3.33537937657401e-08i,3.12918022388204e-09+3.72139992581328e-07i,3.97676425569733e-09+4.09958257817815e-07i,2.4895125353289e-09+-2.96733902170305e-07i,3.17501921356517e-09+1.07654275811494e-07i,5.5397439678534e-09+4.75050528029861e-07i,1.90162740784807e-07+-7.5636786426871e-06i,1.24584590294959e-08+-2.8194857478122e-06i,7.78440889092623e-07+-4.21559810408156e-06i,-1.17416981919047e-09+-5.04886669799944e-07i,-8.17349962566899e-09+1.28403901485885e-06i,-2.56870437843278e-09+9.20374586257511e-07i,5.66565078545093e-09+3.75977015208432e-07i,8.07089403343331e-09+-3.71219734719035e-07i,6.19482236182474e-09+-3.39588761256698e-07i,4.57283558266191e-09+-7.62292445878378e-08i,1.62388556868333e-08+1.5928054731965e-06i,3.84253111471246e-08+-1.80361902103317e-06i,-1.6175511265666e-09+-3.28599670706676e-06i,4.61464284791492e-09+-1.12384239769806e-07i,4.52886512019936e-10+-1.67949130370541e-07i,9.53435853785547e-10+-1.31094102373345e-07i,1.24518304607362e-09+-1.00610671542055e-07i,8.889868045472e-11+-2.14315534871581e-07i,-1.02701086372942e-08+2.26534017173908e-07i,-2.93010840991848e-09+8.5685936329184e-08i,1.6997959642901e-08+9.93517692871314e-08i,1.55488075759714e-09+5.71983782403898e-08i
57.4960818950561,-47.3332561303493,2.4520547430381,-3.83150737659947e-12+-2.90622788541431e-07i,4.34449826085461e-10+1.12017454902252e-06i,3.50041025884007e-10+1.07616375937942e-06i,5.58547654957585e-11+2.63985946187545e-07i,2.00453035811035e-09+-2.79685413761302e-07i,4.0817175025537e-10+-5.11926759245761e-08i,1.77112507056765e-09+-4.0423874184032e-07i,6.12740254825779e-10+-1.0838922573883e-07i,-2.04790861379317e-09+-5.27769529226315e-09i,1.44817711011182e-09+9.09857932944105e-08i,1.10466372336937e-09+-2.66629409766509e-08i,1.86280639837886e-09+2.35693078756387e-07i,1.77970519173293e-09+-2.10876588093083e-08i,1.52603606109675e-09+-5.45321426974651e-07i,1.17804296967017e-09+-4.53571439346922e-07i,-1.49491372937506e-09+-1.93714204779448e-06i,4.61185012150762e-10+3.56177716838273e-06i,9.49263495764485e-09+6.26245905925522e-07i,8.50686573735743e-09+-9.27498412927604e-07i,2.67751879460958e-09+1.1507260358628e-07i,2.86465143942457e-09+5.79918732559583e-08i,2.07049165463194e-09+-4.82328235646504e-08i,5.78185039873118e-09+4.25824572388355e-08i,1.87134892652992e-09+-2.62000340662917e-07i,-1.28618528209958e-07+4.40600587042139e-06i,-1.63404592599735e-08+1.47537211814067e-06i,4.25880618988701e-06+-2.06994277086344e-05i,3.13739967047383e-09+-7.53343971641991e-07i,-1.75217151889941e-08+1.82666548818418e-06i,-2.72615627813115e-09+1.0608608282448e-06i,8.8089701070468e-09+5.13473952362145e-07i,1.99941098313009e-08+-1.02595124366584e-06i,4.924228905395e-09+-1.7656798966599e-08i,4.4822550989964e-09+1.2959495716189e-07i,1.40870880730051e-08+1.1691404114822e-06i,1.82194678357436e-08+-2.25479770099632e-06i,-7.12168968539142e-09+-2.01768505879533e-06i,-1.52739816682603e-09+-8.40426700765656e-08i,3.47209466383968e-09+7.98973288037735e-08i,3.05213316357504e-09+9.02769214479093e-08i,3.82051400968314e-09+1.87427132032793e-07i,5.35863816701362e-09+2.91153461091735e-07i,1.28118183591049e-08+-8.86393170531897e-07i,8.92070743668599e-10+-2.2560358257723e-07i,-7.58189510183586e-09+-3.04558486452686e-07i,2.13235917766146e-09+1.61551775401714e-07i
57.4960818950561,-33.8000671464631,5.85498055774724,-3.23018909567151e-12+-2.40057683926469e-07i,9.78541182573265e-11+2.32629900918739e-07i,1.84633057724574e-10+6.55544385649469e-07i,2.50667560312614e-11+2.21029454714064e-07i,5.65607469057152e-09+-1.37000346981947e-06i,6.26934075582475e-10+-1.83817174100392e-07i,3.56458941946329e-09+-1.2022651338813e-06i,8.72421016597086e-10+-2.24511307568857e-07i,-8.89181354376101e-10+3.33860829962257e-07i,6.05319952411791e-09+-8.99032538514638e-07i,2.76694108857403e-09+-4.8313750823916e-07i,1.33745896770364e-09+-2.23405738101132e-07i,2.11609596820631e-09+-1.70790075078071e-07i,1.54899450806975e-09+-5.99839413703261e-07i,1.39557491069927e-09+-5.13139273116e-07i,-5.06265710162178e-10+-1.89794513933057e-06i,8.50990587735435e-10+3.30533612970489e-06i,1.48234886688971e-08+9.4449877473325e-07i,2.26673782396362e-08+-2.19787975121107e-06i,2.76011476235438e-09+-1.13959580970803e-07i,2.65736796299759e-09+-2.13916680584186e-07i,2.41943376415555e-09+8.15614863550642e-08i,1.36594638652818e-08+2.74090476875886e-07i,2.53883546039295e-09+-4.68749166816373e-07i,-1.74431462835297e-07+5.89531440416589e-06i,-1.48549331407306e-08+2.09939710805074e-06i,1.52088657527049e-06+-7.79496782667603e-06i,2.31387350967015e-09+-3.97901780116056e-07i,-2.39551491237925e-08+1.73724887774374e-06i,-2.90515582001013e-09+7.39974460826362e-07i,8.79334390476266e-09+2.33495754667509e-07i,1.32519268617383e-08+-1.00372755420309e-06i,-2.93756393737598e-10+7.26287912439641e-07i,1.75288584062006e-09+5.11519782470502e-07i,9.37689362645313e-09+5.07864750213961e-07i,-8.77199690982178e-10+-1.77501525085938e-06i,-9.74777469949053e-10+1.22468973313273e-07i,-2.42056320725855e-09+-1.71754320356817e-07i,4.894267855298e-09+-1.08419901551202e-08i,4.27394083558834e-09+-4.73991572000155e-08i,5.11140961782017e-09+-5.70735107512283e-08i,-5.56487297931468e-09+-1.49679360584538e-06i,-7.83446418125058e-08+3.56052168847959e-06i,-3.14831540986199e-09+9.23136901174401e-07i,-1.03194786798693e-09+8.03788446369467e-07i,-1.68624533626134e-09+1.33726269454131e-07i
57.4960818950561,-20.266878162577,8.91234392230214,-2.71223103470016e-12+-2.01097192593773e-07i,-1.75176362401659e-10+-4.93648432495984e-07i,5.61113761280138e-11+3.07141323248112e-07i,2.84099017905228e-12+1.69570231190017e-07i,7.70526417983274e-09+-1.96973887109745e-06i,7.49196268894031e-10+-2.43115929296188e-07i,4.73317891555401e-09+-1.71725978968846e-06i,1.02802574382985e-09+-2.84302992766224e-07i,1.55110855040896e-10+5.16657890948853e-07i,8.5739198625608e-09+-1.44655588448575e-06i,3.64518976204136e-09+-7.19242428273908e-07i,1.3066199408373e-09+-3.67731756257009e-07i,2.42751812915171e-09+-2.04611625072352e-07i,1.31164604293064e-09+-3.36510926826126e-07i,1.63324706326454e-09+-2.92879154280591e-07i,2.85316572214991e-09+-7.96059419935284e-07i,1.46350211437811e-09+1.29969190395107e-06i,1.76468756366087e-08+9.69000029625555e-07i,2.93885321701543e-08+-2.92942059707602e-06i,3.20580436741757e-09+-2.39185017307403e-07i,3.14417623252702e-09+-3.32273861235663e-07i,3.18853694255801e-09+1.27699867558552e-07i,2.30981561876176e-08+6.69429189420349e-07i,5.69872889353696e-09+-2.61801801657968e-07i,-3.05195297823202e-08+1.56511023679583e-07i,1.61167267782927e-09+5.30555733796022e-08i,-5.4713354838741e-06+2.53201631298793e-05i,-2.6385187673973e-09+4.3120401665297e-07i,-2.18477395806285e-08+1.21479538879436e-06i,-3.1560181011752e-09+3.79632780824915e-07i,7.13028741761878e-09+-5.8084803492549e-08i,-1.7022267483129e-09+-4.88730478311234e-07i,-2.40050270854952e-09+1.1077150567047e-06i,7.90930779269735e-10+7.1466910089005e-07i,8.55829662189597e-09+3.45943622960927e-07i,1.50551557223968e-08+9.74097103288689e-07i,9.73208183802961e-09+1.33038438403275e-07i,2.67762231701905e-09+-2.14015498228104e-07i,3.66673152716523e-09+-2.31293312578402e-07i,3.83456527419851e-09+-2.60539649228649e-07i,5.45140560482207e-09+-2.80452949955579e-07i,-1.07479215544143e-08+-2.63898564562339e-06i,-1.36179652890567e-07+5.97203125420685e-06i,-8.87609435416301e-09+1.39748511727247e-06i,-1.38301984966298e-10+9.34816129199603e-07i,-1.30578309874969e-09+3.81962363660863e-07i
57.4960818950561,-6.73368917869078,10.7237263862389,-2.39926546603868e-12+-1.79662404150673e-07i,-3.34621363424969e-10+-9.2179570146008e-07i,-1.64857295381197e-11+9.5629276828382e-08i,-8.58543236899948e-12+1.28069581181638e-07i,8.33524570471572e-09+-2.14430072504191e-06i,7.85893049219786e-10+-2.48522593178726e-07i,5.23346189467629e-09+-1.93531197224753e-06i,1.08182556106873e-09+-2.9841730854022e-07i,8.42556546363863e-10+5.82507665614387e-07i,9.51608332463593e-09+-1.65840109832032e-06i,3.90294418408012e-09+-7.90926432694988e-07i,1.44801169291465e-09+-3.4882720949537e-07i,2.59153890630871e-09+-1.87912458336761e-07i,9.09417643168365e-10+-4.2858795236578e-09i,1.73704503273039e-09+-1.73769425544781e-08i,5.90978684273128e-09+3.11243178989256e-07i,1.93366953000843e-09+-6.1330789523403e-07i,1.83424296826119e-08+8.64496489403267e-07i,3.05990926740669e-08+-3.16454449976796e-06i,3.59211556857533e-09+-2.72919863214481e-07i,3.66875111078992e-09+-3.44434229838038e-07i,3.79445426325788e-09+1.37287088803168e-07i,3.04426079042065e-08+1.02689470637924e-06i,8.19934947717121e-09+-5.31532551690966e-09i,1.20914693874522e-07+-5.77409350218098e-06i,1.26611567937566e-08+-2.20981471297244e-06i,-1.1510128812673e-05+5.39549914658087e-05i,-7.70008674612793e-09+1.19722004194721e-06i,-1.24973374603936e-08+5.77331760469978e-07i,-3.29025092312259e-09+2.08025663678781e-07i,5.96145863170851e-09+-1.40314958150684e-07i,-1.02797314979996e-08+-9.38074327887469e-08i,-9.17617665013668e-10+1.08385821221324e-06i,2.04239332996217e-09+7.44269898399867e-07i,1.1395620418748e-08+6.78536234254785e-07i,4.9063610271691e-08+3.99828285664904e-06i,1.56924437555228e-08+-1.73659973026807e-06i,8.45851335561701e-09+-1.94427267820268e-07i,1.63360027670574e-09+-3.7917374936598e-07i,2.75122971279841e-09+-3.64737398972706e-07i,5.46990145294834e-09+-2.9098316645505e-07i,-8.02180675095915e-09+-2.54542291477233e-06i,-1.29531993102731e-07+5.13784320371366e-06i,-1.17115386849944e-08+9.81586767774962e-07i,-1.35187737672035e-08+7.37402513154815e-08i,2.31870545742351e-09+7.7263652130105e-07i
57.4960818950561,6.79949980519538,10.7110225274706,-2.42768290694801e-12+-1.79748497667294e-07i,-3.34056971472238e-10+-9.20349319444242e-07i,-1.72765598551123e-11+9.26665690565179e-08i,-8.50711841814452e-12+1.27061376281232e-07i,8.322665669116e-09+-2.14054648989409e-06i,7.86124183457354e-10+-2.48878908180379e-07i,5.21953065073142e-09+-1.92782723575384e-06i,1.07764720608821e-09+-2.98776834387695e-07i,8.33463648851088e-10+5.84191435627797e-07i,9.64923681055425e-09+-1.68108914485223e-06i,3.84608868111776e-09+-7.80469225746367e-07i,1.44264204604926e-09+-3.48591425151592e-07i,2.59419732320688e-09+-1.86592317268174e-07i,8.72424317031202e-10+6.17134158197596e-09i,1.73695897433734e-09+-1.43269092245935e-08i,6.04712427605292e-09+3.24918369882498e-07i,1.93626210685053e-09+-6.17428723677166e-07i,1.79973433422294e-08+8.1855367038352e-07i,3.02577437568197e-08+-3.13924154384894e-06i,3.58431720726545e-09+-2.70469498328227e-07i,3.67509186910949e-09+-3.43769947999538e-07i,3.78870604788171e-09+1.36756116584377e-07i,3.03360050178812e-08+1.02227723307687e-06i,7.923646295613e-09+-1.99267702998582e-08i,1.2356792478444e-07+-5.88739407344984e-06i,6.5192032266904e-09+-2.43906129901694e-06i,-1.12149954183372e-05+5.25044321799435e-05i,-7.98310335441788e-09+1.22785759929087e-06i,6.54989120076904e-10+-1.21925968285933e-07i,-2.73948179550372e-09+1.00025463903683e-07i,5.93620425514462e-09+-1.4123104448278e-07i,-9.84770772578957e-09+-1.18875363680023e-07i,-5.80508139322126e-10+1.06326993697204e-06i,2.48122603528645e-09+7.43435489175297e-07i,1.12302227673651e-08+6.45233026716695e-07i,4.93102613509301e-08+3.99850377834389e-06i,6.94514455972619e-09+-2.62463096025112e-06i,8.4641495377869e-09+-1.87017467579235e-07i,1.69480158242386e-09+-3.63878081441769e-07i,2.77801157846652e-09+-3.51114392844244e-07i,5.37371186749321e-09+-2.98468993431403e-07i,-9.21603180991284e-09+-2.58133867548882e-06i,-1.29065960757188e-07+5.10695258054421e-06i,-1.18168239216464e-08+9.81366763324721e-07i,-1.36357464077462e-08+7.26938420213913e-08i,2.32582766775882e-09+7.9027094706711e-07i
57.4960818950561,20.3326887890816,8.92993482250627,-2.79446428114752e-12+-2.00962715770688e-07i,-1.75078213730124e-10+-4.9314233899846e-07i,5.42805894920507e-11+3.02143268196143e-07i,3.26055728575089e-12+1.68845924528839e-07i,7.70362698528583e-09+-1.96862433630128e-06i,7.51539074360503e-10+-2.44203097917033e-07i,4.72838206155146e-09+-1.71256669944961e-06i,1.02183444897695e-09+-2.85938903331846e-07i,1.42815990261162e-10+5.25020723687862e-07i,8.96011552574554e-09+-1.51387451359181e-06i,3.51884989312861e-09+-6.97248886648262e-07i,1.30058315447458e-09+-3.67424663271767e-07i,2.45061317693087e-09+-2.00155673255611e-07i,1.24067810870842e-09+-3.14657154164608e-07i,1.64511531484737e-09+-2.87619776195712e-07i,3.1862946476539e-09+-7.66890629199916e-07i,1.47529479582935e-09+1.30016415078824e-06i,1.6991644218975e-08+8.73271914740364e-07i,2.9170969865354e-08+-2.91540847759376e-06i,3.19711188816576e-09+-2.28494605200831e-07i,3.19941945596895e-09+-3.28809893644985e-07i,3.19517469339101e-09+1.20904393013665e-07i,2.32596212555681e-08+6.77061037656296e-07i,5.20532035795442e-09+-2.89958409776894e-07i,-2.65491355320387e-08+-2.08446585762687e-08i,-1.03686172189391e-08+-3.6935363529924e-07i,-4.97641282242593e-06+2.28920454429612e-05i,-3.10240729626848e-09+4.99796055459027e-07i,1.07443547725459e-08+-5.46896631190567e-07i,-1.70437131617581e-09+8.2823132719544e-08i,6.96315803864676e-09+-7.21286625974461e-08i,-3.27476864235175e-09+-4.24503265795604e-07i,-1.93793604974552e-09+1.09988573951112e-06i,1.45177618018612e-09+7.31371808544958e-07i,8.59981944580651e-09+3.40189449710656e-07i,1.76557618113284e-08+1.0737075144087e-06i,-5.61716676000914e-09+-1.57697906628152e-06i,2.75731257708522e-09+-2.08841182877051e-07i,3.80680299735862e-09+-2.10242455391506e-07i,3.91380810126687e-09+-2.4255327179804e-07i,5.3813980513238e-09+-2.95794137073242e-07i,-1.29206759807949e-08+-2.73046293008968e-06i,-1.36931890653785e-07+6.00663502690025e-06i,-9.00231022715666e-09+1.42518912647696e-06i,-2.52153341719587e-11+9.75463410150193e-07i,-1.39633551771938e-09+4.13772273595865e-07i
