x,y,z,f_65_08,f_105_94,f_189_79,f_198_4,f_270_7,f_293_51,f_334_24,f_363_7,f_452_86,f_472_73,f_477_61,f_530_77,f_573_61,f_646_62,f_670_04,f_680_38,f_713_89,f_773_66,f_793_9,f_923_48,f_932_34,f_936_5,f_990_08,f_1016_7,f_1063_9,f_1120_1,f_1144_5,f_1201_7,f_1240_6,f_1250_5,f_1310_8,f_1361_9,f_1392_8,f_Freq_1424,f_1454_7,f_1504_4,f_1512_4,f_1584_8,f_Freq_1650,f_1660_3,f_1674_4,f_1722_3,f_1790_4,f_1837_3,f_1868_1,f_1879_7,f_1919_1,f_1974_3,f_Freq_1980
-169.477357010901,35.7565164777264,31.2,1.44656461757787e-06+4.45167559254272e-09i,1.81945742649235e-05+7.96248358474441e-08i,3.44620294629869e-07+1.94663668590672e-08i,2.71229163352408e-06+1.94887036185593e-08i,-7.20135436223157e-06+-9.34796864842719e-07i,1.16682172521594e-06+-3.21398770000141e-07i,-1.20602326004683e-05+-7.08144528400722e-07i,3.63100519911962e-07+-4.33181286452984e-07i,9.37562895881105e-06+-1.32345929877558e-06i,-4.47431552121703e-06+-5.80646993437322e-07i,-1.57659197616865e-06+-7.09566887380876e-07i,2.26816207841816e-06+-1.19112762786591e-06i,3.34477893928976e-06+-1.55647838301479e-06i,-3.90435251682531e-06+-2.73439836606927e-06i,2.4550470467232e-06+-3.30029589888344e-06i,4.25771939759147e-06+-3.80861270001641e-06i,-2.33651754384014e-05+4.19486503392615e-06i,-7.73803864238557e-07+-5.01189716351309e-06i,-3.54027232397951e-06+4.9545910849417e-06i,-8.77802644378187e-06+-4.86938249957514e-06i,-5.62697027786531e-06+-3.81855697093469e-06i,-4.86059206211921e-06+-3.90105645118954e-06i,7.55164322348675e-05+-4.97143093464874e-05i,-1.08302387397062e-05+-1.66305942588485e-06i,4.5261736254474e-06+1.60678994521027e-06i,-6.22146550149143e-06+3.58705511965189e-07i,-7.37508707261989e-06+1.94359894591988e-06i,-1.34882509766713e-05+-8.71328816602749e-06i,9.69896520622284e-06+-9.07175793692369e-06i,2.64566684087636e-06+-6.30477810519773e-06i,-6.22766027347521e-06+-1.58643739722362e-06i,-1.55637422226283e-05+1.64752319887159e-06i,-9.28056789059518e-06+6.63762463149211e-07i,-3.60413478515752e-05+5.37093489647859e-06i,2.32414817009495e-06+-9.90142647474013e-06i,1.8161670167873e-06+2.63570347520982e-06i,6.61753212644807e-07+3.91244811150393e-06i,6.875797028624e-06+7.66865913758694e-06i,-6.76682503321473e-08+4.17464042439459e-06i,-3.46278954857752e-06+4.25755661295078e-06i,-9.42479164404468e-06+2.41180921456255e-06i,9.92651248336757e-06+2.51280100733748e-06i,1.17553007630304e-05+-5.16374505784179e-06i,2.45562208302833e-05+-4.68468533931081e-05i,-8.26449277613772e-06+5.88008117382283e-05i,-7.74319350737419e-07+3.30323774024339e-05i,7.52517885829002e-06+2.10265169938552e-05i,-7.28829176732053e-05+-0.000453101331695698i,-5.84019350409175e-06+-1.59588562439876e-05i
-169.477357010901,50.0591336703765,31.2,1.30112465819392e-06+4.45653772884557e-09i,1.33971673288534e-05+7.57398280221999e-08i,1.14575608491419e-06+2.18900514233756e-08i,2.431099863771e-06+1.99703360145437e-08i,-7.07043177086584e-06+-8.93918220716323e-07i,2.00284002592506e-07+-3.07389061920504e-07i,-9.40776593744712e-07+-6.36329269451288e-07i,1.62079709019999e-06+-4.05019831624049e-07i,1.00253196395326e-05+-1.26191445701669e-06i,-6.60797180648684e-06+-5.42786038895978e-07i,-2.95125309519397e-06+-6.60386427520964e-07i,1.91932737454953e-06+-1.11855186825689e-06i,3.16056317119632e-06+-1.45233731456667e-06i,-6.58559992207029e-06+-2.57856510925428e-06i,8.76275045851702e-07+-3.08761494898064e-06i,2.64178851586133e-06+-3.56479174639992e-06i,-2.15740803338788e-05+4.08066513832001e-06i,-4.10300196216315e-06+-4.58238324980391e-06i,4.96097820013574e-06+4.70692820448567e-06i,-7.93395001381571e-06+-4.45639647965784e-06i,-4.60327299705674e-06+-3.39672974611419e-06i,-3.97686210008485e-06+-3.46905299545163e-06i,6.52543007533343e-05+-4.53618410332522e-05i,-9.28363622892753e-06+-1.32845472200128e-06i,3.82633750886068e-06+1.58017960506424e-06i,-5.44833022691319e-06+5.58801464703785e-07i,-6.43637372937685e-06+2.01274288500839e-06i,-1.14886773393908e-05+-7.45444855109624e-06i,7.76652629674608e-06+-8.01753730373716e-06i,2.86255010077515e-06+-5.53322601726828e-06i,-5.05178679820485e-06+-1.0811417770712e-06i,-9.17627077504862e-06+1.79508269004528e-06i,-8.10775861976377e-06+9.95660978315057e-07i,-2.76098914858303e-05+5.20777245264834e-06i,1.867560336848e-06+-7.92719100767309e-06i,6.56729898010123e-07+2.51025859838383e-06i,-1.40680873493097e-07+3.64526984683292e-06i,1.15012154469546e-06+7.73102264569597e-06i,-1.80917516860574e-06+3.89526129672661e-06i,-5.90798539004664e-06+4.14296767240088e-06i,-1.3868994431055e-05+2.29213185241785e-06i,9.33957660646855e-06+2.3170410645048e-06i,9.64184875273424e-06+-4.34754997295643e-06i,1.68403619817082e-05+-4.01159378821776e-05i,-1.72704582720076e-06+5.04879534332762e-05i,3.6182650814588e-06+2.79666719924191e-05i,7.29718595547745e-06+1.81465017245487e-05i,2.66910524525007e-05+-0.00041311756272822i,8.24364162702687e-07+-1.7268873715026e-05i
-169.477357010901,64.3617508630265,31.2,1.13804368118953e-06+4.53403800551329e-09i,9.12981155221295e-06+7.10588548081073e-08i,1.69231490678591e-06+2.53047875823737e-08i,2.12010150903817e-06+2.08540979264461e-08i,-6.59660435896657e-06+-8.5195874123605e-07i,-4.3644634630722e-07+-2.92870759390686e-07i,6.01430808769364e-06+-5.61768113527098e-07i,2.25912591652494e-06+-3.74927430469969e-07i,9.63912881389271e-06+-1.19188248835487e-06i,-6.80653274791913e-06+-4.9532940550173e-07i,-3.20402384690158e-06+-6.04505163433216e-07i,1.66137895267496e-06+-1.03442874915741e-06i,2.81345852693861e-06+-1.33730697932247e-06i,-6.31896681294907e-06+-2.4024087231678e-06i,5.56448252227056e-07+-2.85531736886154e-06i,2.14918069607619e-06+-3.29817396523631e-06i,-1.90519186916327e-05+3.94104103676884e-06i,-3.69568613283924e-06+-4.14642207550257e-06i,3.33987239500241e-06+4.37910826621376e-06i,-7.88169467789709e-06+-3.96875023004058e-06i,-4.71416701225717e-06+-2.92577458259956e-06i,-4.19790430270493e-06+-2.9870966515306e-06i,2.65184060535025e-05+-3.94255045174415e-05i,-6.89494673894609e-06+-9.69026818744891e-07i,3.06884607133056e-06+1.54794525702409e-06i,-4.82150645813462e-06+7.63757007947609e-07i,-5.8349619227987e-06+2.06805419118852e-06i,-7.74799036299385e-06+-6.06503599294549e-06i,5.99709401127943e-06+-6.86056398799049e-06i,2.70408124871758e-06+-4.67938567403207e-06i,-3.83815532533335e-06+-5.55291369377048e-07i,-7.06401983214574e-06+1.95350421883526e-06i,-5.14443562488298e-06+1.32339063181551e-06i,-1.58588210642057e-05+4.99732545028176e-06i,3.87567711372483e-06+-5.82269987272786e-06i,-6.74853931606945e-07+2.31044707624864e-06i,-1.12704819091706e-06+3.287658526273e-06i,-4.60907787945887e-06+7.67494825895656e-06i,-3.31563743198927e-06+3.5063844282447e-06i,-7.81645567767513e-06+3.88592950701369e-06i,-1.73347388694533e-05+2.05738654141407e-06i,8.54887663689813e-06+2.0350391815287e-06i,7.56920177233285e-06+-3.54819731885759e-06i,1.01565681677931e-05+-3.2938992944392e-05i,3.71835692064249e-06+4.1387155273335e-05i,6.26702036556276e-06+2.24921922396983e-05i,6.67861491072374e-06+1.49769391011367e-05i,0.000106795613636528+-0.000373105476307i,5.58784721153561e-06+-1.83408458439992e-05i
-169.477357010901,78.6643680556766,31.2,9.37739132371526e-07+4.60082821226986e-09i,5.53378855537042e-06+6.47014081535699e-08i,1.85410599622718e-06+2.92781233066698e-08i,1.71393529400791e-06+2.17185604837649e-08i,-5.03896216701122e-06+-8.01769129277601e-07i,-5.21617357942654e-07+-2.76212311831338e-07i,8.2035318210422e-06+-4.85967471960424e-07i,2.26491116095931e-06+-3.42252167841012e-07i,8.37386147695503e-06+-1.11161971919355e-06i,-5.46998790280628e-06+-4.3671522401834e-07i,-2.54771472517604e-06+-5.40554292690552e-07i,1.45527202457609e-06+-9.3769324537652e-07i,2.3230723667921e-06+-1.20936204099654e-06i,-4.13024707180987e-06+-2.19936846476521e-06i,9.53812706229059e-07+-2.59577941562049e-06i,2.23414216707825e-06+-3.00010808463728e-06i,-1.55232329766601e-05+3.76446195794105e-06i,-1.40322564010225e-06+-3.68079953936356e-06i,-2.48037188928543e-06+3.99038591702955e-06i,-6.90724994302633e-06+-3.39836662191403e-06i,-4.72453711829304e-06+-2.41163348108859e-06i,-4.33034102598131e-06+-2.46133202481218e-06i,-5.64628478307699e-06+-3.32730064463309e-05i,-4.823289999044e-06+-5.86147640031748e-07i,2.02630147103612e-06+1.49985792824734e-06i,-4.15954468632776e-06+9.64106086631878e-07i,-5.04764916619902e-06+2.09704379863033e-06i,-5.1607595429527e-06+-4.55820986336215e-06i,3.82275367348245e-06+-5.58474886474526e-06i,1.63721295977945e-06+-3.72692599918623e-06i,-3.23741423817677e-06+-1.05702749298994e-08i,-8.35876540546618e-06+2.13434784310536e-06i,-2.59793433929335e-06+1.63054396080145e-06i,-7.78492310972771e-06+4.7340751546542e-06i,2.5734959809898e-06+-3.59958959038806e-06i,-2.74420998699411e-07+2.06705615405091e-06i,-6.72286802723778e-07+2.86534438869718e-06i,-6.77456343581358e-06+7.49882122097381e-06i,-2.24156874771494e-06+3.0568642500384e-06i,-5.81390481585232e-06+3.53336026682455e-06i,-1.20089730509127e-05+1.82831802825968e-06i,6.38092906731333e-06+1.66292955964815e-06i,5.39825825094815e-06+-2.73886558767284e-06i,5.08058819641951e-06+-2.52419588253219e-05i,6.38344706916993e-06+3.14265102470134e-05i,6.67483102616887e-06+1.66036825151205e-05i,5.58234400276101e-06+1.14550887317682e-05i,0.000165635121699611+-0.000324379582976425i,8.80220280441737e-06+-1.859995732535e-05i
-169.477357010901,92.9669852483267,31.2,7.55205998386082e-07+4.71602497752154e-09i,3.2727482265487e-06+5.63700057265024e-08i,1.72216273066863e-06+3.42972090908826e-08i,1.34344525100914e-06+2.27533119821029e-08i,-3.42489468040585e-06+-7.60534905208284e-07i,-3.55745025226791e-07+-2.63045529243014e-07i,7.66071670950063e-06+-4.12868511887747e-07i,1.97284885106641e-06+-3.12942547457182e-07i,6.8995477922916e-06+-1.03741763154087e-06i,-4.00664770756417e-06+-3.85943207776984e-07i,-1.79705625145638e-06+-4.85228447017024e-07i,1.25439521801376e-06+-8.52853391661624e-07i,1.85730198795164e-06+-1.09604987679674e-06i,-2.31320563028925e-06+-2.01552160777645e-06i,1.16770748257784e-06+-2.36036635039752e-06i,2.13295166706277e-06+-2.72860030317327e-06i,-1.1947018247128e-05+3.57486068017221e-06i,1.42967195463059e-07+-3.26996509448847e-06i,-5.72883574892957e-06+3.67823611142971e-06i,-5.28300887537217e-06+-2.89783803747045e-06i,-4.2215347312642e-06+-1.95338101726469e-06i,-3.94752024780841e-06+-1.99184514530656e-06i,-1.75628635403872e-05+-2.83534283014277e-05i,-3.59361016418119e-06+-2.47813375277306e-07i,1.13361643491043e-06+1.45521232656199e-06i,-3.48116731274858e-06+1.12888181969564e-06i,-4.11006988505386e-06+2.10063065254351e-06i,-4.26050057986732e-06+-3.21368336070596e-06i,1.95066792186036e-06+-4.42151518649538e-06i,5.05854325377384e-07+-2.86047086359404e-06i,-2.90245885797755e-06+4.50516082430603e-07i,-8.51846696452988e-06+2.16629100928204e-06i,-1.48915123659597e-06+1.89382271655782e-06i,-4.43225232639376e-06+4.51121230120693e-06i,-1.4185771041889e-07+-1.58490155889266e-06i,6.57580240456069e-07+1.79204069918288e-06i,2.49072567519099e-07+2.43529438293028e-06i,-6.1831319893248e-06+7.30625785280501e-06i,-6.16140943064736e-07+2.59870786646642e-06i,-3.00247448785443e-06+3.12667989666567e-06i,-5.67871688821425e-06+1.49945858147286e-06i,4.48193977481958e-06+1.32474973084794e-06i,3.7897269708724e-06+-2.08617068976441e-06i,1.64889018270089e-06+-1.87793532270802e-05i,7.63503807087617e-06+2.30032328954024e-05i,6.54872723998596e-06+1.16736443798691e-05i,4.90715846994926e-06+8.47724531823213e-06i,0.000171985337550177+-0.000294641200114853i,8.84991118102359e-06+-1.85844433417176e-05i
-169.477357010901,107.269602440977,31.2,5.86045814833987e-07+4.85300175286399e-09i,1.84714812027908e-06+4.66306964162199e-08i,1.41555995836643e-06+3.98644027496519e-08i,9.91212821881068e-07+2.38195891284e-08i,-1.62618384520532e-06+-7.24240938305494e-07i,-8.54203528365699e-09+-2.51947348347631e-07i,5.76507473367313e-06+-3.44424658340062e-07i,1.57283037212977e-06+-2.8649254944278e-07i,5.52148799168232e-06+-9.68433523803597e-07i,-2.74029119641201e-06+-3.40914295967381e-07i,-1.14334697638727e-06+-4.36114006145461e-07i,1.05966831507794e-06+-7.77050701351104e-07i,1.44470792287929e-06+-9.94225848470499e-07i,-1.04509178812744e-06+-1.8438286643918e-06i,1.17225128509689e-06+-2.14235972595607e-06i,1.85508939214131e-06+-2.47655124873885e-06i,-8.67290796320416e-06+3.37393661270433e-06i,9.14391844500815e-07+-2.90080613842823e-06i,-6.70731945286511e-06+3.42756171278249e-06i,-3.42661215726135e-06+-2.45243966341934e-06i,-3.44058961697619e-06+-1.53972893090889e-06i,-3.27665815301701e-06+-1.56746661152893e-06i,-1.70638557285503e-05+-2.42801553821085e-05i,-2.90018693941863e-06+5.40085639320081e-08i,4.31419759668196e-07+1.4056494935091e-06i,-2.82169894389889e-06+1.26195585537404e-06i,-3.15271800844215e-06+2.08119314922953e-06i,-4.10766496550903e-06+-1.99626752773739e-06i,4.25004306886682e-07+-3.36305370141685e-06i,-4.32611852721995e-07+-2.06585681291943e-06i,-2.59537948098916e-06+8.41577643216036e-07i,-7.38543105989738e-06+2.10585194476258e-06i,-1.15518800670888e-06+2.11360531296495e-06i,-3.34951442461222e-06+4.34313233436141e-06i,-2.63260126513533e-06+1.74918221424137e-07i,1.51832422737259e-06+1.49959551253192e-06i,1.1090820518968e-06+2.00615238565544e-06i,-4.6192139806489e-06+7.02608474329951e-06i,6.50657000570133e-07+2.15397587141e-06i,-7.46193674182407e-07+2.7064081096278e-06i,-1.24474067184414e-06+1.24386775549713e-06i,3.21959040566989e-06+9.54497395192535e-07i,2.65505507074056e-06+-1.60679048881393e-06i,-9.17678434351838e-07+-1.33475713238533e-05i,8.58177315044567e-06+1.5760336690418e-05i,6.54164359385025e-06+7.47722647164865e-06i,4.68576219721771e-06+5.82305128904797e-06i,0.000134884421566457+-0.000272229309421947i,6.47426803252509e-06+-1.78983628094183e-05i
-163.822652662257,-107.269655448774,31.2,6.52612378986988e-07+4.47041804413797e-09i,1.81148020110816e-06+4.14126420154027e-08i,1.61236633761291e-06+3.60274286524779e-08i,1.13274393210265e-06+2.16257386926748e-08i,-2.25606202753466e-06+-7.25227978827094e-07i,-1.66400566295301e-07+-2.56186238091868e-07i,6.96489520674981e-06+-3.60851443588923e-07i,1.75678241169506e-06+-2.98370758912829e-07i,5.92654260433892e-06+-9.79772460577294e-07i,-2.99810138779522e-06+-3.37282069926352e-07i,-1.21216755732725e-06+-4.63854065816443e-07i,1.15236001456371e-06+-8.06859537615053e-07i,1.57826935326097e-06+-1.03455906374984e-06i,-9.86668440096639e-07+-1.91323910645543e-06i,1.37033665219349e-06+-2.22409907504422e-06i,2.07981236465793e-06+-2.56127143793836e-06i,-9.33979915809499e-06+3.30217073493516e-06i,1.47459744832632e-06+-2.99528847301959e-06i,-7.80310827906391e-06+3.37903601517712e-06i,-3.50962199098204e-06+-2.73536951097914e-06i,-3.66664627491381e-06+-1.75963276672993e-06i,-3.50238359678167e-06+-1.78142407235873e-06i,-2.08017164866646e-05+-2.49428307981223e-05i,-2.8858307381736e-06+-2.25810189937055e-07i,2.85285375855093e-07+1.49935281205094e-06i,-3.09681919092139e-06+1.13643083566853e-06i,-3.55483683822914e-06+2.01496667440049e-06i,-3.85241284349668e-06+-2.59106078748404e-06i,7.86170390576917e-07+-3.67356795177485e-06i,-1.77218606550937e-06+-1.37792376281601e-06i,-2.71726776715522e-06+6.28861750318487e-07i,-8.42472080730554e-06+1.78658604988948e-06i,-1.19665615425767e-06+2.01148147123477e-06i,-3.91158337687775e-06+4.31700921839088e-06i,-2.83380928442046e-06+4.8701767257383e-08i,1.57036643336983e-06+1.62496972336908e-06i,1.044579197778e-06+2.15844026726673e-06i,-5.80084997385936e-06+7.14643259128641e-06i,4.69476935490417e-07+2.34607897117922e-06i,1.38390349406642e-06+1.40736977740541e-06i,-2.68011961661035e-06+1.72146857914581e-06i,3.23703547417174e-06+1.38650555784036e-06i,3.03001412917266e-06+-1.63301972874199e-06i,1.24370994685677e-06+-1.42888275471505e-05i,5.88089818090951e-06+1.64810150993932e-05i,5.38963197126833e-06+9.28595705896539e-06i,3.80545251998102e-06+7.09387286830153e-06i,0.000198977673524444+-0.000287752517867201i,9.61738635107829e-06+-1.92412796469107e-05i
-163.822652662257,-92.9670382561243,31.2,8.54373900986402e-07+4.32254166795317e-09i,3.34690644628005e-06+5.0026638609826e-08i,1.98775006828997e-06+3.08709856148493e-08i,1.55709151495469e-06+2.03983333258667e-08i,-4.36077024533897e-06+-7.69335955979675e-07i,-5.79459714407108e-07+-2.70215641301966e-07i,9.52737562847388e-06+-4.29346599560289e-07i,2.27016811460076e-06+-3.27600571445972e-07i,7.59642982007714e-06+-1.0551337076726e-06i,-4.49872750970419e-06+-3.97193710152088e-07i,-1.99046305308716e-06+-5.23155472444551e-07i,1.38617676700989e-06+-8.94531144846522e-07i,2.06413299106167e-06+-1.15175445069992e-06i,-2.39900054339501e-06+-2.10619971430276e-06i,1.3941446504792e-06+-2.46835339308026e-06i,2.43031820284333e-06+-2.84257132370346e-06i,-1.31428411311092e-05+3.48648136627378e-06i,8.94221800836274e-07+-3.43315772488551e-06i,-7.10811003064755e-06+3.66650701769365e-06i,-5.64359580534489e-06+-3.25330938202717e-06i,-4.60710613305779e-06+-2.24113209563484e-06i,-4.3201413956759e-06+-2.27448183568539e-06i,-2.39674465244765e-05+-2.92868443698774e-05i,-3.61501331829017e-06+-5.96622303469099e-07i,1.03209149442332e-06+1.54286859946539e-06i,-3.85732425747675e-06+9.4321989415666e-07i,-4.67822668074971e-06+1.98099961716398e-06i,-3.6469597384949e-06+-4.00051225903371e-06i,2.60758810314826e-06+-4.81461499879975e-06i,-1.29261469159968e-06+-2.28594086174642e-06i,-2.99930260937048e-06+1.39273794591092e-07i,-1.00146999320829e-05+1.71055069578986e-06i,-1.34420767884576e-06+1.70253408540159e-06i,-4.61127708900388e-06+4.35936279609737e-06i,2.01335413524325e-07+-1.87145775296944e-06i,5.56534813233851e-07+1.89302336062584e-06i,6.98410780802679e-09+2.57008054500825e-06i,-7.96481346567845e-06+7.31931086613416e-06i,-1.11895073809681e-06+2.75778980712753e-06i,-1.49236557869098e-07+1.75730934831934e-06i,-7.70712739909706e-06+1.74634270192835e-06i,4.51735236530585e-06+1.86555115741147e-06i,4.30427214699461e-06+-2.09011782909155e-06i,4.80555653354557e-06+-1.99235335128472e-05i,3.41118104370119e-06+2.40986357653079e-05i,4.64707741074407e-06+1.38798675595961e-05i,3.45755422826624e-06+1.00372707937827e-05i,0.000253908544243233+-0.000303576203160352i,1.27889182088875e-05+-1.96692748575446e-05i
-163.822652662257,-78.6644210634742,31.2,1.10529192906664e-06+4.26756140687004e-09i,6.07676283605846e-06+5.83470787311556e-08i,2.2318762256541e-06+2.63848278349238e-08i,2.07721965616419e-06+1.94971294365391e-08i,-6.65934865724341e-06+-8.29242523241174e-07i,-8.72330820278767e-07+-2.89683362263435e-07i,1.12249994364198e-05+-5.08046814042141e-07i,2.78864738418329e-06+-3.63735678208105e-07i,9.73015620774783e-06+-1.14594569884121e-06i,-6.56967039735896e-06+-4.7548049001436e-07i,-3.11532840217422e-06+-5.99088660320164e-07i,1.65140549226509e-06+-1.00541995326547e-06i,2.69696023099007e-06+-1.29846752195559e-06i,-4.97287333182477e-06+-2.34354887510423e-06i,1.04888583313937e-06+-2.7673838605447e-06i,2.52285944672215e-06+-3.18575510770706e-06i,-1.79834753805805e-05+3.67853964836133e-06i,-9.98416140665438e-07+-3.98824349966532e-06i,-2.94054951554523e-06+4.1055387808307e-06i,-7.8888947051284e-06+-3.91379050611069e-06i,-5.37764134975643e-06+-2.83342308149798e-06i,-4.93200142577353e-06+-2.88045697127772e-06i,-1.27410342713972e-05+-3.52371352777063e-05i,-5.14713435322371e-06+-1.05137978913694e-06i,2.18679262306141e-06+1.59827879716965e-06i,-4.75465335660256e-06+6.94578354786858e-07i,-5.9683232340287e-06+1.9199461794348e-06i,-4.05287829184184e-06+-5.71206311001632e-06i,5.23240734983874e-06+-6.21708238614914e-06i,-6.84417672739961e-07+-3.42168731036644e-06i,-3.27883784573284e-06+-4.90525174293703e-07i,-9.79730855661548e-06+1.42359171099224e-06i,-2.42846330961289e-06+1.34181938911739e-06i,-7.76547221189096e-06+4.50655845529721e-06i,4.39640329313202e-06+-4.21706930100202e-06i,-7.60867271325919e-07+2.15137434890612e-06i,-1.32808567242932e-06+3.00993400555773e-06i,-9.89125117664051e-06+7.44937635928678e-06i,-3.66743922045474e-06+3.19200679679121e-06i,-3.00944758095135e-06+2.12215110461465e-06i,-1.65412206603026e-05+1.64476765314565e-06i,6.95659395489211e-06+2.40806535985358e-06i,6.42227956137641e-06+-2.77448685398488e-06i,1.02163875104962e-05+-2.74499407457454e-05i,3.5980212360574e-07+3.41066431081215e-05i,3.86148141508379e-06+1.98965339513004e-05i,3.41760491838207e-06+1.37971367257363e-05i,0.000274774145485633+-0.000336163099260977i,1.39402155853632e-05+-1.99412030093767e-05i
-163.822652662257,-64.3618038708241,31.2,1.34208701762009e-06+4.22162695920071e-09i,1.02830334162504e-05+6.4649031103129e-08i,2.00308342654563e-06+2.26466522731863e-08i,2.55219525313035e-06+1.85795492349724e-08i,-8.16421800306495e-06+-8.88394192471952e-07i,-6.47201223336628e-07+-3.09613744502403e-07i,8.71965706462638e-06+-5.90189511561806e-07i,2.84752413704913e-06+-4.00665212962822e-07i,1.1479671322595e-05+-1.23616186754049e-06i,-8.16952806218556e-06+-5.54061335796732e-07i,-4.02752750694033e-06+-6.75088545594164e-07i,1.90152137233834e-06+-1.11724501963665e-06i,3.29757475020237e-06+-1.44574746051723e-06i,-7.8581873819309e-06+-2.57741707537142e-06i,4.65435958066488e-07+-3.06227334944545e-06i,2.35333488040207e-06+-3.52340738516161e-06i,-2.24102870168799e-05+3.85027239121948e-06i,-4.10322054658116e-06+-4.53669968941369e-06i,4.94362868676215e-06+4.57940997606726e-06i,-8.87234682441309e-06+-4.57226351876601e-06i,-5.25681144758399e-06+-3.42684884185484e-06i,-4.66179213269873e-06+-3.48740146375905e-06i,2.96642489334966e-05+-4.23933524097543e-05i,-7.82507947111857e-06+-1.50299436332453e-06i,3.43975012917766e-06+1.64591269967972e-06i,-5.50883032803846e-06+4.33219129331891e-07i,-6.86654349634415e-06+1.83824628188665e-06i,-6.94514280624378e-06+-7.43246421497296e-06i,7.93112171781446e-06+-7.60682711853597e-06i,-3.14454903225268e-07+-4.58752651524046e-06i,-3.97626946881679e-06+-1.1486582112612e-06i,-7.97663474525556e-06+1.04672716285437e-06i,-5.53514903627814e-06+9.49080466105771e-07i,-1.73359281339266e-05+4.64941873181902e-06i,5.98452263824916e-06+-6.65703947430699e-06i,-1.11659537604841e-06+2.36799774457104e-06i,-1.80630917016133e-06+3.41227636903613e-06i,-7.92173962028259e-06+7.50451764007356e-06i,-5.22124975959799e-06+3.58700695629931e-06i,-5.07554917213462e-06+2.49432642886043e-06i,-2.35252927687887e-05+1.51194834070595e-06i,9.58581127141536e-06+2.88649408434321e-06i,9.0207980286932e-06+-3.56143068017364e-06i,1.68613903321596e-05+-3.55015280614915e-05i,-2.71496761806087e-06+4.47146522791915e-05i,2.73474702604852e-06+2.62266953225861e-05i,4.09731154225277e-06+1.76245255827623e-05i,0.00021393872526278+-0.000384651060066266i,1.04990511741093e-05+-1.94058469488135e-05i
-163.822652662257,-50.059186678174,31.2,1.53244304242729e-06+4.18247687330358e-09i,1.54943294059024e-05+6.90955918128809e-08i,1.28272396797802e-06+1.97466086600323e-08i,2.90914876830075e-06+1.77430349615093e-08i,-8.40093029052e-06+-9.38678711493009e-07i,2.54045799691707e-07+-3.27258685540583e-07i,4.64141365340259e-08+-6.70843623604959e-07i,2.08629858946901e-06+-4.34624018263285e-07i,1.21196206183533e-05+-1.31568443745588e-06i,-7.73196943490149e-06+-6.19552572372954e-07i,-3.76264738610514e-06+-7.41216258754278e-07i,2.23071352567556e-06+-1.21417808513443e-06i,3.72541504448458e-06+-1.57868257936275e-06i,-8.23347573070578e-06+-2.78610013402609e-06i,8.8153263748924e-07+-3.33191529954398e-06i,3.04190605348184e-06+-3.83224373022538e-06i,-2.60148785391057e-05+4.0009447519301e-06i,-5.15435647641588e-06+-5.05684828041418e-06i,7.33126270629136e-06+4.9919033117906e-06i,-9.30575076821634e-06+-5.15861653857594e-06i,-5.18280684319479e-06+-3.97525955674767e-06i,-4.42524827685269e-06+-4.04893178343036e-06i,7.95593884103641e-05+-4.95084335071866e-05i,-1.07764844344729e-05+-1.91807132574461e-06i,4.62858053220549e-06+1.69059842189634e-06i,-6.20701195347246e-06+1.88115856022028e-07i,-7.5471295651308e-06+1.7588043081252e-06i,-1.17147026619971e-05+-9.05095273278733e-06i,1.02583995869813e-05+-8.9160651472396e-06i,1.90521981431929e-07+-5.70610148422072e-06i,-5.43490861136523e-06+-1.77561623931463e-06i,-1.06720392360237e-05+7.63605443567846e-07i,-9.18691153004734e-06+5.57299863846366e-07i,-3.21837332818192e-05+4.79350480484282e-06i,3.8825668657928e-06+-9.04430153342775e-06i,5.97381791828288e-07+2.56049543790547e-06i,-5.22440561012662e-07+3.78653752234957e-06i,-3.0820782825265e-07+7.61736388912032e-06i,-3.21502219881139e-06+3.96424854464807e-06i,-2.83624400594125e-06+2.88922803443541e-06i,-1.99484880962058e-05+1.40905235464479e-06i,1.06267629548757e-05+3.26928027491984e-06i,1.16742130689042e-05+-4.4298693526504e-06i,2.55600652156306e-05+-4.38105316322824e-05i,-9.00523741559384e-06+5.54717222296803e-05i,-1.06172761674309e-06+3.25563257320284e-05i,4.67459669683893e-06+2.13872072912254e-05i,0.00010861160118256+-0.00044154407514415i,3.91877270179663e-06+-1.85233540948958e-05i
