x,y,z,f_69_6,f_119_09,f_201_88,f_209_73,f_259_98,f_339_62,f_352_58,f_394_19,f_495_78,f_530_25,f_553_72,f_584_33,f_613_07,f_672_79,f_717_58,f_801_83,f_816_88,f_858_01,f_892_99,f_911_85,f_942_89,f_1020_6,f_1060_8,f_1090_9,f_1208,f_1251_3,f_1264_8,f_1322_4,f_1348_3,f_1353_3,f_1452_4,f_1474_4,f_1533_8,f_1563_4,f_1577_6,f_1644_9,f_1669_5,f_1774_6,f_1814_8,f_1823_3,f_1854_1,f_1930_7,f_1948_7
-168.438577188277,32.8525471720542,31.2,1.67861363167241e-06+5.32855222191453e-09i,1.45184287116536e-05+6.08647055567592e-08i,4.72401785373759e-06+2.22079654100057e-08i,-2.53618349299432e-06+2.0280541249153e-08i,-5.92734814508136e-06+-7.51125255591376e-07i,1.02326802957619e-05+-1.70469734318909e-09i,-2.36494286025644e-05+-1.16560077532641e-06i,9.44922642951078e-08+-4.89001292717761e-07i,-2.04574350391252e-06+-4.09373802805109e-08i,4.47357145612235e-06+-2.20470034113832e-06i,3.47496009498465e-06+-1.49690664663684e-06i,-1.0442015051555e-05+1.4978123643854e-06i,5.56509791681017e-07+-1.05842180710596e-06i,3.06116807742261e-06+-1.78708903095285e-06i,-5.40509985051778e-06+-2.66986765392918e-06i,1.93059297208448e-05+-5.60290461805185e-06i,-1.42262633575528e-05+-6.48854243519635e-07i,-4.85521734620986e-06+-3.71853467264624e-06i,-3.29695595044614e-05+3.06055319926005e-05i,-6.3378357918184e-06+1.63574673083533e-06i,-4.43811417929717e-06+-1.26151008710955e-06i,-1.39340070737861e-06+-2.38006497351412e-06i,-3.83724079406948e-06+-2.78484119755623e-06i,3.28133614492238e-06+-9.24933942497086e-06i,-1.01789755888396e-05+9.72906277696825e-07i,-3.67282560245447e-05+2.02221396261323e-05i,2.79680620551619e-05+-2.29988201175556e-05i,-5.79188983812179e-06+-6.63036749795521e-07i,-1.43560793073589e-05+-5.86035850180967e-06i,-8.56985642341805e-06+-2.13951982940665e-06i,4.41752386735713e-06+-1.18610794537865e-05i,-3.54696839495751e-06+-1.72288013895518e-06i,-6.00248346902605e-06+-5.09696858190175e-07i,-1.78463981590071e-05+4.24232587594485e-06i,1.61707631171874e-05+1.26401433655099e-05i,-3.52334990921451e-06+6.96688037504739e-06i,-8.40150907513298e-06+7.08507727831082e-06i,8.24220671991143e-06+5.3617051766784e-06i,1.56983491599196e-05+-7.10196905847253e-07i,2.75044006374502e-05+-1.10112540619211e-05i,-2.68482098286262e-06+2.1120586419235e-05i,1.77096657237755e-06+-1.27474119407278e-05i,-2.73049753783725e-05+-6.55750841114664e-05i
-168.438577188277,45.9990435754662,31.2,1.51812341655383e-06+5.29197417199776e-09i,1.12857606964225e-05+5.9032030646714e-08i,3.70260962346327e-06+2.02542736471916e-08i,-4.16556173119656e-07+2.61770050533991e-08i,-8.60100504961756e-06+-7.35712006878489e-07i,4.64834677098601e-06+-8.67119163069591e-09i,-8.56874763154368e-06+-1.06555678009513e-06i,1.17337007213715e-06+-4.6400356036589e-07i,-1.6943578739797e-06+-2.75578277830844e-08i,-8.65386732736092e-07+-2.13643697627917e-06i,2.71940470554362e-06+-1.42638775130255e-06i,-1.01232759982515e-05+1.46248323485066e-06i,4.28187032973898e-07+-9.9249330009528e-07i,3.1786447868029e-06+-1.67896416840996e-06i,-7.82802595834491e-06+-2.52377719813172e-06i,9.69358118255076e-06+-5.53968261592454e-06i,-1.4716805970486e-05+-5.14277807384079e-07i,-4.47267995428072e-06+-3.39196357063566e-06i,-1.36807362197027e-05+2.94881956915375e-05i,-3.66986449241984e-06+1.60749794201726e-06i,-3.25316608913696e-06+-1.09127746021721e-06i,-1.02027608914974e-06+-2.10940284344488e-06i,-3.22937176092462e-06+-2.44561191416809e-06i,4.72989152713814e-06+-8.31540391492426e-06i,-9.02780768758367e-06+1.10967699890797e-06i,-3.18291306486831e-05+1.8917880930009e-05i,2.38812213733334e-05+-2.10790491211916e-05i,-4.81396107041536e-06+-3.68713142320906e-07i,-1.45218919719487e-05+-4.91267922137019e-06i,-8.31660077331035e-06+-1.63517079893331e-06i,3.03672665868933e-06+-1.040598375536e-05i,-3.24533901860397e-06+-1.28578603349423e-06i,-4.78801124580964e-06+-3.08513825267112e-07i,-1.36003585300932e-05+3.64186831690792e-06i,1.06052932435643e-05+1.25116734655044e-05i,-2.86521636388367e-06+6.68375976634053e-06i,-6.34156120348773e-06+6.96543691609649e-06i,6.46478479182385e-06+4.81610861981085e-06i,1.22794000938184e-05+-1.94351595873714e-07i,2.15261518006783e-05+-8.70165969965993e-06i,-3.12086543488154e-06+1.83798289580105e-05i,2.22999679636579e-06+-1.22076393674823e-05i,-1.84836367838681e-05+-6.09436043805644e-05i
-168.438577188277,59.1455399788782,31.2,1.31807469416417e-06+5.25816563332822e-09i,8.14084382043006e-06+5.61809873909918e-08i,2.72932624616281e-06+1.7884185072111e-08i,1.25406185243857e-06+3.38736486603459e-08i,-9.85189138815842e-06+-7.14608200979495e-07i,6.15127054590092e-07+-1.76876192439339e-08i,2.12301807487568e-06+-9.57515858186485e-07i,1.81017164884064e-06+-4.34192041467639e-07i,-1.44821972339544e-06+-1.22040194066476e-08i,-3.09565289409099e-06+-2.02890445980493e-06i,2.22698475928742e-06+-1.33903084629597e-06i,-9.22172580326305e-06+1.42024964247224e-06i,3.5035143135931e-07+-9.12069549223595e-07i,2.91874023164476e-06+-1.54595023346009e-06i,-7.78453743631834e-06+-2.33235195584871e-06i,1.27717242357835e-06+-5.38712581400452e-06i,-1.34721028807956e-05+-3.62361755345334e-07i,-3.04825470338921e-06+-3.0000279459735e-06i,-1.03429090000646e-05+2.73481931657688e-05i,-3.08077984463474e-06+1.57429148822612e-06i,-2.91725213948571e-06+-8.81809651301635e-07i,-1.21375044085933e-06+-1.77888198927763e-06i,-3.17188822546664e-06+-2.03176648609326e-06i,2.77709156649915e-07+-7.02614771146157e-06i,-8.17854858955724e-06+1.27750310201623e-06i,-2.97080093490288e-05+1.74452546412295e-05i,2.31019902396801e-05+-1.86820423882006e-05i,-3.54825315310933e-06+-1.98172269801073e-08i,-1.2158283308217e-05+-3.76465435149116e-06i,-6.88607009521995e-06+-1.03853429032293e-06i,1.82237022181938e-06+-8.70372220166505e-06i,-2.60779793913292e-06+-7.82475701883176e-07i,-3.11294213085784e-06+-8.03364278891743e-08i,-8.91058123818927e-06+2.93196818710468e-06i,5.01507972488833e-06+1.23514799373078e-05i,-1.71205718438795e-06+6.33156643740401e-06i,-3.36134836883104e-06+6.80653634894149e-06i,4.60387769475985e-06+4.16203525758819e-06i,9.0059823550714e-06+3.28538193379689e-07i,1.60264178542279e-05+-6.19282845910961e-06i,-3.88476946643165e-06+1.5242240171004e-05i,1.47489789049435e-06+-1.1509431926378e-05i,-1.78903738976679e-05+-5.51182162192416e-05i
-168.438577188277,72.2920363822901,31.2,1.0733063096082e-06+5.18259093249799e-09i,5.2926297225658e-06+5.18252540197666e-08i,1.84233967525941e-06+1.48648623628919e-08i,2.253766794696e-06+4.32286369014152e-08i,-9.35051022933105e-06+-6.85905670170023e-07i,-1.62755292903172e-06+-2.86327053645475e-08i,7.77940953951444e-06+-8.43719676447188e-07i,1.9743156163602e-06+-4.00071106599019e-07i,-1.25098804379021e-06+5.18388952265922e-09i,-2.80675599719442e-06+-1.88881480277414e-06i,1.90213250595161e-06+-1.23790619894465e-06i,-7.71167285649161e-06+1.37476603489171e-06i,3.09588306506302e-07+-8.19531290342522e-07i,2.34920418162308e-06+-1.3931033454459e-06i,-5.92700531149085e-06+-2.10613814409695e-06i,-3.68800994173439e-06+-5.1405630510728e-06i,-1.07331766427839e-05+-1.88526051558844e-07i,-1.3051057696594e-06+-2.5577314377557e-06i,-1.52432886116147e-05+2.46150915892686e-05i,-3.51693278151044e-06+1.54291329154835e-06i,-2.95412631456401e-06+-6.40388080323142e-07i,-1.63581581477288e-06+-1.40051124008057e-06i,-3.28155673184233e-06+-1.55860265183672e-06i,-5.71502436232461e-06+-5.56386125168614e-06i,-7.18754230426451e-06+1.50159063070032e-06i,-2.65599984398514e-05+1.59253681558476e-05i,2.11169776273695e-05+-1.61578742243462e-05i,-2.60237332261962e-06+4.06587936951668e-07i,-8.89914104662684e-06+-2.47151884749214e-06i,-5.13915546330167e-06+-3.53786653613808e-07i,4.9215006221937e-07+-6.87149517505188e-06i,-2.03741458342096e-06+-2.05789897932952e-07i,-1.6783862171162e-06+1.96416903518143e-07i,-4.7307542254706e-06+2.20156208698159e-06i,5.50138249165669e-07+1.23888017608302e-05i,-7.85539876447025e-07+6.04168058038428e-06i,-1.291741662301e-06+6.73780234789445e-06i,3.41269096646505e-06+3.50366824005795e-06i,6.30573529151954e-06+8.13594981709799e-07i,1.08632241291709e-05+-3.77569596031461e-06i,-2.74821592170326e-06+1.21653164275998e-05i,3.39021941381692e-07+-1.07434501798768e-05i,-2.12663210563259e-05+-4.84476079992555e-05i
-168.438577188277,85.4385327857021,31.2,8.52535856717992e-07+5.19584626923166e-09i,3.33645912727204e-06+4.72483330564429e-08i,1.19217387683104e-06+1.21211232372518e-08i,2.52910795002246e-06+5.34655517890393e-08i,-7.35534603722435e-06+-6.61628314993862e-07i,-2.01971931957576e-06+-4.03763622221701e-08i,8.50844983071435e-06+-7.4334977314433e-07i,1.80147878993076e-06+-3.68627000349024e-07i,-1.17785751925544e-06+1.98125729203588e-08i,-1.17475748445727e-06+-1.74510241193207e-06i,1.7552807571128e-06+-1.1409233924279e-06i,-6.42073604227229e-06+1.32499898269091e-06i,2.63890226506632e-07+-7.32509828000121e-07i,1.75653038731014e-06+-1.24682578183886e-06i,-3.80518216475503e-06+-1.890117545542e-06i,-4.07360379764647e-06+-4.82363601708337e-06i,-7.70713910125093e-06+-5.97114417709392e-08i,-7.8650535500425e-07+-2.11392525207094e-06i,-1.94481071183166e-05+2.20196560323076e-05i,-3.8730113286275e-06+1.51509614354914e-06i,-2.94085184187178e-06+-4.0836054971067e-07i,-1.85938596175028e-06+-1.04049838287734e-06i,-3.18818098379108e-06+-1.11064768534192e-06i,-8.68431884305317e-06+-4.21147911405844e-06i,-5.98179032139851e-06+1.67077139466627e-06i,-2.15410404976636e-05+1.42198057321468e-05i,1.68168404685072e-05+-1.36671774296951e-05i,-2.2416266220756e-06+7.76552350193966e-07i,-5.56859562746748e-06+-1.27240163400855e-06i,-3.49710480239174e-06+2.46962136988822e-07i,-4.35150841417251e-07+-5.12768237298363e-06i,-1.54391087954659e-06+2.72738191927111e-07i,-6.38320049466488e-07+3.95268558662308e-07i,-1.84199974467555e-06+1.47283132800041e-06i,-2.42563009227203e-06+1.2049802451655e-05i,-5.92641228897155e-07+5.57282205010797e-06i,-1.14905035851982e-06+6.45712830981727e-06i,3.04261903154115e-06+2.74536470467934e-06i,4.44153096631964e-06+1.08139020745988e-06i,6.55916177496839e-06+-1.7568432970533e-06i,1.13428840116373e-07+8.99840336982147e-06i,2.32935756788764e-07+-9.69750280790473e-06i,-1.91714529925587e-05+-4.10250231178729e-05i
-168.438577188277,98.5850291891141,31.2,6.65100848230674e-07+5.23150372838455e-09i,2.06855751286684e-06+4.17021476439806e-08i,7.45509927320851e-07+9.18140306005112e-09i,2.38353971519321e-06+6.46755313324683e-08i,-5.09211744200964e-06+-6.44030837964828e-07i,-1.69730151883005e-06+-5.41799747557391e-08i,7.34938769335642e-06+-6.50868548407565e-07i,1.53077439909053e-06+-3.41189079522907e-07i,-1.08607111634284e-06+3.10457216436011e-08i,9.42624659338482e-08+-1.61832112399097e-06i,1.5868372004197e-06+-1.05631417345003e-06i,-5.28185447588277e-06+1.27651056048379e-06i,2.15452090237471e-07+-6.57894341079304e-07i,1.27590625061928e-06+-1.11972434219334e-06i,-2.31296459395139e-06+-1.706081999705e-06i,-3.25111370192543e-06+-4.51202587180928e-06i,-5.1244506887261e-06+1.99036060890219e-08i,-9.93001172775832e-07+-1.70844209093886e-06i,-1.92014032827836e-05+1.99517903308877e-05i,-3.67633987931462e-06+1.49755869920582e-06i,-2.70916802895391e-06+-2.03016619156614e-07i,-1.86756527010953e-06+-7.24101043054174e-07i,-2.9260272313059e-06+-7.18322986131049e-07i,-9.06402197679664e-06+-3.0686785422938e-06i,-4.78644085377656e-06+1.81387690122874e-06i,-1.60017818518831e-05+1.27091852570326e-05i,1.1762835399816e-05+-1.15612482285727e-05i,-2.04876203276741e-06+1.08402245128193e-06i,-3.56751305253368e-06+-2.62449906974379e-07i,-2.46990713461764e-06+7.47333037858025e-07i,-1.09163961468504e-06+-3.65605974108038e-06i,-1.18823600660685e-06+6.56267262317479e-07i,-1.89085397770694e-08+5.32216275155516e-07i,-1.11783456793008e-07+8.20632274978428e-07i,-3.59006175139803e-06+1.17752741112357e-05i,-3.9761236990052e-07+5.151042548572e-06i,-1.14198064622981e-06+6.1944524773944e-06i,2.95705197530779e-06+2.08073746186192e-06i,3.39765500634691e-06+1.22222486483584e-06i,3.94692443415842e-06+-2.43525572444398e-07i,2.44941252048733e-06+6.37065561440906e-06i,1.6653038869888e-07+-8.78001312975202e-06i,-1.65183713745331e-05+-3.46616001407089e-05i
-162.783409642139,-98.6124168620654,31.2,7.56392787462281e-07+4.85478822895662e-09i,2.10501842752508e-06+3.67295898883118e-08i,1.09327449604866e-06+1.29731780113441e-08i,2.73771990592745e-06+5.81205527365032e-08i,-6.28036721787668e-06+-6.43733747494238e-07i,-2.19118956205976e-06+-6.36314117360513e-08i,9.06952845246366e-06+-6.73909515724467e-07i,1.73409555050937e-06+-3.5217015831156e-07i,-1.17006907487467e-06+1.10742304051767e-08i,1.28018412678159e-07+-1.66455658281968e-06i,1.73797395318347e-06+-1.08158257785383e-06i,-5.70441816353502e-06+1.2493841678624e-06i,2.58361835240695e-07+-6.98935672271146e-07i,1.42482046014727e-06+-1.18148450973288e-06i,-2.34145389501214e-06+-1.83271277099727e-06i,9.93866509338806e-06+-2.2096121694487e-06i,-5.53763600953225e-06+-1.66127720848542e-07i,-9.20602400750152e-07+-1.86771661491337e-06i,-2.2572143219317e-05+2.0344869838654e-05i,-4.34920760481335e-06+1.49715247713624e-06i,-2.89323092506489e-06+-3.81505151600643e-07i,-2.01171358632905e-06+-9.10279453083417e-07i,-3.3085670225073e-06+-9.52787714623491e-07i,-1.02770181654987e-05+-3.53268459988378e-06i,-5.43364316675151e-06+1.69593201961977e-06i,-1.75207896789156e-05+1.22156018787523e-05i,1.34241094840574e-05+-1.16806066507329e-05i,-2.30475307828706e-06+8.94952526820864e-07i,-3.17593967721744e-06+-9.14892148497694e-07i,-2.45776974081416e-06+3.99687564100929e-07i,-1.26544412214876e-06+-3.90479977714607e-06i,-1.53903587532952e-06+6.06817593528286e-07i,2.70498431117717e-07+5.61508683544586e-07i,4.65673685531575e-07+6.03764968251542e-07i,-6.70466510486196e-06+1.27967787069763e-05i,-1.27237277585379e-06+5.57150890556329e-06i,-2.19247909887545e-06+6.89569890179961e-06i,2.67953862694139e-06+2.7102225477239e-06i,2.98120216396585e-06+2.00313766245056e-06i,3.22921226379254e-06+8.11013049362127e-07i,2.06151406103783e-06+6.95318667881179e-06i,1.31352902429152e-06+-8.99249542277091e-06i,-1.14756957977836e-05+-5.20406055693426e-05i
-162.783409642139,-85.4659204586534,31.2,9.97652584750595e-07+4.83347178937994e-09i,3.57409597577486e-06+4.18124275732772e-08i,1.80925926995966e-06+1.5197575138881e-08i,2.98254719081823e-06+4.7813217363438e-08i,-9.69770521833753e-06+-6.7214650019689e-07i,-2.96189080487098e-06+-5.13908398602763e-08i,1.16319890070396e-05+-7.67954925773076e-07i,2.14058018340572e-06+-3.84323027490882e-07i,-1.23973369731352e-06+-3.69533891271926e-09i,-1.8682117604078e-06+-1.81636713379875e-06i,1.88179038697878e-06+-1.18214474675752e-06i,-7.03479395045933e-06+1.29729308588125e-06i,3.260269849594e-07+-7.88642705547081e-07i,2.03938578570148e-06+-1.33042056441754e-06i,-4.3279860170633e-06+-2.05199812440433e-06i,1.45522983130202e-05+-2.69694291809514e-06i,-8.8779574782906e-06+-2.98927070697146e-07i,-3.83925359139523e-07+-2.32354415265619e-06i,-2.31820464957189e-05+2.27006056867612e-05i,-4.62862158225037e-06+1.50180168815489e-06i,-3.18502007325586e-06+-6.22983784399756e-07i,-2.03144006534512e-06+-1.2776085839447e-06i,-3.68069617357209e-06+-1.41178579090766e-06i,-1.0664805410349e-05+-4.79419876484687e-06i,-6.89224077270234e-06+1.48426064862409e-06i,-2.48862483175656e-05+1.38285635005148e-05i,2.05955194429821e-05+-1.39576672926392e-05i,-2.28719632854401e-06+4.94964756089711e-07i,-5.15606424831699e-06+-2.13253552476812e-06i,-3.40061144102352e-06+-2.24570231929601e-07i,-3.36096388518271e-07+-5.58055808641719e-06i,-1.81761113630113e-06+1.1322139660145e-07i,-2.23529904233371e-07+3.59242384025174e-07i,-1.29193099808241e-06+1.22576382696216e-06i,-5.68728441384961e-06+1.30609289135367e-05i,-1.34253419885145e-06+5.96523399348326e-06i,-1.72353605463645e-06+7.12046513171205e-06i,2.48445809001755e-06+3.44410306859687e-06i,3.99319654635503e-06+1.90603734912154e-06i,6.22808493149293e-06+-7.2687504493666e-07i,-1.36550682116822e-06+9.68656418456896e-06i,1.28509208077687e-06+-1.00727124879668e-05i,-1.67379273223592e-05+-5.91265116499063e-05i
-162.783409642139,-72.3194240552415,31.2,1.26289253265854e-06+4.85193200116105e-09i,5.81258821217192e-06+4.65681488731192e-08i,2.72382188747026e-06+1.7458093382787e-08i,2.65192704865086e-06+3.78445631423483e-08i,-1.19578331463543e-05+-7.04334022727349e-07i,-2.44238152749186e-06+-3.94129840087375e-08i,1.09946637296845e-05+-8.76533368697349e-07i,2.37394463164493e-06+-4.20639361846416e-07i,-1.38718880207775e-06+-2.16622733048734e-08i,-3.72111153468428e-06+-1.98217303456753e-06i,2.11332992344838e-06+-1.295549690576e-06i,-8.75258366851495e-06+1.34797527558881e-06i,3.79351481751585e-07+-8.91476705680059e-07i,2.75296866034244e-06+-1.50081109920627e-06i,-6.83949419903657e-06+-2.3067460595208e-06i,1.66471323287754e-05+-3.28504255170342e-06i,-1.25623887040481e-05+-4.83818944723083e-07i,-1.05880814641414e-06+-2.8263933537548e-06i,-1.90001033533409e-05+2.57263639364114e-05i,-4.32444775310264e-06+1.52541427559373e-06i,-3.24817986119495e-06+-8.93731248820875e-07i,-1.77681865240978e-06+-1.69971612098629e-06i,-3.75244574301777e-06+-1.94185185298761e-06i,-7.47330399560505e-06+-6.33877816751235e-06i,-8.31765420648027e-06+1.24553049483442e-06i,-3.12515358460292e-05+1.57211666343331e-05i,2.63216060139083e-05+-1.67589059529492e-05i,-2.65117506157626e-06+3.24300426944924e-08i,-8.36764233057796e-06+-3.55442287400858e-06i,-4.9671875727092e-06+-9.55444238800687e-07i,9.2275655393992e-07+-7.60925862084474e-06i,-2.25906569620575e-06+-4.85949086578362e-07i,-1.1838711040588e-06+1.00842908643706e-07i,-4.3975596720217e-06+1.98581770844931e-06i,-2.86163912313538e-06+1.340711690871e-05i,-1.61659149897637e-06+6.44881011694752e-06i,-1.88961457033745e-06+7.39983577128504e-06i,2.75771788729085e-06+4.30666444910406e-06i,5.99159483704207e-06+1.64624184588739e-06i,1.10686587152734e-05+-2.92648174971961e-06i,-5.02890138604828e-06+1.31745964707569e-05i,1.61996540567304e-06+-1.13406109057641e-05i,-2.18804579920988e-05+-6.72536238579365e-05i
-162.783409642139,-59.1729276518295,31.2,1.55019300099627e-06+4.92684125636324e-09i,9.17372498733412e-06+5.03894996466923e-08i,3.94376806542579e-06+1.95793248099096e-08i,1.37172277817763e-06+2.92059193138279e-08i,-1.25703169897325e-05+-7.40309420842472e-07i,2.3957798098601e-07+-2.93327997784758e-08i,4.65985544169191e-06+-9.97212370089543e-07i,2.20479409919071e-06+-4.59483320993285e-07i,-1.6074316651475e-06+-4.18547320808784e-08i,-4.63349961373521e-06+-2.1469580528452e-06i,2.46973080784819e-06+-1.41322256469697e-06i,-1.06260370388846e-05+1.39649333928365e-06i,4.25016766807568e-07+-9.98882537233398e-07i,3.47089188080614e-06+-1.67623440124505e-06i,-9.46149413484877e-06+-2.57214940808951e-06i,1.34560624149775e-05+-3.95440075341274e-06i,-1.60670631740445e-05+-6.99274547129166e-07i,-3.37299716726492e-06+-3.31880050788749e-06i,-1.02206478988337e-05+2.90201043811857e-05i,-3.45093752737286e-06+1.55516074220926e-06i,-3.06640539919647e-06+-1.16622626903191e-06i,-1.17203811252339e-06+-2.12914664357416e-06i,-3.38506106411347e-06+-2.48420201283396e-06i,4.98132663617523e-07+-8.01871584716107e-06i,-9.44598503790728e-06+9.79173070230659e-07i,-3.48913854651882e-05+1.7507870993132e-05i,2.87249640800576e-05+-1.96674041401813e-05i,-3.65618198110579e-06+-4.575946187126e-07i,-1.24484981934514e-05+-5.04896745488706e-06i,-7.04782138977153e-06+-1.74253148448948e-06i,2.66324298414296e-06+-9.72361234741285e-06i,-2.82480733217382e-06+-1.16435454084832e-06i,-2.7612721508926e-06+-2.40200209401097e-07i,-9.35199978615845e-06+2.73923959525198e-06i,2.68243184802802e-06+1.35451372870613e-05i,-2.49799637376434e-06+6.80516708794122e-06i,-3.98505150059056e-06+7.50323264499122e-06i,4.07664117508543e-06+5.08207875458235e-06i,9.30165923653611e-06+1.1638955864367e-06i,1.76608051745745e-05+-5.55963000369493e-06i,-7.08111641339072e-06+1.66682282836787e-05i,3.1274292786725e-06+-1.25086135933796e-05i,-2.19642707210721e-05+-7.46685444292892e-05i
-162.783409642139,-46.0264312484176,31.2,1.79461555161793e-06+4.97082852289854e-09i,1.30105284342668e-05+5.30098888002112e-08i,5.13752319513143e-06+2.11976041352157e-08i,-6.7883521323174e-07+2.17078599565559e-08i,-1.02551357891467e-05+-7.67743058241111e-07i,5.49867447941731e-06+-2.03359350884626e-08i,-8.71919211221627e-06+-1.12034724079936e-06i,1.45618988467323e-06+-4.95083428715918e-07i,-2.08317097370693e-06+-6.18929105579377e-08i,-1.6310568617349e-06+-2.27286771329865e-06i,3.25579835587816e-06+-1.51816493466388e-06i,-1.23508578265221e-05+1.43644705699347e-06i,4.9192867650275e-07+-1.09703746586279e-06i,3.82512015558358e-06+-1.83549913383289e-06i,-9.6786184743632e-06+-2.80061814343713e-06i,4.55329009079612e-06+-4.65596396968359e-06i,-1.80601062176136e-05+-9.1861053514296e-07i,-5.50887141228259e-06+-3.76983417342831e-06i,-1.29149166429326e-05+3.15828539233467e-05i,-4.03908879640276e-06+1.57275573517914e-06i,-3.44333947266996e-06+-1.42035102053452e-06i,-7.90185687373551e-07+-2.52949850185834e-06i,-3.19309638790746e-06+-2.99149132568427e-06i,7.57452133946715e-06+-9.56705210865782e-06i,-1.04796698526474e-05+7.04981043248901e-07i,-3.69617421373443e-05+1.90646897117278e-05i,2.90817157137964e-05+-2.23810938862535e-05i,-5.35179732145762e-06+-9.25297787854318e-07i,-1.5055651893526e-05+-6.4469624944765e-06i,-8.72517586917771e-06+-2.50293959836369e-06i,4.40592625324459e-06+-1.16876491857456e-05i,-3.53146572928756e-06+-1.82712602776177e-06i,-4.79472039093631e-06+-5.89583274058234e-07i,-1.53292216998109e-05+3.43612702392705e-06i,9.66161391427415e-06+1.34998839852953e-05i,-4.16240253344242e-06+7.04913059918086e-06i,-8.34491902367246e-06+7.47080062505727e-06i,6.44134567837268e-06+5.76674098099244e-06i,1.32855108745575e-05+6.23276418642639e-07i,2.42595405769626e-05+-8.17700001796827e-06i,-5.8503874638681e-06+1.98487800401193e-05i,4.54146679650492e-06+-1.33034215441907e-05i,-2.32224269699199e-05+-7.97033433929923e-05i
-162.783409642139,-32.8799348450056,31.2,1.99206270972172e-06+5.04139734068713e-09i,1.7052141926933e-05+5.48583406235476e-08i,6.31541637798737e-06+2.24891063224999e-08i,-3.28064332166346e-06+1.6106589738037e-08i,-6.63114571834127e-06+-7.88988721473964e-07i,1.25845275095659e-05+-1.28538477929161e-08i,-2.77251320272243e-05+-1.2373486787145e-06i,1.06936376576654e-07+-5.25144177453076e-07i,-2.61697562124813e-06+-7.87399341003958e-08i,5.42008189148604e-06+-2.34928488813664e-06i,4.32505549950121e-06+-1.60272729319577e-06i,-1.30336618213698e-05+1.47132671941405e-06i,6.41597044057645e-07+-1.17672869434878e-06i,3.66388357466198e-06+-1.96294005354098e-06i,-6.52733996059461e-06+-2.97278362199449e-06i,-4.92593877792054e-06+-5.30707603498923e-06i,-1.78692107467104e-05+-1.10316261854797e-06i,-5.63081560757043e-06+-4.14148165120223e-06i,-3.80049359236971e-05+3.27916512379097e-05i,-7.51651052929799e-06+1.58983306889637e-06i,-5.02518298216464e-06+-1.6182653399633e-06i,-1.22597110700246e-06+-2.84740173837938e-06i,-3.89327701384416e-06+-3.39337718867171e-06i,6.08782260302723e-06+-1.06329704931365e-05i,-1.20643674574031e-05+4.90717858436015e-07i,-4.33091943799907e-05+2.05222209078709e-05i,3.4405659913276e-05+-2.45229712479573e-05i,-6.49033494298239e-06+-1.30255102288737e-06i,-1.54448006143511e-05+-7.57705749387532e-06i,-9.34106299852524e-06+-3.12352739957884e-06i,6.28400972983111e-06+-1.33583219482088e-05i,-3.92563216668749e-06+-2.39187053566878e-06i,-6.5777526436746e-06+-9.11514803332299e-07i,-2.12956155571586e-05+4.03001364313253e-06i,1.80588212405581e-05+1.34821013105744e-05i,-4.92678612074852e-06+7.24147872916289e-06i,-1.10949860854817e-05+7.39843710787881e-06i,8.85041128214527e-06+6.32206551165266e-06i,1.77986813408789e-05+6.49752574853677e-08i,3.20605897261323e-05+-1.06229993948306e-05i,-4.79446617977814e-06+2.26368428427846e-05i,4.21752406312867e-06+-1.40002596339344e-05i,-3.13551879981149e-05+-8.341813195073e-05i
