x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_Freq_1156,f_Freq_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_Freq_1509,f_1543_8,f_1607_1,f_1630_5,f_Freq_1654,f_1695_2,f_1697_3,f_1827_4,f_Freq_1850,f_Freq_1904,f_1937_7,f_1982_7
-168.515100685984,35.7147074676404,31.2,1.49165377086667e-06+4.61576920476831e-09i,1.69618377821057e-05+7.07961620274639e-08i,3.1668892304155e-07+3.0901370845336e-08i,1.92851417753322e-06+2.39448563562885e-08i,-7.38106486814246e-06+-7.74457796206195e-07i,3.61718262408146e-06+-1.89331407178998e-07i,-1.48549336601825e-05+-7.15147105658221e-07i,7.67385920177093e-07+-4.08938974238353e-07i,-3.01894577382762e-06+9.97619507836476e-08i,2.01560770334118e-06+-2.1734451988722e-06i,1.67672371202944e-06+-1.42819163120126e-06i,-2.17055820856339e-06+1.93649595485568e-08i,2.30859242742635e-06+-1.34744992301892e-06i,-9.55265076952868e-06+-2.26728554191818e-06i,-4.72023108386316e-06+-2.31659514759767e-06i,1.67257143210741e-05+-8.51342554209463e-06i,-1.88761992533876e-05+3.41879720059874e-06i,-8.30987413676628e-06+8.38696459398053e-06i,-2.91359568393777e-06+6.59554499899215e-08i,-1.30726345463656e-06+-3.14827231184046e-06i,-1.2383927494448e-06+-3.25227708700852e-06i,-2.18587113432464e-06+-4.83771269749958e-06i,8.55497862098447e-05+-4.99754425490041e-05i,-7.57832456089713e-06+-2.237905302097e-06i,-1.03683971645934e-05+-1.55429957028246e-06i,7.01888231594703e-05+-5.55321063716703e-06i,3.19797101156308e-06+-5.90628348117057e-07i,-1.54985140387719e-05+-8.80123611631119e-06i,-1.40623573477092e-05+-7.33471448110756e-06i,7.10748649174095e-06+-1.02750421011357e-05i,-3.05699949155281e-06+-3.59987639759833e-06i,-3.81422741735943e-06+-2.50746879791393e-06i,-3.18896742553657e-05+5.0560747407735e-06i,7.19250125448225e-05+5.91497492305908e-05i,5.41931810241119e-06+1.61841220912903e-06i,4.10210175160839e-07+8.93700268445978e-06i,1.60511496942106e-07+5.92464294280367e-06i,3.83835198703618e-07+6.07752973414405e-06i,1.6572993519399e-06+5.7625470531469e-06i,-1.76633222341335e-06+9.00727000476628e-06i,-2.87483698986521e-06+9.68055202544646e-06i,9.79347241688118e-06+-7.55843667571034e-06i,1.10591995146916e-05+-1.51334589252415e-05i,3.22343064181124e-06+5.76010362951377e-05i,8.61913110694473e-06+2.11086965045775e-05i,1.27235188802143e-05+1.69716525384563e-05i
-168.515100685984,49.9962599586507,31.2,1.34515294943515e-06+4.64832542401214e-09i,1.25844404342053e-05+6.78208438674417e-08i,1.55635602170597e-06+3.5096819550608e-08i,2.01730374430932e-06+2.50567897872722e-08i,-8.0063804499683e-06+-7.48217781839724e-07i,1.47707640741127e-06+-1.83775448441503e-07i,-2.63310410207793e-06+-6.44914408447309e-07i,1.67163019310138e-06+-3.84368746764512e-07i,-2.28275963518433e-06+1.08587769264567e-07i,-3.0485136959647e-06+-2.07482795384543e-06i,-6.13012188044329e-07+-1.35186613522627e-06i,-1.66732085088432e-06+3.89450068016928e-08i,2.18185838856445e-06+-1.25610077706967e-06i,-1.36450523377035e-05+-2.1622434759837e-06i,-7.44747671440152e-06+-2.17883695049373e-06i,1.32147549787441e-05+-8.00776641076797e-06i,-1.74016646317913e-05+3.3438256956954e-06i,2.03162468919285e-06+7.96512507141451e-06i,-4.06012258190672e-07+1.18803798071139e-07i,-8.58656653927265e-07+-2.82527232883606e-06i,-9.52770839482573e-07+-2.89717028409138e-06i,-1.76361119321068e-06+-4.29782414501374e-06i,7.58561671676845e-05+-4.5362135767032e-05i,-6.61362107892162e-06+-1.84733114236616e-06i,-9.03554938568301e-06+-1.16071568101229e-06i,5.98546859388519e-05+-5.85117517966321e-06i,2.42821474742595e-06+-4.55415457019256e-07i,-1.30934199781277e-05+-7.37978192130119e-06i,-1.18768142261857e-05+-6.10403584548688e-06i,5.5422157746097e-06+-8.9700248799284e-06i,-1.26554587601729e-06+-2.9490209756302e-06i,-4.12009342915758e-06+-1.89927267525122e-06i,-2.28030270708636e-05+4.82697882218544e-06i,4.45551322780045e-05+4.83363944023319e-05i,2.89283946821544e-06+1.62375561942148e-06i,-9.33463127264633e-07+8.21497669418683e-06i,-6.76214545112553e-07+5.46662197159132e-06i,-6.28171976375873e-07+5.6194271148959e-06i,-1.46477242263678e-06+5.93565046127518e-06i,-2.31036813323124e-06+7.73594675922174e-06i,-3.4100892084785e-06+8.41180098836285e-06i,7.66358382651724e-06+-6.62931132970025e-06i,8.13529701975002e-06+-1.29251993241376e-05i,7.49549129542813e-06+4.87969053257851e-05i,8.91210189828387e-06+1.78783050453265e-05i,1.07550548631915e-05+1.50073010530034e-05i
-168.515100685984,64.277812449661,31.2,1.15488291493003e-06+4.66933606308423e-09i,8.49178248260778e-06+6.27659904445327e-08i,2.29934759306894e-06+4.04729738008826e-08i,1.97066653156221e-06+2.65071373911005e-08i,-7.76709032152651e-06+-7.15467266347268e-07i,3.30430721751484e-08+-1.77481079158112e-07i,5.07255816682285e-06+-5.66460413147588e-07i,2.05887473153984e-06+-3.55800508456881e-07i,-1.88931240202863e-06+1.18914622420616e-07i,-4.31108402742437e-06+-1.94369642784862e-06i,-1.24825216086475e-06+-1.25846605233498e-06i,-1.39011815028279e-06+6.28478619413165e-08i,1.9131704296339e-06+-1.14887261824215e-06i,-1.27957432475758e-05+-2.00835699191695e-06i,-7.06967546901947e-06+-2.01046887597924e-06i,1.08277700426436e-05+-7.42735375034223e-06i,-1.47855466151701e-05+3.25107197327476e-06i,1.10499614086706e-06+7.31426172977151e-06i,-6.3750573849566e-07+1.82375617098078e-07i,-1.10262964681657e-06+-2.43859277875229e-06i,-1.31497769300809e-06+-2.48000479610004e-06i,-2.66147567022978e-06+-3.66738290191289e-06i,3.64880222552286e-05+-3.86129865871977e-05i,-5.52492492065806e-06+-1.3950347146822e-06i,-7.72370024568766e-06+-7.01417007700245e-07i,5.06143838242592e-05+-6.14441844514117e-06i,1.74526871617006e-06+-2.89727414071422e-07i,-9.32737415473059e-06+-5.754144148119e-06i,-8.54696893380866e-06+-4.69591725408182e-06i,3.81631035596027e-06+-7.517038274232e-06i,-1.37743983890042e-06+-2.18125053341011e-06i,-3.01179895398902e-06+-1.21423253510154e-06i,-1.15228052343923e-05+4.60283183367397e-06i,-1.34662553033156e-06+3.56947480154276e-05i,-8.02213311342483e-08+1.63945657056078e-06i,-2.61733704101634e-06+7.48767882731815e-06i,-1.45200388117611e-06+5.00691303930857e-06i,-1.51351049074322e-06+5.16237564192311e-06i,-4.12041166401746e-06+6.18182088851312e-06i,-2.67497116673823e-06+6.44896415145102e-06i,-3.74678977921822e-06+7.10915588599705e-06i,5.77856512496823e-06+-5.67372949045044e-06i,5.53035002862358e-06+-1.07330025869338e-05i,1.00591059403587e-05+3.99226124165372e-05i,8.49582573447901e-06+1.45882997580079e-05i,7.41260467272571e-06+1.30274248848921e-05i
-168.515100685984,78.5593649406712,31.2,9.53809247814295e-07+4.76641779791584e-09i,5.20899789355685e-06+5.72117534927941e-08i,2.54068051619943e-06+4.68317067794532e-08i,1.79286526454114e-06+2.85331463754161e-08i,-6.46480174462125e-06+-6.8342167400232e-07i,-5.71232253117456e-07+-1.71483182614974e-07i,8.0000785565501e-06+-4.89815647796504e-07i,2.01294217461782e-06+-3.26938340038883e-07i,-1.8575060362252e-06+1.27899429540802e-07i,-2.64334310147994e-06+-1.79787066035468e-06i,-5.95972543950421e-07+-1.15962471584656e-06i,-1.37057073431902e-06+8.59265328464353e-08i,1.58007617824331e-06+-1.03881572190829e-06i,-8.95543381886573e-06+-1.83267603363138e-06i,-4.80364241087799e-06+-1.8325294482809e-06i,9.32977863330025e-06+-6.81613490493272e-06i,-1.17437396994823e-05+3.12628846115355e-06i,-5.05490134678374e-06+6.60023829196872e-06i,-2.08854075809362e-06+2.51905712121781e-07i,-1.52644514579062e-06+-2.03555048907313e-06i,-1.78006261974153e-06+-2.05176901571412e-06i,-3.5787526219928e-06+-3.02433758009818e-06i,-8.02597062691962e-07+-3.18153976477556e-05i,-4.51304503321942e-06+-9.47360972329864e-07i,-6.40450537846751e-06+-2.5872822546927e-07i,4.05545931061119e-05+-6.35876610483202e-06i,1.20973924949953e-06+-1.32313631189051e-07i,-6.69213557641423e-06+-4.11532297960031e-06i,-6.20525064889029e-06+-3.28144041807833e-06i,1.95946059359838e-06+-6.03063785286036e-06i,-2.92474297717929e-06+-1.43928256972356e-06i,-1.58156318410302e-06+-5.51683785043619e-07i,-5.1587205705098e-06+4.34617928371127e-06i,-1.21586348618771e-05+2.3847437701705e-05i,-7.28300448212057e-07+1.56778784887171e-06i,-3.15995260412217e-06+6.60838123535716e-06i,-1.23770221459344e-06+4.41961674668942e-06i,-1.27504968569703e-06+4.56798544757351e-06i,-4.44068017455884e-06+6.16156932838296e-06i,-1.13007904763769e-06+5.08869157092065e-06i,-1.9960987485095e-06+5.69851393918325e-06i,4.21435570099102e-06+-4.66928373226091e-06i,3.69798634238237e-06+-8.51265843418825e-06i,9.21412977207724e-06+3.06761193788719e-05i,6.75281241639614e-06+1.11045600349222e-05i,3.50168023655649e-06+1.06434685828187e-05i
-168.515100685984,92.8409174316814,31.2,7.56605339666317e-07+4.86337033577564e-09i,2.99881475236863e-06+4.98815947853033e-08i,2.3362813786246e-06+5.39214521144289e-08i,1.49619502317e-06+3.07587160331776e-08i,-4.53627081927644e-06+-6.5370671870092e-07i,-5.60316389405665e-07+-1.66896525434559e-07i,7.58512617301245e-06+-4.16887840645892e-07i,1.72468169633816e-06+-3.00175413529132e-07i,-1.80313349372387e-06+1.34101303997922e-07i,-6.54841137624113e-07+-1.6573359864605e-06i,1.92119214117064e-07+-1.06603938542773e-06i,-1.31636120964539e-06+1.04565343579941e-07i,1.24939694289904e-06+-9.37219240796925e-07i,-5.38005113251263e-06+-1.66642199322973e-06i,-2.71891426494685e-06+-1.66529845630218e-06i,7.58763347342998e-06+-6.23051233177676e-06i,-8.67562818609341e-06+2.98880535140658e-06i,-8.49761481920089e-06+5.98828649880607e-06i,-2.82110792566723e-06+3.21895261863813e-07i,-1.68583445196207e-06+-1.65542834702537e-06i,-1.92319716295817e-06+-1.65063065959784e-06i,-3.65686451212064e-06+-2.42763083355624e-06i,-1.61151992568744e-05+-2.6472510580036e-05i,-3.71336168103057e-06+-5.27506215010176e-07i,-5.18681499867673e-06+1.56071631061855e-07i,3.02509417852981e-05+-6.63819940781104e-06i,7.5070026877768e-07+9.34881616092367e-09i,-5.81513055901458e-06+-2.5995398783108e-06i,-5.37292295830596e-06+-1.97229909138842e-06i,3.99137838607154e-07+-4.6645059871554e-06i,-3.80854421274847e-06+-7.99896118196067e-07i,-9.82188184399635e-07+7.30847636567131e-08i,-3.69370598411256e-06+4.17597943710266e-06i,6.0423010743453e-06+1.35025549957961e-05i,2.60853386400613e-07+1.47182301781159e-06i,-2.56309744520448e-06+5.80086125043674e-06i,-4.29958073295102e-07+3.87522965822059e-06i,-4.05978899929443e-07+4.01616879311234e-06i,-3.32027868876541e-06+6.08760610637513e-06i,8.28615817780867e-07+3.88831876217297e-06i,2.31871015855016e-07+4.44037798997752e-06i,3.08963075091818e-06+-3.81803334541552e-06i,2.48658542509919e-06+-6.65438431326955e-06i,8.6075458698226e-06+2.27601210285915e-05i,5.67486713773273e-06+8.08373101246281e-06i,2.4811889826472e-06+8.45948910034862e-06i
-168.515100685984,107.122469922692,31.2,5.80678254719302e-07+4.99605464770531e-09i,1.72963923511457e-06+4.10804360702539e-08i,1.89159368478909e-06+6.1973743702797e-08i,1.15659857714992e-06+3.33447880300055e-08i,-2.61628451324454e-06+-6.29578904925308e-07i,-2.97117785041057e-07+-1.64327584961255e-07i,5.86038109060714e-06+-3.4617945448939e-07i,1.38656928874317e-06+-2.76000198929775e-07i,-1.62859216591851e-06+1.37424344145048e-07i,5.43854183085475e-07+-1.52568300472909e-06i,6.33949095001223e-07+-9.78882086098567e-07i,-1.17761775850986e-06+1.18504681554281e-07i,9.59552929034232e-07+-8.4391578879833e-07i,-3.09430355612254e-06+-1.51803867726927e-06i,-1.44246979285547e-06+-1.51114144006697e-06i,5.70609317751513e-06+-5.66083685115652e-06i,-6.10320094088991e-06+2.83451013090481e-06i,-8.7366629195811e-06+5.46888575006097e-06i,-2.7777702644714e-06+3.91363631600085e-07i,-1.6360200782553e-06+-1.29484863340739e-06i,-1.83481101373178e-06+-1.27162818709682e-06i,-3.25843236046042e-06+-1.86803034867679e-06i,-1.81056252267817e-05+-2.20358378672891e-05i,-3.06608566350353e-06+-1.36741792588394e-07i,-4.12367366593495e-06+5.35460438607431e-07i,2.15410541200809e-05+-6.8286936512437e-06i,4.21835371983995e-07+1.33801527620798e-07i,-5.4575722909899e-06+-1.20197058238054e-06i,-4.97661497673212e-06+-7.68636289686703e-07i,-6.12849549740791e-07+-3.39882534461464e-06i,-3.61980307122787e-06+-2.49882944301162e-07i,-8.50044336488027e-07+6.17766362031679e-07i,-3.1581643561456e-06+3.95832883013179e-06i,2.08653813484039e-05+4.16281256639991e-06i,1.1196795864218e-06+1.31753182462278e-06i,-1.51534955575079e-06+5.00037049608481e-06i,3.61495757154683e-07+3.29463330329107e-06i,4.2918659661717e-07+3.41894422085851e-06i,-1.82125368233306e-06+5.81243164511137e-06i,1.94868631813444e-06+2.77900153865987e-06i,1.5942058291806e-06+3.25984891241331e-06i,2.13860005293053e-06+-3.09287603383976e-06i,1.42354269041242e-06+-5.07305418236338e-06i,8.99454403881005e-06+1.5683617547739e-05i,5.30608143972259e-06+5.30728728120841e-06i,3.18600643655384e-06+6.20115199470702e-06i
-162.858299765764,-107.100817442462,31.2,6.49593620559193e-07+4.51023210886203e-09i,1.66746252286414e-06+3.60836847357363e-08i,1.77798681267475e-06+4.63037144131966e-08i,1.44525195408306e-06+3.30471188572572e-08i,-3.30238999885252e-06+-6.28494784477784e-07i,-4.84356964834888e-07+-1.68659757963542e-07i,7.13735302629622e-06+-3.66571293508702e-07i,1.5511383093167e-06+-2.86081266617781e-07i,-1.78610343693766e-06+1.17922846638869e-07i,7.40089414343151e-07+-1.55296640729868e-06i,7.75171324399985e-07+-1.01011261318704e-06i,-1.26537460561195e-06+8.59583230806839e-08i,1.07735392445378e-06+-8.90075771585388e-07i,-3.02131464350216e-06+-1.60835840369237e-06i,-1.32687868613687e-06+-1.59772200880789e-06i,6.73197521455379e-06+-5.78609312272003e-06i,-6.70033476950155e-06+2.77511877873439e-06i,-1.03811168192168e-05+5.55650153903808e-06i,-3.19978683807699e-06+2.91675130547434e-07i,-2.1128070225332e-06+-1.34455035816859e-06i,-1.90671108200557e-06+-1.48335475883079e-06i,-3.48785571823661e-06+-2.16095423800641e-06i,-2.17041896058134e-05+-2.30886510191459e-05i,-3.18432042280889e-06+-4.30200150175605e-07i,-4.42949853467476e-06+1.791029232247e-07i,2.30080937834233e-05+-5.67016968265928e-06i,-4.82292813410368e-07+4.25250384257081e-07i,-5.58030848843327e-06+-1.94463036459673e-06i,-5.14784939360428e-06+-1.40458302331646e-06i,-5.13738654533865e-07+-3.68190120780595e-06i,-4.08792788276708e-06+-6.01496515966137e-07i,-8.82862152086764e-07+5.14025278665921e-07i,-3.87123695761967e-06+4.00689797225669e-06i,2.41812860349398e-05+2.92651116208757e-06i,1.17647911432448e-06+1.36283761749645e-06i,-2.51450412012395e-06+5.18044983908119e-06i,-2.82007177534902e-08+3.52908260028156e-06i,-3.06581890480875e-08+3.70475665676594e-06i,-2.98566360299836e-06+6.15760111986593e-06i,7.15076194893776e-07+4.1814899310167e-06i,9.59507177451522e-07+4.07011101904417e-06i,2.61099336005665e-06+-1.95457734230269e-06i,2.0485199372654e-06+-5.05435864349451e-06i,7.42717467219707e-06+1.86567075987156e-05i,4.71055973327411e-06+6.58639314439929e-06i,1.84210056139552e-06+7.44499911480218e-06i
-162.858299765764,-92.8192649514519,31.2,8.59630979675866e-07+4.40233285946423e-09i,3.1177962009024e-06+4.42687330399162e-08i,2.05982061129491e-06+3.97550549132058e-08i,1.92928779687849e-06+3.03782072981896e-08i,-5.74360857416e-06+-6.60142221086512e-07i,-8.62920829855568e-07+-1.73637972653329e-07i,9.55653021820869e-06+-4.36675656541917e-07i,1.97793099635735e-06+-3.13359624039984e-07i,-1.98447811983095e-06+1.12026675755832e-07i,-7.70999527872367e-07+-1.70453085235812e-06i,2.10620892724552e-07+-1.10985168465035e-06i,-1.42256445701797e-06+6.72933659268044e-08i,1.42090168273611e-06+-9.9661389941669e-07i,-5.77779218631619e-06+-1.78026296604396e-06i,-2.86945225868123e-06+-1.7741191887515e-06i,9.08566123472283e-06+-6.41153375986408e-06i,-9.78744664892715e-06+2.9165880607733e-06i,-1.02236954709419e-05+6.14732610422947e-06i,-3.32936360979301e-06+2.14669022461829e-07i,-2.2733956222213e-06+-1.75981489908139e-06i,-2.01881157404147e-06+-1.91186156729453e-06i,-4.01619691385147e-06+-2.79456488294669e-06i,-2.13182671611037e-05+-2.78315303287149e-05i,-3.91666269373738e-06+-8.88622926066346e-07i,-5.65547187305166e-06+-2.79373829208973e-07i,3.32468852353561e-05+-5.23941528426955e-06i,-1.68483175613717e-07+2.74684951494894e-07i,-5.72088792207934e-06+-3.54786296418309e-06i,-5.377637676192e-06+-2.79221863162355e-06i,7.28770926417193e-07+-5.07605499138336e-06i,-4.35714647003657e-06+-1.26072552944453e-06i,-8.61811134286237e-07+-1.25510269525379e-07i,-4.2084135105675e-06+4.1377151814158e-06i,4.75547438255681e-06+1.2677578280129e-05i,1.72295016292929e-07+1.46857084362774e-06i,-3.90174132156739e-06+5.98032651016773e-06i,-9.77553408932939e-07+4.09546345808156e-06i,-1.03662208294773e-06+4.2826521989563e-06i,-4.81562968453155e-06+6.32067573277834e-06i,-1.11477002500365e-06+5.38501002985293e-06i,-8.92803946438661e-07+5.3063603613026e-06i,3.60035308537007e-06+-2.55459139049782e-06i,3.40695508183763e-06+-6.76436395767382e-06i,6.04390583899063e-06+2.66309048915306e-05i,4.63234027353944e-06+9.72619536561048e-06i,2.28944230109133e-07+9.87376151763093e-06i
-162.858299765764,-78.5377124604416,31.2,1.09409414064882e-06+4.32061167329766e-09i,5.72659128227557e-06+5.09471776896105e-08i,1.9448857921867e-06+3.42360948112353e-08i,2.36644579349575e-06+2.79251494763069e-08i,-8.02378785801019e-06+-6.98153894145423e-07i,-8.92850056283362e-07+-1.80887117384216e-07i,1.04009597146566e-05+-5.12342052545593e-07i,2.3684822536177e-06+-3.44512139849705e-07i,-2.02109133554009e-06+1.02498559210366e-07i,-3.51785892845944e-06+-1.87415245328938e-06i,-9.05235832984009e-07+-1.22175380615217e-06i,-1.46834199277041e-06+4.24454079673086e-08i,1.82377095103874e-06+-1.11805288717195e-06i,-1.05189471464399e-05+-1.98229761347568e-06i,-5.65616570506413e-06+-1.97470827547033e-06i,1.11346536036838e-05+-7.09615718319971e-06i,-1.35293888877799e-05+3.05345860481302e-06i,-5.35150733737912e-06+6.90834446936858e-06i,-2.32333736862229e-06+1.37645087171694e-07i,-2.1239131642238e-06+-2.22196594915238e-06i,-1.82576376123286e-06+-2.38751874605826e-06i,-3.91715637078769e-06+-3.50354189753549e-06i,-3.0741627278377e-06+-3.4053537775268e-05i,-4.91634823748771e-06+-1.39458031804862e-06i,-7.12674259386178e-06+-7.83970430787991e-07i,4.59257191374994e-05+-4.79294453216596e-06i,5.32866026417854e-07+9.14889191028989e-08i,-6.43519440552104e-06+-5.34596773937402e-06i,-6.10053649416561e-06+-4.34935306855756e-06i,2.69304619268335e-06+-6.67275824814474e-06i,-3.13194105723691e-06+-2.06624798241983e-06i,-1.54503645029512e-06+-8.45459978797799e-07i,-5.38473335493537e-06+4.32470167262488e-06i,-2.1962615513541e-05+2.35377044118852e-05i,-1.16960395142163e-06+1.54022293651346e-06i,-4.99201250278357e-06+6.90742145482008e-06i,-2.08104215640315e-06+4.72142552690725e-06i,-2.229120309869e-06+4.91827152260295e-06i,-6.57058101182317e-06+6.42697476684805e-06i,-4.03330132989284e-06+6.7571780969426e-06i,-3.99781517748399e-06+6.73301718877049e-06i,4.98260201662759e-06+-3.43643650256908e-06i,4.96266244136975e-06+-8.99059978009901e-06i,6.24816687988535e-06+3.64278782360297e-05i,5.71461318382947e-06+1.34977112185573e-05i,1.00937623487002e-06+1.26122016899701e-05i
-162.858299765764,-64.2561599694313,31.2,1.34414374242709e-06+4.31321851208745e-09i,9.6002007999911e-06+5.69855143979791e-08i,1.35425276176183e-06+2.97631977916148e-08i,2.70262449341201e-06+2.59241203245373e-08i,-9.80891073155417e-06+-7.41642263441796e-07i,-2.80247813260951e-07+-1.89701067333543e-07i,7.75691346569176e-06+-5.93419956604994e-07i,2.51076428074131e-06+-3.78039703631699e-07i,-2.07781829317629e-06+9.05248775260903e-08i,-5.87274932831006e-06+-2.047975760688e-06i,-1.86412596547604e-06+-1.33809537969962e-06i,-1.52197548973966e-06+1.36026336553921e-08i,2.23286749736328e-06+-1.24548876016452e-06i,-1.56145608072803e-05+-2.19529912367258e-06i,-8.67350154421155e-06+-2.18445204600804e-06i,1.29866163221642e-05+-7.78253974489302e-06i,-1.74682068455359e-05+3.16618925612177e-06i,2.30274306903326e-06+7.75378663243988e-06i,-5.53853075200233e-07+6.46327699608592e-08i,-1.61047670637165e-06+-2.69685350058154e-06i,-1.28073301328829e-06+-2.87402533900276e-06i,-2.91452432182327e-06+-4.23488905823183e-06i,3.95238377495475e-05+-4.16324417027414e-05i,-6.13009218842756e-06+-1.91828002236849e-06i,-8.65528252601698e-06+-1.31500697679124e-06i,5.86308893160463e-05+-4.28868139955327e-06i,1.47898324113176e-06+-1.2244913738177e-07i,-8.94125039120796e-06+-7.20631517480223e-06i,-8.35222360712228e-06+-5.96448158158893e-06i,5.06825911627165e-06+-8.31358257703624e-06i,-1.22343293883744e-06+-2.95443783396442e-06i,-2.97832804955745e-06+-1.6214237852864e-06i,-1.1735137889359e-05+4.46129685726339e-06i,-1.97557248676292e-05+3.60875187689742e-05i,-7.54833620110999e-07+1.53862084287808e-06i,-4.70183420145436e-06+7.73795997646642e-06i,-2.49981985750703e-06+5.24320560983983e-06i,-2.69652911077593e-06+5.43550707685569e-06i,-6.50668768388737e-06+6.22890485537751e-06i,-6.38555647000344e-06+8.03069500511683e-06i,-6.54665032830161e-06+8.08584430888015e-06i,6.75282869821101e-06+-4.46629299622858e-06i,6.98972776328351e-06+-1.13364021511881e-05i,5.9088619868983e-06+4.62922104461385e-05i,7.18473824018104e-06+1.72360555698687e-05i,4.82288861621186e-06+1.49897487607787e-05i
-162.858299765764,-49.9746074784211,31.2,1.56407609566202e-06+4.30298711049554e-09i,1.45073961029529e-05+6.13500382090495e-08i,2.10210377791186e-07+2.63184701083088e-08i,2.77385078363929e-06+2.41214038806945e-08i,-9.7520558303716e-06+-7.80529374138084e-07i,1.5179227229073e-06+-1.9828098768001e-07i,-1.37857725351548e-06+-6.76375411097601e-07i,2.08729230443983e-06+-4.10679116225677e-07i,-2.60347740830337e-06+7.72376282091853e-08i,-4.5882113881708e-06+-2.20334868086094e-06i,-1.2368766492757e-06+-1.44740159161507e-06i,-1.92669182492882e-06+-1.55516818828494e-08i,2.55156318933181e-06+-1.36967930027561e-06i,-1.73276671519284e-05+-2.38076110192087e-06i,-9.56673699368316e-06+-2.38210641665617e-06i,1.54813109524932e-05+-8.44384797510976e-06i,-2.08936601227318e-05+3.2522832706471e-06i,5.42898812079499e-06+8.54360878320077e-06i,2.95417226394111e-07+-4.83970413079604e-09i,-1.03623701781549e-06+-3.16688726802609e-06i,-6.92828743778424e-07+-3.35486243416327e-06i,-1.47687688014837e-06+-4.96486483128565e-06i,9.62378397798697e-05+-4.98795367267912e-05i,-7.45570785078697e-06+-2.44486251256351e-06i,-1.01592072035942e-05+-1.85408987363101e-06i,6.9674286215651e-05+-3.8308772496888e-06i,2.28328056144008e-06+-3.54593737598054e-07i,-1.38414310683125e-05+-9.09218831938376e-06i,-1.26611438249278e-05+-7.60211434495181e-06i,7.28459835572896e-06+-9.95431432667833e-06i,-6.40412239556825e-07+-3.86662741533683e-06i,-4.56788340187029e-06+-2.4072303771776e-06i,-2.62838081347664e-05+4.62303574037668e-06i,4.04991901893335e-05+5.06507441586571e-05i,3.16031516530177e-06+1.51148132297136e-06i,-2.40574895082158e-06+8.5449731501357e-06i,-1.4603182277863e-06+5.74278201933999e-06i,-1.54411957251339e-06+5.92678043603109e-06i,-3.03733057632452e-06+5.91145481587091e-06i,-6.1245484029788e-06+9.26462232920378e-06i,-6.24199709181951e-06+9.41954633853227e-06i,9.02797698986117e-06+-5.60104210690292e-06i,1.00749572211131e-05+-1.37850702819725e-05i,2.2322077197241e-06+5.64041630869432e-05i,7.69853480835973e-06+2.10566090391773e-05i,9.6033182648166e-06+1.7307134082753e-05i
-162.858299765764,-35.6930549874108,31.2,1.73945338906709e-06+4.3138629991637e-09i,1.97044306931326e-05+6.42950482367102e-08i,-1.15964819410532e-06+2.41555335235886e-08i,2.61040872588303e-06+2.27562266576037e-08i,-8.1090810549008e-06+-8.11945847666071e-07i,4.31363276768483e-06+-2.05579391523157e-07i,-1.65721976073904e-05+-7.54242199948677e-07i,1.02158237267873e-06+-4.39133393528539e-07i,-3.91487334118372e-06+6.48222743731781e-08i,2.63034893126267e-06+-2.31688040163557e-06i,2.00882506740043e-06+-1.53609370550677e-06i,-2.94071373176026e-06+-3.96754349601094e-08i,2.71264895723822e-06+-1.47565169225619e-06i,-1.19356665310086e-05+-2.49863988293514e-06i,-5.95163567371724e-06+-2.54016786354852e-06i,2.03611401243719e-05+-9.01528373130895e-06i,-2.35524163354587e-05+3.30507496742214e-06i,-8.63051932085085e-06+9.01383219389085e-06i,-3.01179326734555e-06+-6.34521377405314e-08i,-1.41118671138795e-06+-3.57061881208955e-06i,-1.06456688626833e-06+-3.76727624508247e-06i,-2.01265988437551e-06+-5.59233597455404e-06i,0.000111256016570022+-5.52147252123879e-05i,-8.59371275765371e-06+-2.91708352795187e-06i,-1.18270443422035e-05+-2.34281972439559e-06i,8.33576288270231e-05+-3.18610944892371e-06i,2.78315612906781e-06+-5.79713364561693e-07i,-1.68440696288694e-05+-1.07611889563439e-05i,-1.53499026196145e-05+-9.05760330235623e-06i,9.35120128928764e-06+-1.13971493916407e-05i,-2.95907865530058e-06+-4.6798817040173e-06i,-3.97643754108247e-06+-3.12589730094061e-06i,-3.85999182838175e-05+4.70822236657252e-06i,8.16123557323817e-05+6.30151604785702e-05i,6.89377304974584e-06+1.42991712634073e-06i,-3.64251964148461e-07+9.17954043170224e-06i,-1.57056157159149e-07+6.110937602983e-06i,-3.75634025582609e-09+6.28121994060833e-06i,1.57499310949593e-06+5.46522573494862e-06i,-5.19466674473619e-06+1.02279540229699e-05i,-5.15841530599048e-06+1.04941428392988e-05i,1.15988708009619e-05+-6.70870908140408e-06i,1.40875919905519e-05+-1.60138464368153e-05i,-4.95863795317585e-06+6.54150073932057e-05i,6.22431891329308e-06+2.44602086540719e-05i,1.06776747850286e-05+1.93164855399396e-05i
