x,y,z,f_69_19,f_Freq_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
-61.3021623321441,60.9322557407401,31.2,4.17433735500894e-06+-2.16187921630394e-10i,-1.05571280514094e-05+3.08877745840882e-09i,9.96308176768185e-06+-1.39197357306236e-08i,2.56839217241049e-06+-1.58932054752342e-08i,7.9932795245785e-05+-1.15090069119454e-06i,2.12689550267375e-05+-4.76713569964758e-07i,8.50403139485647e-07+-1.51412682784152e-06i,1.22043864309597e-05+-8.47221355093223e-07i,3.24933751700976e-05+-1.44345797785865e-06i,-2.86966194246264e-05+-2.40107031404822e-06i,-5.57630974326784e-06+-2.13161573581793e-06i,2.46152151597542e-06+-1.40531344882405e-06i,7.84749769779754e-06+-3.18418565822798e-06i,1.48994471964177e-05+-4.93459252292736e-06i,1.34863418792457e-05+-5.09000550344986e-06i,-5.6189343135514e-06+-1.00429931420041e-05i,5.78324895070624e-05+-8.46417913094717e-07i,5.14050740268976e-05+-1.59536104107379e-05i,-9.16402796270934e-05+1.49186914099796e-05i,-9.09498056826149e-06+-7.97869670730486e-06i,-3.48690784931693e-06+-9.30019695529381e-06i,2.1003369331575e-05+-1.21865090648793e-05i,-4.08869534341649e-06+-2.15523359315669e-05i,1.78874565741242e-05+-1.5633169076287e-05i,-0.000195571867290521+4.89192820921669e-05i,-9.85102852289388e-05+1.60594655225985e-05i,-0.000664338967882474+-0.000670966560125811i,-2.60882828761194e-05+-2.68952590694663e-05i,1.3786494443078e-05+-1.36326339191936e-05i,-7.55571119864988e-06+-1.42866350146307e-05i,2.14217860546498e-06+-1.95587902779957e-05i,-6.79192997640186e-05+2.0983903527603e-05i,-6.14613051299637e-05+-1.62001321822897e-05i,-4.88630814641464e-05+-1.49402148249846e-05i,-7.12889145512603e-05+-1.57481061005245e-05i,0.000150015071963082+-6.1882677042096e-05i,-5.4365795996767e-05+2.80075614020834e-05i,-9.23939238898599e-06+-8.2977558486466e-06i,-1.3440031124893e-05+-6.75219434521058e-06i,-1.37437666639035e-05+-6.90713206416247e-06i,-1.50062920179371e-05+-8.67642118460186e-06i,-4.92711510514099e-05+-3.08588025672729e-06i,7.98656504744753e-05+-4.85510551936957e-06i,1.36590420250605e-05+-4.42290115749202e-06i,1.37500618917601e-05+-4.87417613291757e-06i,-5.01947858890418e-06+-2.41344912796905e-06i
-61.3021623321441,74.4654447246263,31.2,3.45148099651774e-06+-1.5321121945293e-10i,-1.29108275722036e-05+1.57528503726954e-09i,9.41499100705028e-06+-1.04242267199625e-08i,2.80280068853967e-06+-1.34061512552535e-08i,5.42252896946971e-05+-1.06459640619901e-06i,1.5411390965823e-05+-4.22659180520858e-07i,-6.93030426081929e-06+-1.34376816773978e-06i,7.85706942896303e-06+-7.45925264875079e-07i,2.21334783673817e-05+-1.27867566528061e-06i,-1.81394141464063e-05+-2.02947918643262e-06i,-2.87281957041026e-06+-1.83289067573897e-06i,2.68163752577448e-06+-1.21184399339937e-06i,6.41609368746122e-06+-2.74287953190176e-06i,6.5766808499343e-06+-4.36539019181424e-06i,6.79052282421858e-06+-4.45981733351933e-06i,-4.873370679588e-06+-8.67020758829267e-06i,4.00562007721144e-05+-5.93726381366473e-07i,3.24743645281425e-05+-1.33722082440473e-05i,-5.36858839386232e-05+1.27533168213406e-05i,-1.0015888768113e-05+-6.59307924512805e-06i,-3.8697716617782e-06+-7.73261768747535e-06i,1.18952797619554e-05+-1.01939202384601e-05i,-1.12062492975948e-05+-1.76336654799595e-05i,9.66872201130427e-06+-1.28335456959989e-05i,-0.000122652460171275+4.28691469109868e-05i,-7.79001932338112e-05+1.51784003672615e-05i,-0.000174274407029954+-0.000488148472817208i,-1.2130238876868e-05+-2.19719642715236e-05i,1.36306549735881e-05+-1.11105020997986e-05i,-2.72353284775509e-06+-1.15105272730009e-05i,1.27845119607109e-05+-1.57322039970225e-05i,-0.000112921259736894+1.76767054352484e-05i,-5.54591689887994e-05+-1.06551263841386e-05i,-4.52729040944282e-05+-9.99136369015973e-06i,-7.12781278790914e-05+-9.86084424076678e-06i,6.35600883287253e-05+-4.73866439896516e-05i,-8.85085394259277e-06+2.42426304848709e-05i,-6.19920770586847e-06+-5.52620771128056e-06i,-1.00818718304091e-05+-4.13782176309079e-06i,-1.06102880571771e-05+-4.19013792204472e-06i,-1.03587584965717e-05+-5.69427631717289e-06i,-4.47439801022498e-05+-1.15091470888287e-06i,7.41895256825776e-05+7.7834212937919e-07i,1.33290039037449e-05+-4.82578003280996e-07i,1.15882633462994e-05+-5.45879000392622e-07i,-1.96383828008179e-06+4.87535021982123e-07i
-61.3021623321441,87.9986337085124,31.2,2.59224593659715e-06+-9.08219878537806e-11i,-1.13092267312293e-05+-1.70418786457454e-09i,7.59351294371952e-06+-6.51007934163714e-09i,2.47744576667253e-06+-1.08341903783619e-08i,3.36535953355784e-05+-9.5120566404548e-07i,1.01252249967819e-05+-3.64134541078754e-07i,-7.19003813676678e-06+-1.14783388764769e-06i,4.8730754184667e-06+-6.36902968283411e-07i,1.33092992291285e-05+-1.10012412051354e-06i,-8.37127575793262e-06+-1.64816214880286e-06i,-1.77959075785858e-07+-1.5206624340033e-06i,1.90976514090408e-06+-1.00522806851277e-06i,4.70940269047727e-06+-2.27711716009305e-06i,3.60723557905727e-06+-3.74128059003783e-06i,4.04429278070415e-06+-3.78551925021062e-06i,-2.92223945638064e-06+-7.2336328992742e-06i,2.48598263596455e-05+-3.39198198877518e-07i,1.74783595864975e-05+-1.07382874671029e-05i,-2.40514237471166e-05+1.03959236832014e-05i,-8.0319069851121e-06+-5.17734760242605e-06i,-3.08340960633702e-06+-6.12767517681008e-06i,6.8076702845148e-06+-8.1397767566973e-06i,-7.76371141051085e-06+-1.38103985482741e-05i,4.29598147650907e-06+-1.00072997433434e-05i,-7.09801107561996e-05+3.59561615546604e-05i,-5.41763921524539e-05+1.35962797198403e-05i,0.000104837569399539+-0.000343106175415999i,-2.83443963304528e-06+-1.69589852200301e-05i,7.6955040660541e-06+-8.54350541013283e-06i,-1.27259747715638e-06+-8.65827100551481e-06i,1.44337239251172e-05+-1.18158953482151e-05i,-0.000109957499238925+1.52924641237826e-05i,-4.01768918337755e-05+-5.40036490942322e-06i,-3.31058719708526e-05+-5.3114347784225e-06i,-5.05666001148357e-05+-4.48735175306328e-06i,2.70865722139015e-05+-3.38513036444611e-05i,-5.92982624740242e-06+1.92305265631632e-05i,-5.73172359747849e-06+-2.97910633024741e-06i,-8.01298508242809e-06+-1.8150031023649e-06i,-8.468603551682e-06+-1.77988712047328e-06i,-7.54741529406495e-06+-2.9725178868859e-06i,-3.0850453227801e-05+8.30470595589873e-07i,4.62852550946564e-05+3.6028744507171e-06i,7.0394816416359e-06+2.24366836187334e-06i,6.12450035384974e-06+2.50327699573152e-06i,-3.1755140872958e-06+2.56814664872327e-06i
-61.3021623321441,101.531822692399,31.2,1.80802637110968e-06+-4.46202955537297e-11i,-7.96641574129723e-06+-6.10333753423183e-09i,5.32052439951206e-06+-2.96635835138231e-09i,1.83876432075725e-06+-8.72414919896482e-09i,2.07601211393194e-05+-8.37672904258186e-07i,6.41128497688623e-06+-3.12783999269106e-07i,-3.82271156987636e-06+-9.71739417055332e-07i,3.28166102191728e-06+-5.41910030040371e-07i,7.9795138727311e-06+-9.44307887107567e-07i,-3.21675896276116e-06+-1.33652888908386e-06i,9.72125623744983e-07+-1.25530145979435e-06i,1.27293952216023e-06+-8.3015610437065e-07i,3.28562347728731e-06+-1.87623020877996e-06i,3.25847702893055e-06+-3.18954196221419e-06i,3.36447338394271e-06+-3.1967166247212e-06i,-1.01351852393915e-06+-5.99401153408744e-06i,1.48677960874034e-05+-1.2585720204123e-07i,1.00161974192091e-05+-8.53727755747375e-06i,-1.20263224834704e-05+8.24199490086188e-06i,-5.86297394814391e-06+-3.95250402643217e-06i,-2.39858978758913e-06+-4.74434370558286e-06i,3.74893575803018e-06+-6.35988343610453e-06i,-3.6193579968827e-06+-1.05513232855983e-05i,1.17442009444781e-06+-7.59726140595376e-06i,-3.99467043460599e-05+2.96954152088811e-05i,-3.5538383617146e-05+1.20552706594769e-05i,0.000140849956453128+-0.000259246969825147i,-1.10653616561563e-06+-1.26866743114287e-05i,2.82132235136973e-06+-6.30257760607015e-06i,-1.52987443505794e-06+-6.20667612913327e-06i,1.03355562798813e-05+-8.52088884054986e-06i,-8.33691762331687e-05+1.40961009952685e-05i,-2.75541410670696e-05+-1.04386163453519e-06i,-2.29395725440698e-05+-1.43618890925301e-06i,-3.32764168049152e-05+-4.38390714069259e-08i,7.01698178567839e-06+-2.25804700262023e-05i,-4.43008377509518e-06+1.44153384838185e-05i,-5.37988912757657e-06+-9.71698998521663e-07i,-6.42797057200337e-06+-1.26454863654543e-08i,-6.76849397031816e-06+8.49705914459157e-08i,-6.08375181531891e-06+-8.43458487907005e-07i,-1.97819794369922e-05+2.556952743226e-06i,2.6351619767835e-05+4.80908138604142e-06i,3.02395998192413e-06+3.89511543707168e-06i,2.64345738002429e-06+4.37356528096946e-06i,-3.22689723848529e-06+3.88068602052619e-06i
-55.6451030832299,-101.466012065894,31.2,1.74681371847641e-06+-1.84006366383666e-10i,-7.81306859528639e-06+-7.44443169257492e-09i,4.66449000182512e-06+-4.00304232563696e-09i,1.5477396139664e-06+-9.49889530371902e-09i,2.30269407791603e-05+-8.17845584446484e-07i,6.90310267436511e-06+-3.07959683459094e-07i,-4.96120022135807e-06+-9.71894029848825e-07i,3.1979269502027e-06+-5.3439076119512e-07i,7.87004258708133e-06+-9.22566814450031e-07i,-3.42137319913417e-06+-1.31916236741989e-06i,6.50034026571992e-07+-1.27215798627206e-06i,2.12620937420939e-06+-8.56550001837051e-07i,3.22209749610729e-06+-1.865418101553e-06i,3.87195837198996e-06+-3.15193500715464e-06i,3.64832147661288e-06+-3.14694421450621e-06i,-1.60137833203806e-06+-5.87549297648798e-06i,1.61069364818853e-05+-2.99194142951944e-07i,1.02202482174527e-05+-8.47400913449309e-06i,-1.21094417882503e-05+8.01746375275414e-06i,-4.27271457052628e-06+-4.0348426915063e-06i,-1.70129353520548e-06+-4.80254398640268e-06i,4.04147706840781e-06+-6.31234817861401e-06i,-4.94117386798526e-06+-1.02184267621668e-05i,1.18119590787237e-06+-7.68428795695281e-06i,-2.05738577138014e-05+2.6743163890178e-05i,9.41605401375296e-06+1.64567075304931e-06i,0.00011247578851319+-0.000224878360355845i,-2.43190516517076e-06+-1.22910571312506e-05i,-7.50710718251728e-06+-5.69906566908453e-06i,-2.87925511706748e-06+-5.85611739326057e-06i,8.17542152466587e-06+-8.75080961847571e-06i,-7.08687994392662e-05+1.48235591173489e-05i,-2.59782318013487e-05+-1.00962061891829e-06i,-2.18131474275566e-05+-1.37830492080255e-06i,-3.43224609429372e-05+6.24161867987571e-07i,1.11381540648388e-05+-1.988068074531e-05i,4.20836975956943e-05+-1.13536536587907e-05i,-4.80037268386012e-06+-1.6539618322754e-06i,-5.79085963937316e-06+-6.53916871500789e-07i,-5.9188685752237e-06+-6.00381358245415e-07i,-6.4633096520868e-06+-1.1807938221295e-06i,-1.71518502283684e-05+4.66736744442473e-06i,2.32338945650434e-05+-1.35217797996648e-06i,1.86551905133403e-06+1.84842737173889e-06i,1.50618107803499e-06+2.80500212913587e-06i,-3.66266312309889e-06+2.86863747574662e-06i
-55.6451030832299,-87.9328230820078,31.2,2.52401064091813e-06+-2.44552645011856e-10i,-1.14319910727102e-05+-3.23382807411519e-09i,6.77521598466767e-06+-7.50293282409705e-09i,2.10136941866213e-06+-1.16565644200346e-08i,3.68131273302744e-05+-9.27204547966176e-07i,1.08409226458917e-05+-3.58793115392986e-07i,-9.26789706643127e-06+-1.1482362488171e-06i,4.66473336212272e-06+-6.29083520750444e-07i,1.28905333580741e-05+-1.07674167510314e-06i,-8.11883248544504e-06+-1.63733980053428e-06i,-4.90634007281734e-07+-1.53845679744655e-06i,3.22603160341641e-06+-1.03610389123967e-06i,4.59246677718188e-06+-2.27093597614645e-06i,4.67669972100793e-06+-3.69680743688277e-06i,4.58183383574404e-06+-3.73463568080994e-06i,-4.16374410485973e-06+-7.11615998878393e-06i,2.74596463555233e-05+-5.34388566806034e-07i,1.75972167300691e-05+-1.06979099519193e-05i,-2.38305541940901e-05+1.01813773686362e-05i,-5.6898267862816e-06+-5.30205080067904e-06i,-2.04270429038841e-06+-6.23188224301922e-06i,7.47115243702457e-06+-8.13337996726433e-06i,-9.03442487669561e-06+-1.35249640495186e-05i,4.43570577966161e-06+-1.01917772458971e-05i,-4.38583383842892e-05+3.33018813743772e-05i,9.62717293718611e-06+2.46615473663994e-06i,6.76599729588595e-05+-0.000305885059813136i,-5.07422543190463e-06+-1.6641901296132e-05i,-1.39298075536994e-05+-8.26424743571453e-06i,-4.21655400158775e-06+-8.32287666223762e-06i,1.21837444277771e-05+-1.22678583011504e-05i,-9.62595217155972e-05+1.63691547816789e-05i,-3.81808118257912e-05+-5.399352476316e-06i,-3.1785161710969e-05+-5.30618991050502e-06i,-5.30822591433818e-05+-3.79618397069943e-06i,3.43741983426399e-05+-3.09202327958713e-05i,6.5903830290557e-05+-9.96856920965196e-06i,-4.85897632901405e-06+-3.95735359939889e-06i,-7.01431360275521e-06+-2.73178796420167e-06i,-7.26763955159047e-06+-2.75122244029366e-06i,-8.18587038040804e-06+-3.56879113749911e-06i,-2.70197345095008e-05+3.91660305368568e-06i,4.23557721423831e-05+-5.20222705258299e-06i,5.46314365725246e-06+-7.09551991476385e-07i,4.47531062849964e-06+2.23105607090972e-07i,-3.94559192838785e-06+1.15780836909679e-06i
-55.6451030832299,-74.3996340981217,31.2,3.39931940623508e-06+-3.1193938765623e-10i,-1.32941075540242e-05+-9.51641213700158e-11i,8.47399308052343e-06+-1.14178530447217e-08i,2.33488829267124e-06+-1.42971084851212e-08i,5.8864731892528e-05+-1.03867778983729e-06i,1.64166617325871e-05+-4.18069951119948e-07i,-8.90288128473871e-06+-1.34581977821296e-06i,7.69299398646825e-06+-7.39418945875641e-07i,2.15822822576877e-05+-1.25598212117963e-06i,-1.76630447578752e-05+-2.02961654162562e-06i,-3.19509789176986e-06+-1.85409366966377e-06i,4.63697020817422e-06+-1.24886048673849e-06i,6.19476224964191e-06+-2.74257666096485e-06i,8.89438848260652e-06+-4.30638735875303e-06i,8.17186477490365e-06+-4.4027835646286e-06i,-6.91619059786818e-06+-8.54263472142313e-06i,4.51500128740738e-05+-8.10378750454325e-07i,3.40435299982787e-05+-1.33482765877962e-05i,-5.60746431295071e-05+1.25046447174907e-05i,-6.96389760484133e-06+-6.73414820984387e-06i,-2.47886112807e-06+-7.85166781634834e-06i,1.30868892436443e-05+-1.01797594815448e-05i,-1.13077815290178e-05+-1.73349799412695e-05i,1.0207697051892e-05+-1.30450742449328e-05i,-8.87336719344986e-05+4.02845592052952e-05i,2.27162218779751e-06+3.56032924360498e-06i,-0.000220263235882324+-0.000444495807443752i,-1.56879923477735e-05+-2.15364583153523e-05i,-2.58433153225365e-05+-1.11727736358686e-05i,-8.089384199123e-06+-1.10977301780938e-05i,1.06157932812819e-05+-1.62713765399416e-05i,-9.63989992741802e-05+1.89262146349014e-05i,-5.13189705049335e-05+-1.0670374853978e-05i,-4.24186914996006e-05+-1.00225799965868e-05i,-7.40757972843987e-05+-9.20945072661643e-06i,7.27845128504294e-05+-4.37145459584566e-05i,8.69735832486053e-05+-7.37751099118045e-06i,-4.67360505048363e-06+-6.79164348516719e-06i,-8.21311752597254e-06+-5.35887696757e-06i,-8.75175071490533e-06+-5.48220394189375e-06i,-1.06105446620139e-05+-6.58240407433481e-06i,-3.65405548092921e-05+2.54606162570349e-06i,6.29515094992141e-05+-1.0708919946519e-05i,9.89352506757354e-06+-4.49600945367331e-06i,8.24231701902468e-06+-3.76113545292841e-06i,-3.43349468829041e-06+-1.56679672099683e-06i
-55.6451030832299,-60.8664451142355,31.2,4.10696394060326e-06+-3.76174933572238e-10i,-1.14678732010491e-05+1.48526845310998e-09i,8.9673352544041e-06+-1.48284289966277e-08i,2.04312742607195e-06+-1.67240653709539e-08i,8.43829454567218e-05+-1.12160355719293e-06i,2.21395422462115e-05+-4.70929157435314e-07i,-1.07949384096859e-06+-1.51130381007213e-06i,1.18319912507335e-05+-8.38582313300001e-07i,3.07082051439979e-05+-1.41750709860271e-06i,-2.65214587955712e-05+-2.39576827251446e-06i,-5.26783058416252e-06+-2.14560450587673e-06i,5.20351726392205e-06+-1.44317760717824e-06i,7.39062279732818e-06+-3.17991288598994e-06i,1.86172960114011e-05+-4.85246467096345e-06i,1.57754080259087e-05+-5.01808635219186e-06i,-8.72808477517723e-06+-9.89148856447308e-06i,6.53770680966557e-05+-1.07739717109141e-06i,5.36606133901251e-05+-1.59186249499883e-05i,-9.235986252764e-05+1.46649701407222e-05i,-5.18207825511673e-06+-8.13772083320943e-06i,-1.59020281034031e-06+-9.43819687811753e-06i,2.25699130117103e-05+-1.21767642050636e-05i,-2.07426549969323e-06+-2.12936328857519e-05i,1.82827214481422e-05+-1.5900163068427e-05i,-0.000154638032306302+4.68144223649863e-05i,-1.96167304263578e-05+5.12986777323821e-06i,-0.00056799026495418+-0.000592963545895424i,-2.74258239042263e-05+-2.64148250822238e-05i,-3.6410311871933e-05+-1.39245862497365e-05i,-1.28251235137977e-05+-1.38200469816259e-05i,3.52216861451898e-06+-2.03267211987357e-05i,-6.09290263780587e-05+2.22978693000119e-05i,-5.22752015740652e-05+-1.62286610948141e-05i,-4.24230964154897e-05+-1.50357435366324e-05i,-7.30174950498598e-05+-1.52165610400983e-05i,0.000156033661028737+-5.81067510837904e-05i,6.93657198997906e-05+-3.97713987815763e-06i,-6.54799688599139e-06+-9.88082701090497e-06i,-1.03004817487096e-05+-8.29685011684315e-06i,-1.09092223454137e-05+-8.53332461376136e-06i,-1.35245682583523e-05+-9.91194701980472e-06i,-3.3750210717981e-05+1.25373096002147e-06i,5.13902373506579e-05+-1.96220793640517e-05i,6.03151811548911e-06+-9.58855937772939e-06i,7.27111506765587e-06+-9.10702333229912e-06i,-8.35846245250158e-06+-5.15859512094414e-06i
-55.6451030832299,-47.3332561303493,31.2,4.67003066822408e-06+-4.39734865732173e-10i,-5.91208605421184e-06+1.22981776372283e-09i,8.46859349082315e-06+-1.78281536599621e-08i,1.29262597986286e-06+-1.90242881511304e-08i,0.000113232525892493+-1.179889334014e-06i,2.7954914760949e-05+-5.18612564789908e-07i,1.40359278902069e-05+-1.64739940652712e-06i,1.69493486833983e-05+-9.28073768552599e-07i,3.90924892760727e-05+-1.55895872642765e-06i,-3.17221885623982e-05+-2.72339112474439e-06i,-5.40381117266592e-06+-2.40994739448608e-06i,4.00536573700182e-06+-1.61354552337431e-06i,7.96858187640341e-06+-3.57569376406511e-06i,3.40499175689989e-05+-5.3240901033103e-06i,2.74065090443965e-05+-5.568269685901e-06i,-1.09116387855711e-05+-1.1120845738657e-05i,8.892936399928e-05+-1.32752190848408e-06i,7.10760816367405e-05+-1.82682685412467e-05i,-0.000116526204602485+1.67736214217603e-05i,1.67941388414422e-06+-9.44764525832103e-06i,1.42505305077374e-06+-1.0913357434885e-05i,3.87145795322813e-05+-1.40310642909638e-05i,1.92060917907785e-05+-2.51789554792546e-05i,2.98617198806098e-05+-1.85969375855527e-05i,-0.000251152654221648+5.21243588239317e-05i,-6.42267366751507e-05+7.22092574882642e-06i,-0.000720868001751107+-0.000694333646674457i,-3.08920898879652e-05+-3.09480478857517e-05i,-4.43730653093671e-05+-1.63440453709417e-05i,-1.82579695546691e-05+-1.63320775532442e-05i,-6.71541406038513e-06+-2.41704014045226e-05i,6.74407454874334e-06+2.62756565235951e-05i,-3.1477771343073e-05+-2.16385400537112e-05i,-2.38906024004319e-05+-1.99626224457532e-05i,-3.60138511705288e-05+-2.14003684373976e-05i,0.000289285448111326+-7.33136562570073e-05i,8.37378272170551e-06+-1.65467783895837e-07i,-9.44415683013272e-06+-1.30218293276555e-05i,-1.17686345068732e-05+-1.13472503331167e-05i,-1.16761426092095e-05+-1.17047665609985e-05i,-1.31070900523072e-05+-1.33748048579052e-05i,1.13744841569953e-07+-2.96187442245927e-07i,-3.64361122635728e-05+-3.16424239413506e-05i,-1.60764562330896e-05+-1.55646025068877e-05i,-2.47066879062497e-06+-1.53735638018756e-05i,-2.44516381971043e-05+-9.36961154757385e-06i
-55.6451030832299,-33.8000671464631,31.2,5.03654823776184e-06+-4.85319572188341e-10i,1.38751282516332e-06+8.64673662309381e-11i,7.47968298324433e-06+-2.0061396108637e-08i,4.33880278365734e-07+-2.07940718139858e-08i,0.000137860155047658+-1.21650577740437e-06i,3.25150008454954e-05+-5.54909473085061e-07i,3.00176414334684e-05+-1.74343646003416e-06i,2.1351405128049e-05+-9.96277744059796e-07i,4.32048564349943e-05+-1.65971372879117e-06i,-2.8714098080816e-05+-2.94830198699643e-06i,-2.2128839828129e-06+-2.60568369306942e-06i,6.3778656897658e-07+-1.73235531334076e-06i,7.77097655253881e-06+-3.87308187571442e-06i,4.99404501658512e-05+-5.66052039674846e-06i,3.90521111853787e-05+-5.97596752143671e-06i,-1.35394900977262e-05+-1.20489908424046e-05i,0.000107658829244724+-1.52020570742827e-06i,7.41010595274001e-05+-1.99620489013287e-05i,-0.000102820485765548+1.88208856995446e-05i,1.35934334211855e-05+-1.04707955343249e-05i,6.33032943129744e-06+-1.20555933118525e-05i,5.82441958394318e-05+-1.54591766360862e-05i,3.83448025814258e-05+-2.81992970832845e-05i,4.13688412501559e-05+-2.06970570718628e-05i,-0.000342697806799932+5.59277311081417e-05i,-0.000114104488480118+9.54805363467909e-06i,-0.00018110371858471+-0.000633190544663042i,-8.41541767394276e-06+-3.42821473032828e-05i,-4.59597460059846e-05+-1.80131143297611e-05i,-2.17695094892612e-05+-1.8207498158956e-05i,-8.21870847879894e-06+-2.71741274543683e-05i,4.05136338526511e-05+2.86832230692394e-05i,9.33445080697888e-06+-2.59152254664241e-05i,9.08481369694357e-06+-2.38974746992946e-05i,1.68526367550929e-05+-2.66459552329798e-05i,0.000308118785468074+-8.49905992324011e-05i,-2.50455135371284e-05+4.59326399575286e-06i,-6.8330884707417e-06+-1.55313674332203e-05i,-7.84976455421791e-06+-1.38216004507716e-05i,-6.55344163146509e-06+-1.42774914057434e-05i,-5.35760546503178e-06+-1.61647156721911e-05i,5.54810844538283e-05+-1.91184286503871e-06i,-0.000162842686277873+-4.32261873069245e-05i,-4.41011678463765e-05+-2.08753926344666e-05i,-1.37803148146128e-05+-2.09515309186603e-05i,-3.98295622210922e-05+-1.31554568558637e-05i
