x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_1006,f_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_1353,f_1374_6,f_1397_2,f_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
-81.9837556475658,21.405053728178,31.2,4.98586351582379e-06+7.35921681400618e-10i,1.84565322349435e-05+6.88397810689575e-09i,-3.53755660264009e-06+-9.09990381516767e-09i,9.03404208750249e-06+-1.76553741931322e-09i,0.000108874685244265+-9.69346804004868e-07i,2.31817427579543e-05+-2.3478805341255e-07i,1.32861490383322e-05+-1.27771463627587e-06i,1.85639192439012e-05+-8.24942813929087e-07i,-6.26053146669585e-05+-2.37315197803384e-07i,7.11380704609696e-05+-3.79461168447222e-06i,3.11083277597979e-05+-2.7335689231612e-06i,-5.66345151491672e-05+-6.85136717526523e-08i,5.39504447954393e-06+-3.11642168173484e-06i,-1.59428097400344e-06+-4.9789466174264e-06i,2.89432484278256e-05+-5.10032032533331e-06i,2.38108007984156e-05+-9.13667760050704e-06i,1.3270755783304e-05+-4.73127721570954e-06i,-6.95833513352835e-05+1.86836210983061e-05i,6.79093946678574e-06+-6.58328118819249e-06i,1.59123807039181e-05+-1.0860209887672e-05i,1.57271422275036e-05+-1.10557270478308e-05i,9.15260720438378e-05+-6.51859304481101e-05i,-0.00174571421522062+-6.06150720802056e-05i,1.37010089847238e-05+-1.45422828882743e-05i,1.98021074266491e-05+-1.52999465458856e-05i,-0.000259878266202369+-1.46718726783762e-05i,-4.43538708030947e-05+-1.04531257938979e-05i,-5.11679784106558e-05+3.02696999285791e-05i,-1.60744127171455e-05+-2.40815164309063e-05i,-4.28058086554671e-05+-2.97161915414294e-05i,-3.96889397625522e-05+-3.60970617443748e-05i,-9.46246799569542e-06+-1.29010260578555e-05i,3.12131912683917e-05+-1.55834855684988e-05i,-3.60386587397858e-07+-3.44080480549597e-05i,-6.81885184046586e-05+-1.65319227636785e-05i,-7.94641080294352e-05+-1.27425605574765e-05i,-3.12227267632614e-05+-9.55746832732627e-06i,-2.89342019601049e-05+-9.31198854022292e-06i,-2.66306641192927e-05+-1.41016488707459e-05i,-2.34688537524277e-05+-2.26940026679679e-05i,-5.42862655920116e-05+3.57463549982839e-07i,-2.67026411630771e-05+-5.33616507122086e-06i,-2.96668712218011e-05+-6.54047045717545e-06i,1.07094558775274e-05+3.28021059596531e-05i,-2.04023589654996e-05+2.41981417153587e-06i
-81.9837556475658,35.6749304362515,31.2,4.85337907043047e-06+7.42904956994459e-10i,1.11914382217548e-05+7.585380076892e-09i,-3.51477984659843e-06+-9.14406493985086e-09i,1.05338648774973e-05+-4.43260786374597e-10i,9.22593821816921e-05+-9.55090990523805e-07i,1.81210325040957e-05+-2.27620627988469e-07i,1.88749345508826e-05+-1.21640127135868e-06i,1.74722414436919e-05+-7.90971965764998e-07i,-5.35620736643565e-05+-2.1183735780601e-07i,4.82387749579823e-05+-3.73342005371888e-06i,2.2225586925478e-05+-2.63848481185484e-06i,-4.56916894929631e-05+-5.41878224723427e-08i,5.16621593028851e-06+-2.97896564104875e-06i,4.19385181041646e-06+-4.78220037876714e-06i,2.0444678512274e-05+-4.91491637361789e-06i,2.00856730399137e-05+-8.70072385255772e-06i,1.81485645797007e-05+-4.41193915747967e-06i,-7.53184851032646e-05+1.75401024511123e-05i,4.43527024882559e-06+-6.23754430543823e-06i,9.69331029632169e-06+-1.00641286177766e-05i,1.00059173816203e-05+-1.02697227317551e-05i,9.2614289298142e-05+-6.13580968168049e-05i,-0.00177023295043744+-0.00014012148657361i,9.71895995968526e-06+-1.35326178421838e-05i,1.48389876631709e-05+-1.41689033460435e-05i,-0.00022925808067244+-1.36098973077848e-05i,-3.96812424944711e-05+-9.65924361406586e-06i,-1.79967343011998e-05+2.71064383307742e-05i,-2.53867552026701e-05+-2.25439384613198e-05i,-3.88226135826745e-05+-2.74699740968972e-05i,-8.02152795830134e-05+-3.28619413662225e-05i,1.10432867888894e-06+-1.16202087660264e-05i,3.42086372234369e-05+-1.35824837658216e-05i,1.32487232703291e-06+-3.6567799727316e-05i,-7.79760520798238e-05+-1.3425925971845e-05i,-4.82070306567465e-05+-1.1594888807049e-05i,-2.8793856884833e-05+-8.11414514907673e-06i,-2.18375103608563e-05+-7.64694057958017e-06i,-2.60580061236543e-05+-1.19967063007014e-05i,-2.41154178327693e-05+-1.97744258906456e-05i,-4.65964536122149e-05+1.38620118505543e-06i,-3.13713170577054e-05+-3.7751508001364e-06i,-3.61906175101681e-05+-4.60545043921354e-06i,5.37535929280758e-05+3.30276029982049e-05i,-9.57025735851701e-06+4.27175092136639e-06i
-81.9837556475658,49.9448071443251,31.2,4.61871288586512e-06+7.47370819598044e-10i,2.57392923150637e-06+8.03570611687178e-09i,-3.29667256737658e-06+-9.21352178706527e-09i,1.23328276422795e-05+1.50460248252812e-09i,6.89588232948026e-05+-9.3303805662758e-07i,1.23869047090187e-05+-2.16773649713023e-07i,2.21068466898438e-05+-1.13398359954468e-06i,1.52334120525578e-05+-7.42609647165785e-07i,-4.2455996658172e-05+-1.74620218294988e-07i,2.72747995240022e-05+-3.58926199474856e-06i,1.38452713635978e-05+-2.48995821690824e-06i,-3.34732700402297e-05+-3.4423051311183e-08i,4.78989266964158e-06+-2.78014069307436e-06i,9.25764605729905e-06+-4.4733430980036e-06i,1.16438908682433e-05+-4.63446524725535e-06i,1.56793046435083e-05+-8.0808536012021e-06i,2.18392942122203e-05+-3.96528754180904e-06i,-8.17781216986378e-05+1.59512027192011e-05i,9.80268249083904e-07+-5.74938888084022e-06i,2.31651494325853e-06+-9.04327459141557e-06i,3.03524661413786e-06+-9.25143066232304e-06i,4.06275537456701e-05+-5.41826820053469e-05i,-0.000987487771820731+0.000258658446965658i,5.41947149694203e-06+-1.21825665514117e-05i,8.08126617147804e-06+-1.26800737509675e-05i,-0.000164089802295509+-1.12106339292287e-05i,-3.01139305688017e-05+-8.57419700177411e-06i,-4.33238017532467e-06+2.42891763536047e-05i,-2.43170656515584e-05+-2.01970506241765e-05i,-2.70221557778822e-05+-2.44584881439876e-05i,-6.43002480895267e-05+-2.97453130811951e-05i,-1.84161357480243e-06+-9.8535497719027e-06i,1.23445076514074e-05+-1.08827392750613e-05i,-7.67693943104356e-07+-3.46818707964342e-05i,-6.72941921841606e-05+-9.78347695582153e-06i,-2.58187313976514e-05+-1.02317733365375e-05i,-2.48316681156416e-05+-6.30277436246133e-06i,-1.55414632878857e-05+-5.6974427720228e-06i,-2.69827060257147e-05+-9.32416557461212e-06i,-3.06965985038339e-05+-1.5914945915672e-05i,-3.04049486454557e-05+2.64029000275715e-06i,-3.22829233929349e-05+-1.91367872824625e-06i,-3.87463039922496e-05+-2.38891638555245e-06i,0.000104730397026145+3.23441865362582e-05i,6.70510606133181e-06+6.39090121469158e-06i
-81.9837556475658,64.2146838523986,31.2,4.2086180550975e-06+7.58063766922718e-10i,-4.70480129625523e-06+7.53097639225019e-09i,-2.8255243647549e-06+-9.25958218897763e-09i,1.35292415505734e-05+4.19129844802589e-09i,4.38314594313051e-05+-8.93225939250251e-07i,7.78721856967578e-06+-2.01180402704256e-07i,1.97775083783045e-05+-1.03375562707502e-06i,1.18163506209591e-05+-6.79193245322547e-07i,-3.17193025884348e-05+-1.26124436494785e-07i,1.70248297129405e-05+-3.31310399832047e-06i,9.26095369146775e-06+-2.27488404207748e-06i,-2.34458978210173e-05+-7.17264983024711e-09i,4.19011396207479e-06+-2.51132145614224e-06i,1.10320457916393e-05+-4.01291695842022e-06i,5.60474334644181e-06+-4.2409837002245e-06i,1.1490204092729e-05+-7.26170204909488e-06i,2.11135219314318e-05+-3.37136276767367e-06i,-7.66016258053382e-05+1.40683188566283e-05i,-1.38398862466373e-06+-5.10721684315241e-06i,-2.8289782751129e-06+-7.85150550776799e-06i,-1.97479761144085e-06+-8.04652358497076e-06i,-2.48754996138024e-05+-4.50383819757871e-05i,2.21113254383048e-05+0.000774103422572486i,2.12468559371098e-06+-1.04778461440257e-05i,2.27351219942014e-06+-1.08136701271729e-05i,-9.16093652091043e-05+-8.37373745686635e-06i,-1.94199519066176e-05+-7.20198481471354e-06i,-9.22082722829431e-06+2.16582910113294e-05i,-1.52575643783342e-05+-1.70512379148466e-05i,-1.31660860554255e-05+-2.07245816767998e-05i,-9.88278983011088e-06+-2.63734852979362e-05i,-1.36193032787896e-05+-7.64738037571082e-06i,-1.84771716267029e-05+-7.62375415913841e-06i,5.67138495611473e-06+-3.07744815432692e-05i,-4.81620642810483e-05+-5.94253771889305e-06i,-1.50436245410664e-05+-8.53059146747066e-06i,-1.90699922974452e-05+-4.14138268921906e-06i,-1.25416814876974e-05+-3.5696078446383e-06i,-2.25422975069894e-05+-6.20277823335471e-06i,-2.73562535780951e-05+-1.14289479302711e-05i,-2.20520739160716e-05+3.88149719517421e-06i,-2.64871609951175e-05+2.62149884153391e-08i,-3.22552990201961e-05+-1.86069394830162e-07i,9.87904635181061e-05+3.04389787817205e-05i,9.5115481852897e-06+8.5080983436135e-06i
-81.9837556475658,78.4845605604721,31.2,3.60198480770251e-06+7.57218077026618e-10i,-9.49641163543226e-06+5.62875199337199e-09i,-2.2214350960193e-06+-9.37058233227775e-09i,1.35834398150552e-05+7.46855188920725e-09i,2.09265032169677e-05+-8.3085956888547e-07i,4.06854151793726e-06+-1.8160512731334e-07i,1.48785462191248e-05+-9.16060614086015e-07i,7.92794695026907e-06+-6.03127165612192e-07i,-2.18959843459451e-05+-7.1604536819861e-08i,1.63750646130648e-05+-2.92817643866761e-06i,8.20591154541562e-06+-2.00718109599184e-06i,-1.56443109422932e-05+2.37009526589407e-08i,3.46816214856848e-06+-2.19163304349787e-06i,8.76841866803476e-06+-3.43351347285098e-06i,3.61244472995829e-06+-3.75918187179211e-06i,7.85903933424794e-06+-6.31355387987077e-06i,1.74346325627186e-05+-2.69006147069338e-06i,-5.47773562403412e-05+1.21446281571775e-05i,-1.11909944550387e-06+-4.38012207008047e-06i,-4.21649248197541e-06+-6.60809466310877e-06i,-3.44161406701986e-06+-6.77831510288184e-06i,-4.98339306889184e-05+-3.65686637746591e-05i,0.000443204828999603+0.000910030512540146i,4.64062079292584e-08+-8.64245220375311e-06i,-1.37188248751926e-06+-8.82575121910822e-06i,-3.57618680519198e-05+-5.70560293282467e-06i,-1.07386858294758e-05+-5.71163938491544e-06i,-1.79439025495047e-05+1.89020358322657e-05i,-5.65397207117728e-06+-1.36843594714277e-05i,-2.69212045860026e-06+-1.66785437423352e-05i,3.73390626811996e-05+-2.26059898092861e-05i,-2.24711302620528e-05+-5.37943544529831e-06i,-3.60745324040215e-05+-4.45184057015336e-06i,1.3964320982137e-05+-2.5885090702415e-05i,-3.0183902938264e-05+-2.41818851698551e-06i,-1.25863254020992e-05+-6.84430777658157e-06i,-1.34042275530723e-05+-2.12923463483336e-06i,-1.15965296718351e-05+-1.69617179387548e-06i,-1.48945360951754e-05+-3.37223082497808e-06i,-1.66160128265194e-05+-7.40302964089302e-06i,-2.04843856622457e-05+4.99544011288378e-06i,-1.6711170803573e-05+1.76437317306485e-06i,-1.98491940544663e-05+1.78416959293137e-06i,4.18456051540535e-05+2.5690556320696e-05i,-9.95701806777911e-07+9.63770880087457e-06i
-81.9837556475658,92.7544372685456,31.2,2.81661379070766e-06+7.67512727158813e-10i,-1.01927282827434e-05+2.09260804389196e-09i,-1.58118052006927e-06+-9.51315898517013e-09i,1.16533664801262e-05+1.13181810519255e-08i,7.29892181183683e-06+-7.41361300499332e-07i,2.08287369204788e-06+-1.59167954536647e-07i,9.42861003060019e-06+-7.87757198250605e-07i,4.81779371634087e-06+-5.19147034724733e-07i,-1.42319476021047e-05+-2.02267022025774e-08i,1.69618353278262e-05+-2.49473018903801e-06i,7.77098537861566e-06+-1.7102231553461e-06i,-1.01838507232038e-05+5.62384038504528e-08i,2.69739070241772e-06+-1.83946765976792e-06i,5.24010799365667e-06+-2.78784218511938e-06i,3.52147525790371e-06+-3.22116243223598e-06i,5.20448112582689e-06+-5.27862069524957e-06i,1.22413610645845e-05+-1.95597976973944e-06i,-2.99887332353123e-05+1.00913586743247e-05i,2.03662373117005e-07+-3.58512576358319e-06i,-3.14175833088018e-06+-5.31043557453392e-06i,-2.55587169651101e-06+-5.44878378167779e-06i,-2.97860510522571e-05+-2.9199423410691e-05i,0.000198984321250744+0.000623639770249571i,-1.11489099804465e-06+-6.6894854643522e-06i,-2.74055574845e-06+-6.72560799203146e-06i,-1.19483027111553e-05+-3.88125038714751e-06i,-6.29680995125617e-06+-4.13386698532689e-06i,-1.57795157193251e-05+1.52888401232042e-05i,-2.5106673884416e-06+-1.02474804056413e-05i,8.05982903738355e-07+-1.24117400452511e-05i,4.82009599520699e-05+-1.79525763183796e-05i,-2.23785209964276e-05+-3.12902191847851e-06i,-3.35449895326071e-05+-1.49678026287527e-06i,1.11704369986365e-05+-1.97149524526712e-05i,-2.05750795320315e-05+6.39622784604653e-07i,-1.04520267537211e-05+-4.96093669948488e-06i,-9.99818178780974e-06+-2.70998538752141e-07i,-1.06797539054928e-05+3.0936651569981e-08i,-1.11154106470293e-05+-7.55688656230203e-07i,-1.26691597182611e-05+-3.47602713587247e-06i,-1.54018786937719e-05+5.65104122945283e-06i,-9.92071022266726e-06+2.99420379903929e-06i,-1.13137758187876e-05+3.12921028005005e-06i,8.12855773243049e-06+2.07498713298579e-05i,-6.49501676540438e-06+9.76727924703659e-06i
-81.9837556475658,107.024313976619,31.2,1.95308569450088e-06+7.88566278110703e-10i,-7.72013799325908e-06+-2.66358209363856e-09i,-9.81788510510502e-07+-9.71822213838973e-09i,8.22832987142845e-06+1.54118650971439e-08i,2.48864506265592e-06+-6.37030945826462e-07i,1.15284329213243e-06+-1.36539109795546e-07i,5.84456167617496e-06+-6.59047245704381e-07i,2.91605036988456e-06+-4.35582929534835e-07i,-8.52510285194321e-06+2.06853343572682e-08i,1.40003845812059e-05+-2.07989993388318e-06i,6.24171572838626e-06+-1.41990944635688e-06i,-6.08231935000104e-06+8.38223196050903e-08i,1.98731501992145e-06+-1.4953679663681e-06i,2.38620349257097e-06+-2.16934392362081e-06i,3.58628952573924e-06+-2.68775256381748e-06i,3.45346000769317e-06+-4.27253417982308e-06i,7.7667022908179e-06+-1.26646082726228e-06i,-1.42444029772748e-05+8.03099015498503e-06i,8.10953433703259e-07+-2.80787128662742e-06i,-1.79143123186309e-06+-4.07540988302373e-06i,-1.42116263198386e-06+-4.18149447738082e-06i,-7.55232851035524e-06+-2.23371469543778e-05i,-7.91248796889879e-05+0.00032353370604344i,-1.73276198552998e-06+-4.85090466535774e-06i,-2.98258437259295e-06+-4.7663001094046e-06i,-4.04397793415346e-06+-2.44423283254516e-06i,-4.11773827643292e-06+-2.65463349957043e-06i,-8.26202446405589e-06+1.15016950189556e-05i,-2.81840440981943e-06+-7.08404851648776e-06i,1.90739798181275e-07+-8.3917095015814e-06i,3.53511093843388e-05+-1.3265028178288e-05i,-1.68396566158792e-05+-1.13484636496975e-06i,-2.32342262267479e-05+9.49985640126547e-07i,3.87801485641946e-06+-1.32466626769625e-05i,-1.41537721670471e-05+2.9685571316963e-06i,-8.12123725392159e-06+-3.2127803282085e-06i,-7.55288196795449e-06+1.16878935254658e-06i,-8.63664531811579e-06+1.37278568883037e-06i,-9.16254976591571e-06+1.28529926289767e-06i,-1.18557807096731e-05+-2.22483555359887e-07i,-8.38146983817098e-06+5.80260261124307e-06i,-5.60442393973146e-06+3.63526276505916e-06i,-6.17708480416911e-06+3.81585895784859e-06i,-1.12731700255816e-06+1.56000544782521e-05i,-5.67726600654271e-06+8.88996132491101e-06i
-76.3293703490301,-107.023836644484,31.2,1.96004550560474e-06+5.99399580951878e-10i,-8.3545482168061e-06+-3.84295234521754e-09i,-1.16895436444935e-06+-1.0172283807194e-08i,8.06103699999734e-06+1.2636484702772e-08i,5.62590284514998e-06+-6.28276486460168e-07i,2.6038116203238e-06+-1.36729408689227e-07i,2.80647815391155e-06+-6.6740079358759e-07i,2.86409319990965e-06+-4.3820504329945e-07i,-8.15651260969166e-06+-8.41828442803517e-09i,1.31958236327706e-05+-2.09459492891748e-06i,5.96298468939962e-06+-1.40797491139542e-06i,-5.31231544047887e-06+2.99806049044341e-08i,2.26733808132763e-06+-1.5193996081461e-06i,2.47101148265792e-06+-2.19404285746633e-06i,3.22704241697928e-06+-2.68651687713627e-06i,2.91289524589267e-06+-4.25856758211215e-06i,9.20874346758476e-06+-1.40899398580006e-06i,-9.16293253369715e-06+7.99356219272782e-06i,1.56021836775457e-06+-2.87939193119612e-06i,-1.2392013072572e-06+-4.17161177640984e-06i,-8.86192493639519e-07+-4.27598754981737e-06i,-7.62146581019019e-06+-2.20974462804814e-05i,-6.90796633675582e-05+0.000322010047355131i,-1.50378731547753e-06+-5.05807618828716e-06i,-1.4475190020043e-06+-5.1789628692434e-06i,-3.9933665710708e-06+-1.4822118602069e-06i,-4.14566450488867e-06+-2.50194447670417e-06i,-9.1577916393337e-06+1.15285417300606e-05i,-2.0615722755012e-06+-7.21663228287727e-06i,9.6232977914943e-07+-8.28967315357824e-06i,4.13034372221486e-05+-1.38981862189857e-05i,-1.77485734185876e-05+-1.29053993736852e-06i,-2.14460449319e-05+7.47749120337607e-07i,-3.43182290940557e-05+1.40398993783616e-05i,-9.81053944290423e-06+-1.95102611295541e-06i,-2.24583648333106e-06+-4.40387460881954e-06i,-7.34247675148599e-06+4.32424691355519e-07i,-6.07978593665749e-06+5.47557534875052e-07i,-8.10628730355427e-06+2.04026926398485e-07i,-8.05838935571611e-06+-1.76273465024973e-06i,-9.47842914500686e-06+5.83539655885266e-06i,-6.91877697610101e-06+3.44259373975651e-06i,-7.19707539944868e-06+2.90029280516575e-06i,1.84807559495979e-06+1.09575410073972e-05i,-5.58949691431329e-06+7.50051396174017e-06i
-76.3293703490301,-92.7539599364102,31.2,2.79805424532782e-06+5.73070103867408e-10i,-1.10035236087537e-05+7.9392016927115e-10i,-1.87250497471628e-06+-1.00050309713425e-08i,1.12552680067554e-05+8.6518145513516e-09i,1.22472387154968e-05+-7.26783421287765e-07i,4.25770071803715e-06+-1.58698532366722e-07i,4.91308961084223e-06+-7.94330623737139e-07i,4.74330909748439e-06+-5.1979689853912e-07i,-1.34360224207043e-05+-5.03532464467964e-08i,1.53915611975884e-05+-2.50530415313072e-06i,7.22492685350575e-06+-1.69642704438733e-06i,-8.67298827511591e-06+-5.28607286859307e-10i,3.16301529906384e-06+-1.86137464960897e-06i,4.99157929581167e-06+-2.81461035333849e-06i,3.38110294240925e-06+-3.20843547759544e-06i,4.54954853997067e-06+-5.26027758414087e-06i,1.51395948791767e-05+-2.11343477490711e-06i,-2.38450399454406e-05+1.0059414283288e-05i,1.22745826532438e-06+-3.66127381001549e-06i,-2.19262791042894e-06+-5.42492508043909e-06i,-1.65094411899618e-06+-5.56071476338097e-06i,-2.96351934655922e-05+-2.89233073985897e-05i,0.000209242803876821+0.000620804314103034i,-6.08187753890891e-07+-6.94915551350807e-06i,-3.38726268108946e-07+-7.20036242950956e-06i,-1.45268727092018e-05+-2.70218460623675e-06i,-6.57218801293465e-06+-3.96199740943204e-06i,-1.53842110802924e-05+1.52348089382086e-05i,-2.21951310236305e-06+-1.04448389063569e-05i,1.52001936774447e-06+-1.2267339683224e-05i,5.45876925508637e-05+-1.87716299364824e-05i,-2.33301800043872e-05+-3.32935025865136e-06i,-3.13960898074538e-05+-1.80435814971597e-06i,-5.37358773514138e-05+1.4408144849899e-05i,-1.28819983849846e-05+-5.15933647592972e-06i,4.39318370283102e-08+-6.37456419294779e-06i,-9.1877732201909e-06+-1.27874188203768e-06i,-8.42878492237237e-06+-1.25636863261869e-06i,-9.19920399369216e-06+-2.25359242340297e-06i,-6.79020712075775e-06+-5.58509619317319e-06i,-1.66408735730538e-05+5.71258749847771e-06i,-1.18129861721784e-05+2.63530855527131e-06i,-1.26794305273909e-05+1.78310987181596e-06i,1.53491541559905e-05+1.40363052832801e-05i,-5.42602007229225e-06+7.72732443849499e-06i
-76.3293703490301,-78.4840832283367,31.2,3.6351422543132e-06+5.50088248239042e-10i,-1.08136295911039e-05+4.05414539720875e-09i,-2.78363921293213e-06+-1.00615286749148e-08i,1.32933640728826e-05+4.62145242116497e-09i,2.87733452259356e-05+-8.17662282532236e-07i,6.86183127465163e-06+-1.82616676059763e-07i,1.01335855645309e-05+-9.2924924797729e-07i,8.15189777303122e-06+-6.08024596823868e-07i,-2.1322239463468e-05+-1.07172585123883e-07i,1.45116901049465e-05+-2.95883750789275e-06i,7.59606185407042e-06+-2.00993219358653e-06i,-1.37697390314679e-05+-3.91472473947506e-08i,4.23643136066333e-06+-2.2313051650619e-06i,7.63069350133225e-06+-3.48782081073029e-06i,4.61483402496945e-06+-3.75976286587009e-06i,7.49503441514791e-06+-6.33823648648732e-06i,2.41897243969472e-05+-2.90275883692835e-06i,-5.25248121698549e-05+1.21462640039251e-05i,-4.87563497117387e-08+-4.48748148625166e-06i,-2.99938377693785e-06+-6.76982430565064e-06i,-2.25844141366442e-06+-6.93875780481262e-06i,-4.93818054857442e-05+-3.64467003541135e-05i,0.000451986729560484+0.000907967109931833i,1.35258394814037e-06+-8.99538843773259e-06i,2.23483078403292e-06+-9.39943532691865e-06i,-4.93952290805103e-05+-4.59404739966182e-06i,-1.23931942013783e-05+-5.56674344617587e-06i,-1.5830039686245e-05+1.87712616361498e-05i,-6.79020209423811e-06+-1.40166659474945e-05i,-2.51396231264479e-06+-1.65470303757867e-05i,4.58817175094749e-05+-2.37293166061802e-05i,-2.45708653066669e-05+-5.65841720322399e-06i,-3.5427258454528e-05+-4.92715061104807e-06i,-7.96674141550027e-05+1.3281955166999e-05i,-2.01494596287085e-05+-8.8018684311497e-06i,3.71472241358604e-06+-8.50219945208691e-06i,-1.17342562445738e-05+-3.49419827791935e-06i,-1.41216154600368e-05+-3.63722429968462e-06i,-1.24662931647769e-05+-5.42356968442684e-06i,-9.67503965798722e-06+-1.02703107009837e-05i,-2.16813388723479e-05+5.02015237956312e-06i,-1.99077265046159e-05+1.14381817768486e-06i,-2.27163572624369e-05+6.12856179841703e-09i,6.18086693767584e-05+1.6539260927514e-05i,3.40104574452168e-06+6.60760393815256e-06i
-76.3293703490301,-64.2142065202632,31.2,4.22465704954158e-06+5.38413970476603e-10i,-6.46516888081042e-06+5.89365143496407e-09i,-3.53800731499246e-06+-9.97856653294463e-09i,1.32550046189649e-05+1.33414351972779e-09i,5.18388474947088e-05+-8.7776700226327e-07i,1.01526661894153e-05+-2.0204318866628e-07i,1.61516913596493e-05+-1.0432313277097e-06i,1.2065365858604e-05+-6.82888126499308e-07i,-3.02203692717713e-05+-1.61978315533889e-07i,1.57335363985075e-05+-3.34089749736364e-06i,8.86722637909823e-06+-2.28000479083729e-06i,-2.0221805152746e-05+-7.37301763499809e-08i,5.23308843216101e-06+-2.55608766538952e-06i,7.92162432276809e-06+-4.07126612302565e-06i,8.66413731026031e-06+-4.23603919145623e-06i,1.12270299368619e-05+-7.31424508073099e-06i,3.16509139843672e-05+-3.62300195411759e-06i,-7.48488236312262e-05+1.41335105997133e-05i,1.25807498126524e-07+-5.24668328128785e-06i,-8.93533951231274e-07+-8.08732971758469e-06i,-1.01077487750104e-07+-8.28118603406455e-06i,-2.26106458876865e-05+-4.52501728784014e-05i,7.28326342427327e-06+0.00076092602458428i,4.24686691505514e-06+-1.09852445967505e-05i,6.12249694230104e-06+-1.15658730760177e-05i,-0.000108479429973665+-6.94347663334265e-06i,-2.11804889505829e-05+-7.13400007399653e-06i,-7.21737294474169e-06+2.17470632195825e-05i,-1.61742041055397e-05+-1.76086771848679e-05i,-1.22779768434423e-05+-2.07727031479297e-05i,2.30942839499957e-06+-2.80773392630077e-05i,-1.66180812712974e-05+-8.08603692282994e-06i,-1.82242063928733e-05+-8.39295322662213e-06i,-0.000107813766652416+1.04888055619605e-05i,-3.29344418496577e-05+-1.25162127042539e-05i,2.96509618113857e-06+-1.05967337922214e-05i,-1.60958548131335e-05+-5.92449516857681e-06i,-2.3049854290517e-05+-6.25595125654474e-06i,-1.89845228975325e-05+-8.87798889239121e-06i,-1.90453142463482e-05+-1.52000070068743e-05i,-2.32142882869293e-05+3.96274338742835e-06i,-2.79435719570808e-05+-7.47330101450972e-07i,-3.26860029475068e-05+-2.137373084703e-06i,0.000106202732771809+1.85797836687616e-05i,1.1637831426372e-05+4.72091168366574e-06i
